replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored
511,0.011443111450905,0.00584307792542231,0.08534786133286441,0.0680616719565371,0.0445872085931579,0.0,0.0445872085931579,0.0,0.0,80.0,,,0.0,80.0,2790.0,2710.0,0.0,0.0,1.0,1.0,True
512,0.0016580937622614964,0.0,0.0016580937622614964,0.0,0.00938100120472024,0.0,0.00938100120472024,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,False
513,0.006553970806819909,0.0031618640660924097,0.011277352817671407,0.0015615179447590888,0.008730195176982203,0.0,0.008730195176982203,0.0,0.0,50.0,70.0,20.0,0.0,50.0,70.0,20.0,0.0,0.0,0.0,0.0,False
514,0.008769466960543398,0.012840585897497397,0.0750281743304469,0.0534181214724061,0.0039916100726351544,0.0,0.0039916100726351544,0.0,10.0,160.0,,,10.0,160.0,2260.0,2090.0,0.0,0.0,1.0,1.0,True
515,0.000921727353072499,0.00014959756911570032,0.0011699034025740018,9.857848038580252e-05,0.01148594058075103,0.0,0.01148594058075103,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
516,0.010352728493274094,0.002687901404774984,0.015556513043786191,0.0025158831457371134,0.019314252484927352,0.0,0.019314252484927352,0.0,0.0,50.0,80.0,30.0,0.0,50.0,80.0,30.0,0.0,0.0,0.0,0.0,False
517,0.005712717348544796,0.016209445440831804,0.1256342183768402,0.10371205558746359,0.01959056955493793,0.0,0.01959056955493793,0.0,0.0,170.0,,,0.0,170.0,2920.0,2750.0,0.0,0.0,1.0,1.0,True
518,0.007876716318929292,0.004980615099267893,0.014137984172196694,0.0012806527539995088,0.01123721411494838,0.0,0.01123721411494838,0.0,0.0,70.0,90.0,20.0,0.0,70.0,90.0,20.0,0.0,0.0,0.0,0.0,False
519,0.009734382603969707,0.014413603956508605,0.12479539999588589,0.10064741343540758,0.0656582021291704,0.0,0.0656582021291704,0.0,0.0,150.0,,,0.0,150.0,2600.0,2450.0,0.0,0.0,1.0,1.0,True
520,0.014448138334995392,0.013106852777766992,0.11818137310234511,0.09062638198958273,0.04698621142391701,0.0,0.04698621142391701,0.0,0.0,140.0,,,0.0,140.0,2130.0,1990.0,0.0,0.0,1.0,1.0,True
521,0.006463045998291499,0.009007769178668308,0.1186192964740429,0.1031484812970831,0.03565777230078698,0.0,0.03565777230078698,0.0,10.0,150.0,,,10.0,150.0,2950.0,2790.0,0.0,0.0,1.0,1.0,True
522,0.0165053894606317,0.004088673437826401,0.1470168125094991,0.126422749611041,0.1271061544471046,0.0,0.1271061544471046,0.0,0.0,80.0,,,0.0,80.0,3050.0,2970.0,0.0,0.0,1.0,1.0,True
523,0.01173643624181879,0.0030162346976456006,0.08226543881632989,0.0675127678768655,0.07107541503180337,0.0,0.07107541503180337,0.0,0.0,50.0,,,0.0,50.0,2740.0,2690.0,0.0,0.0,1.0,1.0,True
524,0.0188800853526839,0.019996920260806295,0.16670662348545778,0.1278296178719676,0.12654073009022682,0.0,0.12654073009022682,0.0,0.0,270.0,,,0.0,270.0,2740.0,2470.0,0.0,0.0,1.0,1.0,True
525,0.007598127770037197,0.00986088346275349,0.0815758926138494,0.06411688138105871,0.010932377928733195,0.0,0.010932377928733195,0.0,0.0,150.0,,,0.0,150.0,2670.0,2520.0,0.0,0.0,1.0,1.0,True
526,0.006855226777626497,0.015550724241527009,0.08807426130148199,0.06566831028232849,0.02983983803537249,0.0,0.02983983803537249,0.0,0.0,250.0,,,0.0,250.0,2790.0,2540.0,0.0,0.0,1.0,1.0,True
527,0.009160293565840694,0.013549686256865395,0.08095920252096689,0.0582492226982608,0.005155103190268018,0.0,0.005155103190268018,0.0,0.0,150.0,,,0.0,150.0,2430.0,2280.0,0.0,0.0,1.0,1.0,True
528,0.006395974996459001,0.0007135229269400988,0.0083033309231372,0.0011938329997381002,0.056153603435874805,0.0,0.056153603435874805,0.0,10.0,30.0,70.0,30.0,10.0,30.0,70.0,30.0,0.0,0.0,0.0,0.0,False
529,0.01267235066917359,0.010257394232674591,0.08465325027279928,0.0617235053709511,0.024557841070635078,0.0,0.024557841070635078,0.0,0.0,130.0,,,0.0,130.0,2460.0,2330.0,0.0,0.0,1.0,1.0,True
530,0.0036534814273606053,0.0037194637274269027,0.007675644005745601,0.00030269885095809274,0.01932110168315676,0.0,0.01932110168315676,0.0,0.0,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,False
531,0.011876369002774195,0.004798371312695199,0.01845099623699159,0.0017762559215221962,0.019944814694286717,0.0,0.019944814694286717,0.0,0.0,70.0,110.0,40.0,0.0,70.0,110.0,40.0,0.0,0.0,0.0,0.0,False
532,0.010178531125592083,0.04096154450686679,0.15723554647319607,0.1060954708407372,0.04986609749038884,0.0,0.04986609749038884,0.0,0.0,280.0,,,0.0,280.0,2260.0,1980.0,0.0,0.0,1.0,1.0,True
533,0.003050874880802003,0.00017820579620059923,0.0033723279972822998,0.00014324732027969772,0.0049021989382380116,0.0,0.0049021989382380116,0.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,-10.0,0.0,0.0,0.0,0.0,False
534,0.0102357475017711,0.011229866078761405,0.016834838342359396,-0.00463077523817311,0.019746347328923775,0.0,0.019746347328923775,0.0,0.0,150.0,200.0,50.0,0.0,150.0,200.0,50.0,0.0,0.0,0.0,0.0,False
535,0.014759711439696802,0.00915899699089219,0.12284222855137401,0.09892352012078502,0.03422928844414541,0.0,0.03422928844414541,0.0,0.0,90.0,,,0.0,90.0,2430.0,2340.0,0.0,0.0,1.0,1.0,True
536,0.007858264934759204,0.021049428895745903,0.12563833985920603,0.09673064602870092,0.02700492550003558,0.0,0.02700492550003558,0.0,0.0,210.0,,,0.0,210.0,2650.0,2440.0,0.0,0.0,1.0,1.0,True
537,0.011711150781677393,0.006278031894861896,0.048877629259792194,0.030888446583252904,0.015930113197267226,0.0,0.015930113197267226,0.0,10.0,80.0,,,10.0,80.0,2470.0,2380.0,0.0,0.0,1.0,1.0,True
538,0.012228924385004405,0.0027139239092313985,0.015927153078311995,0.0009843047840761912,0.11282002433169291,0.0,0.11282002433169291,0.0,0.0,50.0,60.0,10.0,0.0,50.0,60.0,10.0,0.0,0.0,0.0,0.0,False
539,0.003165246397102306,0.0003710497515527003,0.004722032597827906,0.0011857364491729,0.022938473813929605,0.0,0.022938473813929605,0.0,0.0,20.0,40.0,20.0,0.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,False
540,0.021310929545179214,0.0253311258762505,0.1227049753634522,0.0760629199420225,0.03795968739772504,0.0,0.03795968739772504,0.0,0.0,280.0,,,0.0,280.0,2050.0,1770.0,0.0,0.0,1.0,1.0,True
541,0.013244472385171097,0.0044163304097254025,0.016868123011377092,-0.0007926797835194066,0.04866024529981572,0.0,0.04866024529981572,0.0,0.0,60.0,80.0,20.0,0.0,60.0,80.0,20.0,0.0,0.0,0.0,0.0,False
542,0.007277950522857207,0.0045366538156852015,0.013707309554650701,0.0018927052161082925,0.04372861850812343,0.0,0.04372861850812343,0.0,0.0,50.0,70.0,20.0,0.0,50.0,70.0,20.0,0.0,0.0,0.0,0.0,False
543,0.004701128432668893,0.010411680080724094,0.016428608576065394,0.0013158000626724078,0.022045080169810494,0.0,0.022045080169810494,0.0,0.0,130.0,140.0,10.0,0.0,130.0,140.0,10.0,0.0,0.0,0.0,0.0,False
544,0.008775575817711212,0.0274181333940329,0.1361371083305692,0.09994339911882508,0.047079172249988366,0.0,0.047079172249988366,0.0,0.0,210.0,,,0.0,210.0,2280.0,2070.0,0.0,0.0,1.0,1.0,True
545,0.008152307187256402,0.007222793424428192,0.07522234878386139,0.05984724817217679,0.006995824084523816,0.0,0.006995824084523816,0.0,0.0,90.0,,,0.0,90.0,2410.0,2320.0,0.0,0.0,1.0,1.0,True
546,0.00039496926777389876,4.036241560098977e-06,0.0004887431813636999,8.973767202970218e-05,0.006017065690811896,0.0,0.006017065690811896,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,False
547,0.014209518786164499,0.013264719744710898,0.135213972706963,0.1077397341760876,0.056998809553437946,0.0,0.056998809553437946,0.0,0.0,150.0,,,0.0,150.0,2780.0,2630.0,0.0,0.0,1.0,1.0,True
548,0.0045377522728659025,0.004047626648139999,0.005384879417407,-0.003200499503598901,0.026472077976625485,0.0,0.026472077976625485,0.0,10.0,70.0,80.0,0.0,10.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,False
549,0.009651621995719804,0.004492795269298501,0.0519839398132056,0.037839522548187295,0.04146065816788841,0.0,0.04146065816788841,0.0,0.0,60.0,,,0.0,60.0,2930.0,2870.0,0.0,0.0,1.0,1.0,True
550,0.0080613699554853,0.005988484479810104,0.015274078579183899,0.0012242241438884943,0.0320220927547461,0.0,0.0320220927547461,0.0,10.0,120.0,140.0,10.0,10.0,120.0,140.0,10.0,0.0,0.0,0.0,0.0,False
551,0.011100108021412605,0.0031604979808061012,0.1364756188411168,0.12221501283889812,0.12175063482832205,0.0,0.12175063482832205,0.0,0.0,30.0,,,0.0,30.0,2940.0,2910.0,0.0,0.0,1.0,1.0,True
552,0.0008672310928612981,0.0005032535799929932,0.0018049273417696937,0.0004344426689154024,0.005014773468150269,0.0,0.005014773468150269,0.0,10.0,20.0,30.0,0.0,10.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,False
553,0.008675561579066196,0.02303438617424089,0.0956163906544373,0.06390644290113022,0.036811197885799674,0.0,0.036811197885799674,0.0,0.0,300.0,,,0.0,300.0,2580.0,2280.0,0.0,0.0,1.0,1.0,True
554,0.0029808962509356024,0.006767946496475302,0.007925131697268606,-0.0018237110501422987,0.0039709380048686405,0.0,0.0039709380048686405,0.0,0.0,110.0,130.0,20.0,0.0,110.0,130.0,20.0,0.0,0.0,0.0,0.0,False
555,0.011559492402069993,0.006628168870584802,0.0867524619286428,0.06856480065598801,0.037005318930435294,0.0,0.037005318930435294,0.0,10.0,100.0,,,10.0,100.0,2800.0,2690.0,0.0,0.0,1.0,1.0,True
556,0.007012956992928202,0.00011995231832200026,0.0086084933411908,0.0014755840299405971,0.103539498555769,0.0,0.103539498555769,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,False
557,0.014564152022248894,0.031158677665995616,0.12492540480111441,0.0792025751128699,0.05504675818075799,0.0,0.05504675818075799,0.0,0.0,230.0,,,0.0,230.0,2200.0,1970.0,0.0,0.0,1.0,1.0,True
558,0.019071864573323605,0.01971412154696439,0.12989357557876288,0.09110758945847489,0.03939953347613945,0.0,0.03939953347613945,0.0,0.0,190.0,,,0.0,190.0,2340.0,2150.0,0.0,0.0,1.0,1.0,True
559,0.008861089631198096,0.0032868333372984004,0.08498128053589749,0.07283335756740099,0.04947291470171822,0.0,0.04947291470171822,0.0,0.0,40.0,,,0.0,40.0,3060.0,3020.0,0.0,0.0,1.0,1.0,True
560,0.008538162922204495,0.009565819491838795,0.0862747191301813,0.068170736716138,0.02738163263599014,0.0,0.02738163263599014,0.0,0.0,110.0,,,0.0,110.0,2660.0,2550.0,0.0,0.0,1.0,1.0,True
561,0.016169970557668695,0.01886825763197192,0.07736597314358493,0.04232774495394431,0.06067729903544827,0.0,0.06067729903544827,0.0,0.0,220.0,,,0.0,220.0,2100.0,1880.0,0.0,0.0,1.0,1.0,True
562,0.008687441877481092,0.0016659375623025025,0.011840408782763004,0.0014870293429794096,0.07530121168573167,0.0,0.07530121168573167,0.0,0.0,30.0,50.0,20.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,False
563,0.014713877367273281,0.033852263065211,0.1349169019717466,0.08635076153926233,0.018949362912209833,0.0,0.018949362912209833,0.0,0.0,340.0,,,0.0,340.0,2320.0,1980.0,0.0,0.0,1.0,1.0,True
564,0.006596753113933887,0.004349259689606796,0.011990195691789593,0.0010441828882489096,0.0075159763548873215,0.0,0.0075159763548873215,0.0,10.0,70.0,90.0,10.0,10.0,70.0,90.0,10.0,0.0,0.0,0.0,0.0,False
565,0.015052650968929882,0.014617214220414176,0.087036860061491,0.05736699487214694,0.11943889058965484,0.0,0.11943889058965484,0.0,0.0,200.0,,,0.0,200.0,2390.0,2190.0,0.0,0.0,1.0,1.0,True
566,0.017852536000196796,0.0052318166460893975,0.032502967178624505,0.009418614532338311,0.12874415763033908,0.0,0.12874415763033908,0.0,0.0,70.0,210.0,140.0,0.0,70.0,210.0,140.0,0.0,0.0,0.0,0.0,False
567,0.0066771482347354055,0.0096833280294919,0.0794976721613584,0.0631371958971311,0.00873810216390647,0.0,0.00873810216390647,0.0,0.0,120.0,,,0.0,120.0,2730.0,2610.0,0.0,0.0,1.0,1.0,True
568,0.0033914018687220965,7.494946150309739e-05,0.003655192210703498,0.000188840880478304,0.03474189486076518,0.0,0.03474189486076518,0.0,10.0,10.0,20.0,0.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,False
569,0.009491846283536498,0.0067515469696425995,0.12724456911800058,0.11100117586482149,0.1374354881621873,0.0,0.1374354881621873,0.0,0.0,80.0,,,0.0,80.0,2580.0,2500.0,0.0,0.0,1.0,1.0,True
570,0.011770367959495709,0.0005672216457384,0.013851709920528296,0.0015141203152941873,0.07360732379254187,0.0,0.07360732379254187,0.0,0.0,10.0,40.0,30.0,0.0,10.0,40.0,30.0,0.0,0.0,0.0,0.0,False
571,0.0031150856116983067,0.006095927780985305,0.08027197415490371,0.0710609607622201,0.006251740878883916,0.0,0.006251740878883916,0.0,0.0,110.0,,,0.0,110.0,2960.0,2850.0,0.0,0.0,1.0,1.0,True
572,0.0182086796726674,0.014800852837337286,0.040495114510391284,0.007485582000386598,0.009444370785902878,0.0,0.009444370785902878,0.0,10.0,180.0,260.0,70.0,10.0,180.0,260.0,70.0,0.0,0.0,0.0,0.0,False
573,0.006805634900104093,0.006162807800959597,0.07779508317607489,0.0648266404750112,0.017212090048175144,0.0,0.017212090048175144,0.0,0.0,70.0,,,0.0,70.0,2600.0,2530.0,0.0,0.0,1.0,1.0,True
574,0.010003370149847604,0.009554867832953104,0.01658139409699129,-0.0029768438858094187,0.01332291135658048,0.0,0.01332291135658048,0.0,0.0,120.0,140.0,20.0,0.0,120.0,140.0,20.0,0.0,0.0,0.0,0.0,False
575,0.009922449847187598,0.0048470296221838904,0.016850487689826582,0.002081008220455094,0.070281577889593,0.0,0.070281577889593,0.0,0.0,70.0,110.0,40.0,0.0,70.0,110.0,40.0,0.0,0.0,0.0,0.0,False
576,0.0011868472845552036,0.006865262040960302,0.008672501467341498,0.0006203921418259928,0.0015719855737311716,0.0,0.0015719855737311716,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,False
577,0.0066471867066729,0.000695017758812394,0.008222489770122604,0.0008802853046373099,0.01154372608046933,0.0,0.01154372608046933,0.0,0.0,10.0,30.0,20.0,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,False
578,0.009136500071867906,0.004829242369461487,0.07499323909827078,0.06102749665694139,0.005204982896167165,0.0,0.005204982896167165,0.0,0.0,60.0,,,0.0,60.0,2430.0,2370.0,0.0,0.0,1.0,1.0,True
579,0.0087678183069781,0.003388449297630998,0.012739254469372303,0.0005829868647632061,0.0692032987513097,0.0,0.0692032987513097,0.0,0.0,50.0,70.0,20.0,0.0,50.0,70.0,20.0,0.0,0.0,0.0,0.0,False
580,0.019140102530813413,0.08940228724548863,0.20347192878694761,0.09492953901064557,0.09289596287704338,0.0,0.09289596287704338,0.0,0.0,360.0,,,0.0,360.0,2360.0,2000.0,0.0,0.0,1.0,1.0,True
581,0.011480837901065008,0.007281664144486,0.021217987117311196,0.0024554850717601884,0.09568226260643065,0.0,0.09568226260643065,0.0,10.0,110.0,150.0,30.0,10.0,110.0,150.0,30.0,0.0,0.0,0.0,0.0,False
582,0.004874507784983904,0.00019215118925810376,0.005745578336852901,0.0006789193626108928,0.012966468876946524,0.0,0.012966468876946524,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,False
583,0.003298614483464704,0.0075173485558471045,0.010879411241313704,6.344820200189505e-05,0.01741665653843677,0.0,0.01741665653843677,0.0,0.0,90.0,110.0,20.0,0.0,90.0,110.0,20.0,0.0,0.0,0.0,0.0,False
584,0.004291050549216198,0.000556759726971702,0.0050610377132914025,0.00021322743710350256,0.025778209023509302,0.0,0.025778209023509302,0.0,10.0,20.0,30.0,0.0,10.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,False
585,0.0056716588233756,0.0007738733658910965,0.044172135537964105,0.03772660334869741,0.03832797274441929,0.0,0.03832797274441929,0.0,0.0,10.0,,,0.0,10.0,3120.0,3110.0,0.0,0.0,1.0,1.0,True
586,0.017863291182988808,0.001394594833452903,0.022049051815995202,0.002791165799553491,0.09876395309066266,0.0,0.09876395309066266,0.0,0.0,30.0,100.0,70.0,0.0,30.0,100.0,70.0,0.0,0.0,0.0,0.0,False
587,0.006377454295409896,0.002235766082342397,0.042699686057554295,0.034086465679802,0.01886646304319345,0.0,0.01886646304319345,0.0,10.0,40.0,,,10.0,40.0,2800.0,2750.0,0.0,0.0,1.0,1.0,True
588,0.004589433993647404,0.005204024148827799,0.07964639679541029,0.06985293865293508,0.016302738505261205,0.0,0.016302738505261205,0.0,0.0,80.0,,,0.0,80.0,2870.0,2790.0,0.0,0.0,1.0,1.0,True
589,0.009073090390305502,0.024355809076282597,0.1229137726599833,0.0894848731933952,0.018054159456088348,0.0,0.018054159456088348,0.0,10.0,220.0,,,10.0,220.0,2680.0,2450.0,0.0,0.0,1.0,1.0,True
590,0.0118771140150392,0.04717360694305599,0.0633257106674905,0.004274989709395313,0.26269206458441563,0.0,0.26269206458441563,0.0,10.0,300.0,,,10.0,300.0,2680.0,2370.0,0.0,0.0,1.0,1.0,True
591,0.004651969918141097,0.0033988306324331946,0.009105879375093995,0.0010550788245197035,0.009548138161050379,0.0,0.009548138161050379,0.0,0.0,70.0,80.0,10.0,0.0,70.0,80.0,10.0,0.0,0.0,0.0,0.0,False
592,0.016334413282917598,0.0070969451221205015,0.0889886130347365,0.0655572546296984,0.034713343453797285,0.0,0.034713343453797285,0.0,0.0,90.0,,,0.0,90.0,2600.0,2510.0,0.0,0.0,1.0,1.0,True
593,0.01802309033997279,0.15598440461360524,0.5774466061824721,0.40343911122889414,0.07845213850867838,0.0,0.07845213850867838,0.0,0.0,690.0,,,0.0,690.0,1180.0,490.0,0.0,0.0,1.0,1.0,True
594,0.009700088565153309,0.025508843720786906,0.14564581982161262,0.1104368875356724,0.05637318028814464,0.0,0.05637318028814464,0.0,0.0,220.0,,,0.0,220.0,2490.0,2270.0,0.0,0.0,1.0,1.0,True
595,0.014571078514736296,0.008167352739955697,0.1780149443736609,0.1552765131189689,0.07043094555126689,0.0,0.07043094555126689,0.0,0.0,120.0,,,0.0,120.0,2860.0,2740.0,0.0,0.0,1.0,1.0,True
596,0.024071867729144825,0.0041317965329993045,0.0296560793514965,0.0014524150893523713,0.046727783219923325,0.0,0.046727783219923325,0.0,10.0,60.0,90.0,20.0,10.0,60.0,90.0,20.0,0.0,0.0,0.0,0.0,False
597,0.01333388533775362,0.005409493422218498,0.08159585193394991,0.0628524731739778,0.021544675648931477,0.0,0.021544675648931477,0.0,10.0,60.0,,,10.0,60.0,2340.0,2270.0,0.0,0.0,1.0,1.0,True
598,0.013065981274831995,0.010741740747168493,0.0841544463713946,0.060346724349394115,0.05686642094286887,0.0,0.05686642094286887,0.0,0.0,150.0,,,0.0,150.0,2370.0,2220.0,0.0,0.0,1.0,1.0,True
599,0.0105152904742052,0.02340098146947929,0.7011359194014288,0.6672196474577443,0.13222338218632002,0.0,0.13222338218632002,0.0,0.0,270.0,,,0.0,270.0,2750.0,2480.0,0.0,0.0,1.0,1.0,True
600,0.010511541098779692,0.08183205410544858,0.736348426490886,0.6440048312866578,0.0191620658204098,0.0,0.0191620658204098,0.0,10.0,280.0,,,10.0,280.0,2400.0,2110.0,0.0,0.0,1.0,1.0,True
601,0.002456484561576301,0.00016291406222190136,0.0031314945686309985,0.0005120959448327959,0.028829377253742072,0.0,0.028829377253742072,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,False
602,0.001002955472127899,0.000254103577742297,0.0013410337095181024,8.397465964790629e-05,0.0028080206407666286,0.0,0.0028080206407666286,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
603,0.014497400762470594,0.017404456773601806,0.1358281742633835,0.1039263167273111,0.11811385909917649,0.0,0.11811385909917649,0.0,0.0,250.0,,,0.0,250.0,2820.0,2570.0,0.0,0.0,1.0,1.0,True
604,0.017272636037405906,0.012708668838102899,0.12306794349296221,0.09308663861745341,0.034270121866535996,0.0,0.034270121866535996,0.0,0.0,300.0,,,0.0,300.0,2600.0,2300.0,0.0,0.0,1.0,1.0,True
605,0.006996919888674402,0.0005810738555449002,0.0088154172272931,0.0012374234830737976,0.05293078621976938,0.0,0.05293078621976938,0.0,0.0,10.0,30.0,20.0,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,False
606,0.011711769007286904,0.0348374369866785,0.8054297067025069,0.7588805007085415,0.12581485782225332,0.0,0.12581485782225332,0.0,0.0,180.0,,,0.0,180.0,2820.0,2640.0,0.0,0.0,1.0,1.0,True
607,0.017072171814400183,0.03696727160226679,0.1486870092443785,0.09464756582771153,0.02643435810740935,0.0,0.02643435810740935,0.0,0.0,210.0,,,0.0,210.0,2100.0,1890.0,0.0,0.0,1.0,1.0,True
608,0.006271165680163199,0.013655085853016197,0.09050853356407748,0.07058228203089809,0.0200893538488518,0.0,0.0200893538488518,0.0,0.0,160.0,,,0.0,160.0,2690.0,2530.0,0.0,0.0,1.0,1.0,True
609,0.010200032995261205,0.006638149182689304,0.0861009251156177,0.0692627429376672,0.021680796878573827,0.0,0.021680796878573827,0.0,10.0,100.0,,,10.0,100.0,2860.0,2750.0,0.0,0.0,1.0,1.0,True
610,0.0040241467163719125,0.007437901775361605,0.0738258842486505,0.06236383575691698,0.007591544945286799,0.0,0.007591544945286799,0.0,0.0,80.0,,,0.0,80.0,2460.0,2380.0,0.0,0.0,1.0,1.0,True
611,0.010184437816496,0.0851252832787405,0.657357373174337,0.5620476520791005,0.04390105615592432,0.0,0.04390105615592432,0.0,10.0,310.0,,,10.0,310.0,2260.0,1940.0,0.0,0.0,1.0,1.0,True
612,0.001522371232743,0.001552125967567302,0.08183542739230651,0.0787609301919962,0.023141492799416408,0.0,0.023141492799416408,0.0,0.0,20.0,,,0.0,20.0,3290.0,3270.0,0.0,0.0,1.0,1.0,True
613,0.002634718210304497,0.005107145501478998,0.008100479644652298,0.00035861593286880267,0.03869308313607367,0.0,0.03869308313607367,0.0,0.0,90.0,110.0,20.0,0.0,90.0,110.0,20.0,0.0,0.0,0.0,0.0,False
614,0.01123490949163472,0.0010671067045366078,0.014217884237147094,0.0019158680409757656,0.05188424205069053,0.0,0.05188424205069053,0.0,0.0,20.0,50.0,30.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,False
615,0.0155236867353305,0.005290080457225593,0.1304896389762476,0.10967587178369151,0.0446387049397845,0.0,0.0446387049397845,0.0,10.0,90.0,,,10.0,90.0,2680.0,2580.0,0.0,0.0,1.0,1.0,True
616,0.009480368717551618,0.010775375896340506,0.021086564035498717,0.0008308194216065934,0.007505883629283949,0.0,0.007505883629283949,0.0,0.0,170.0,200.0,30.0,0.0,170.0,200.0,30.0,0.0,0.0,0.0,0.0,False
617,0.004968829286162005,0.0005989020623656111,0.006299613405626098,0.0007318820570984819,0.00955604597918841,0.0,0.00955604597918841,0.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,False
618,0.005507865195620298,0.004023596402311404,0.08296302408574269,0.07343156248781099,0.021729407411240298,0.0,0.021729407411240298,0.0,0.0,60.0,,,0.0,60.0,3010.0,2950.0,0.0,0.0,1.0,1.0,True
619,0.015407557422693813,0.020116292326296914,0.12710514218359759,0.09158129243460686,0.04634635274519927,0.0,0.04634635274519927,0.0,0.0,210.0,,,0.0,210.0,2390.0,2180.0,0.0,0.0,1.0,1.0,True
620,0.013243824662681092,0.10116761169332988,0.1673698131119209,0.05295837675590992,0.014532175908699152,0.0,0.014532175908699152,0.0,0.0,640.0,,,0.0,640.0,1030.0,390.0,0.0,0.0,1.0,1.0,True
621,0.025141017251632786,0.0450859354399229,0.6611485124116432,0.5909215597200875,0.05232037711800219,0.0,0.05232037711800219,0.0,0.0,250.0,,,0.0,250.0,1880.0,1630.0,0.0,0.0,1.0,1.0,True
622,0.005240582388284704,0.007016920544380703,0.1298426272417374,0.11758512430907199,0.04120821909582961,0.0,0.04120821909582961,0.0,0.0,70.0,,,0.0,70.0,3010.0,2940.0,0.0,0.0,1.0,1.0,True
623,0.019517097345533307,0.008335740471823894,0.03372415708060289,0.005871319263245689,0.09644458745961704,0.0,0.09644458745961704,0.0,0.0,120.0,220.0,100.0,0.0,120.0,220.0,100.0,0.0,0.0,0.0,0.0,False
624,0.00613045156035541,0.001664083936689001,0.0768936182088685,0.06909908271182409,0.027929921189809526,0.0,0.027929921189809526,0.0,0.0,30.0,,,0.0,30.0,2620.0,2590.0,0.0,0.0,1.0,1.0,True
625,0.013278245322842594,0.007008062973982307,0.12368508376875549,0.10339877547193059,0.045400619505492346,0.0,0.045400619505492346,0.0,0.0,90.0,,,0.0,90.0,2470.0,2380.0,0.0,0.0,1.0,1.0,True
626,0.0101772132560599,0.038035900295484606,0.7746929693038314,0.7264798557522868,0.08129643391970953,0.0,0.08129643391970953,0.0,0.0,250.0,,,0.0,250.0,2620.0,2370.0,0.0,0.0,1.0,1.0,True
627,0.007755739477979001,0.010370331843659708,0.08647666434399351,0.0683505930223548,0.019414681705066494,0.0,0.019414681705066494,0.0,0.0,130.0,,,0.0,130.0,2750.0,2620.0,0.0,0.0,1.0,1.0,True
628,0.007402076287096396,0.002904689510182995,0.012155240389499597,0.0018484745922202062,0.029060643658953222,0.0,0.029060643658953222,0.0,0.0,50.0,80.0,30.0,0.0,50.0,80.0,30.0,0.0,0.0,0.0,0.0,False
629,0.021205752004276185,0.0398083886695752,0.15100741364708087,0.08999327297322948,0.05309110177910459,0.0,0.05309110177910459,0.0,0.0,310.0,,,0.0,310.0,2110.0,1800.0,0.0,0.0,1.0,1.0,True
630,0.0,0.0004692172035371048,0.0004692172035371048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
631,0.012666260373096094,0.02852026779589381,0.10932832164649531,0.0681417934775054,0.021026195420681293,0.0,0.021026195420681293,0.0,0.0,260.0,,,0.0,260.0,2310.0,2050.0,0.0,0.0,1.0,1.0,True
632,0.018622351887569805,0.011685487711305287,0.089035873021124,0.058728033422248915,0.06510620948493773,0.0,0.06510620948493773,0.0,10.0,180.0,,,10.0,180.0,2360.0,2170.0,0.0,0.0,1.0,1.0,True
