R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,q_prop,kappa_prop,q_rec,kappa_rec,replication,psi_prop,psi_rec
0.8870542361111111,0.11294576388888888,0.63,0.37,44.0,272.0,False,876.0,0.0,1.0,00,operational,1.0,1.0,1.0,1.0,16,1.0,1.0
0.8532321888310185,0.14676781116898152,0.76121875,0.23878125,56.0,273.0,False,876.0,0.0,1.0,10,operational,1.0,1.0,1.0,1.0,16,1.0,1.0
0.8539555184446415,0.14604448155535854,0.63,0.37,44.0,342.0,False,876.0,0.0,1.0,01,operational,1.0,1.0,1.0,1.0,16,1.0,1.0
0.36347822564425847,0.6365217743557415,0.76121875,0.23878125,56.0,,True,876.0,1.0,0.3700000000000001,11,operational,1.0,1.0,1.0,1.0,16,1.0,1.0
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.2,0.2,0.2,0.2,17,0.04000000000000001,0.04000000000000001
0.9305662481944443,0.06943375180555567,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,10,operational,0.2,0.2,0.2,0.2,17,0.04000000000000001,0.04000000000000001
0.9306723334098066,0.0693276665901934,0.4850000000000001,0.5149999999999999,44.0,211.0,False,876.0,0.0,1.0,01,operational,0.2,0.2,0.2,0.2,17,0.04000000000000001,0.04000000000000001
0.929992742928111,0.07000725707188904,0.4850000000000001,0.5149999999999999,44.0,211.0,False,876.0,0.0,1.0,11,operational,0.2,0.2,0.2,0.2,17,0.04000000000000001,0.04000000000000001
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.2,0.4,0.2,0.4,17,0.08000000000000002,0.08000000000000002
0.9293978088888889,0.0706021911111111,0.4920000000000001,0.5079999999999999,52.0,210.0,False,876.0,0.0,1.0,10,operational,0.2,0.4,0.2,0.4,17,0.08000000000000002,0.08000000000000002
0.9301072898148148,0.06989271018518517,0.4850000000000001,0.5149999999999999,44.0,213.0,False,876.0,0.0,1.0,01,operational,0.2,0.4,0.2,0.4,17,0.08000000000000002,0.08000000000000002
0.9276463042055182,0.07235369579448181,0.4920000000000001,0.5079999999999999,52.0,214.0,False,876.0,0.0,1.0,11,operational,0.2,0.4,0.2,0.4,17,0.08000000000000002,0.08000000000000002
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.2,0.6,0.2,0.6,17,0.12,0.12
0.9282257758333334,0.07177422416666657,0.502375,0.49762499999999993,56.0,210.0,False,876.0,0.0,1.0,10,operational,0.2,0.6,0.2,0.6,17,0.12,0.12
0.9294614341593668,0.07053856584063323,0.4850000000000001,0.5149999999999999,44.0,214.0,False,876.0,0.0,1.0,01,operational,0.2,0.6,0.2,0.6,17,0.12,0.12
0.9244338271178386,0.07556617288216139,0.502375,0.49762499999999993,56.0,218.0,False,876.0,0.0,1.0,11,operational,0.2,0.6,0.2,0.6,17,0.12,0.12
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.2,0.8,0.2,0.8,17,0.16000000000000003,0.16000000000000003
0.9270554094444444,0.07294459055555558,0.5130000000000001,0.4869999999999998,54.0,210.0,False,876.0,0.0,1.0,10,operational,0.2,0.8,0.2,0.8,17,0.16000000000000003,0.16000000000000003
0.9287855939814814,0.07121440601851858,0.4850000000000001,0.5149999999999999,44.0,216.0,False,876.0,0.0,1.0,01,operational,0.2,0.8,0.2,0.8,17,0.16000000000000003,0.16000000000000003
0.893358461904762,0.10664153809523802,0.5130000000000001,0.4869999999999998,54.0,,True,876.0,1.0,0.9550000000000001,11,operational,0.2,0.8,0.2,0.8,17,0.16000000000000003,0.16000000000000003
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.2,1.0,0.2,1.0,17,0.2,0.2
0.9258851819444445,0.07411481805555553,0.5200000000000001,0.47999999999999987,52.0,210.0,False,876.0,0.0,1.0,10,operational,0.2,1.0,0.2,1.0,17,0.2,0.2
0.9279101092592593,0.07208989074074068,0.4850000000000001,0.5149999999999999,44.0,218.0,False,876.0,0.0,1.0,01,operational,0.2,1.0,0.2,1.0,17,0.2,0.2
0.8877819777777776,0.11221802222222244,0.5200000000000001,0.47999999999999987,52.0,,True,876.0,1.0,0.95,11,operational,0.2,1.0,0.2,1.0,17,0.2,0.2
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.4,0.2,0.4,0.2,17,0.08000000000000002,0.08000000000000002
0.9301578091782406,0.06984219082175935,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,10,operational,0.4,0.2,0.4,0.2,17,0.08000000000000002,0.08000000000000002
0.9300406648879143,0.06995933511208574,0.4850000000000001,0.5149999999999999,44.0,213.0,False,876.0,0.0,1.0,01,operational,0.4,0.2,0.4,0.2,17,0.08000000000000002,0.08000000000000002
0.9288571900248664,0.07114280997513356,0.4850000000000001,0.5149999999999999,44.0,213.0,False,876.0,0.0,1.0,11,operational,0.4,0.2,0.4,0.2,17,0.08000000000000002,0.08000000000000002
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.4,0.4,0.4,0.4,17,0.16000000000000003,0.16000000000000003
0.9284728492592592,0.07152715074074079,0.4990000000000001,0.5009999999999999,52.0,210.0,False,876.0,0.0,1.0,10,operational,0.4,0.4,0.4,0.4,17,0.16000000000000003,0.16000000000000003
0.9287661954310868,0.07123380456891315,0.4850000000000001,0.5149999999999999,44.0,216.0,False,876.0,0.0,1.0,01,operational,0.4,0.4,0.4,0.4,17,0.16000000000000003,0.16000000000000003
0.9245470447908933,0.07545295520910666,0.4990000000000001,0.5009999999999999,52.0,219.0,False,876.0,0.0,1.0,11,operational,0.4,0.4,0.4,0.4,17,0.16000000000000003,0.16000000000000003
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.4,0.6,0.4,0.6,17,0.24,0.24
0.9267773502777777,0.07322264972222225,0.5060000000000001,0.4939999999999999,46.0,210.0,False,876.0,0.0,1.0,10,operational,0.4,0.6,0.4,0.6,17,0.24,0.24
0.9273447625,0.07265523750000003,0.4850000000000001,0.5149999999999999,44.0,220.0,False,876.0,0.0,1.0,01,operational,0.4,0.6,0.4,0.6,17,0.24,0.24
0.9181345976712061,0.08186540232879391,0.5060000000000001,0.4939999999999999,46.0,230.0,False,876.0,0.0,1.0,11,operational,0.4,0.6,0.4,0.6,17,0.24,0.24
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.4,0.8,0.4,0.8,17,0.32000000000000006,0.32000000000000006
0.9250641846296296,0.07493581537037042,0.5130000000000001,0.48699999999999993,44.0,210.0,False,876.0,0.0,1.0,10,operational,0.4,0.8,0.4,0.8,17,0.32000000000000006,0.32000000000000006
0.9257418174618736,0.07425818253812644,0.4850000000000001,0.5149999999999999,44.0,224.0,False,876.0,0.0,1.0,01,operational,0.4,0.8,0.4,0.8,17,0.32000000000000006,0.32000000000000006
0.8551119141159831,0.14488808588401692,0.5130000000000001,0.48699999999999993,44.0,,True,876.0,1.0,0.9100000000000001,11,operational,0.4,0.8,0.4,0.8,17,0.32000000000000006,0.32000000000000006
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.4,1.0,0.4,1.0,17,0.4,0.4
0.9233519842592592,0.07664801574074076,0.5202187500000001,0.47978124999999994,56.0,210.0,False,876.0,0.0,1.0,10,operational,0.4,1.0,0.4,1.0,17,0.4,0.4
0.923756738425926,0.07624326157407402,0.4850000000000001,0.5149999999999999,44.0,229.0,False,876.0,0.0,1.0,01,operational,0.4,1.0,0.4,1.0,17,0.4,0.4
0.7904660722222222,0.2095339277777778,0.5202187500000001,0.47978124999999994,56.0,,True,876.0,1.0,0.8300000000000001,11,operational,0.4,1.0,0.4,1.0,17,0.4,0.4
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.6,0.2,0.6,0.2,17,0.12,0.12
0.9287986994907407,0.07120130050925932,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,10,operational,0.6,0.2,0.6,0.2,17,0.12,0.12
0.9293619583442045,0.07063804165579546,0.4850000000000001,0.5149999999999999,44.0,214.0,False,876.0,0.0,1.0,01,operational,0.6,0.2,0.6,0.2,17,0.12,0.12
0.9265102156791964,0.07348978432080355,0.4850000000000001,0.5149999999999999,44.0,216.0,False,876.0,0.0,1.0,11,operational,0.6,0.2,0.6,0.2,17,0.12,0.12
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.6,0.4,0.6,0.4,17,0.24,0.24
0.9250257809259259,0.07497421907407409,0.5122625000000001,0.4877375,56.0,210.0,False,876.0,0.0,1.0,10,operational,0.6,0.4,0.6,0.4,17,0.24,0.24
0.9272094938236793,0.07279050617632066,0.4850000000000001,0.5149999999999999,44.0,220.0,False,876.0,0.0,1.0,01,operational,0.6,0.4,0.6,0.4,17,0.24,0.24
0.9183432367732779,0.0816567632267221,0.5122625000000001,0.4877375,56.0,226.0,False,876.0,0.0,1.0,11,operational,0.6,0.4,0.6,0.4,17,0.24,0.24
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.6,0.6,0.6,0.6,17,0.36,0.36
0.9212491227777778,0.07875087722222218,0.539725,0.46027499999999993,56.0,210.0,False,876.0,0.0,1.0,10,operational,0.6,0.6,0.6,0.6,17,0.36,0.36
0.9245080795992776,0.07549192040072239,0.4850000000000001,0.5149999999999999,44.0,227.0,False,876.0,0.0,1.0,01,operational,0.6,0.6,0.6,0.6,17,0.36,0.36
0.9066814929758743,0.0933185070241257,0.539725,0.46027499999999993,56.0,243.0,False,876.0,0.0,1.0,11,operational,0.6,0.6,0.6,0.6,17,0.36,0.36
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.6,0.8,0.6,0.8,17,0.48,0.48
0.9174939924074074,0.08250600759259263,0.5628000000000001,0.4371999999999999,54.0,210.0,False,876.0,0.0,1.0,10,operational,0.6,0.8,0.6,0.8,17,0.48,0.48
0.9221431192079053,0.07785688079209474,0.4850000000000001,0.5149999999999999,44.0,234.0,False,876.0,0.0,1.0,01,operational,0.6,0.8,0.6,0.8,17,0.48,0.48
0.769713697983595,0.230286302016405,0.5628000000000001,0.4371999999999999,54.0,,True,876.0,1.0,0.82,11,operational,0.6,0.8,0.6,0.8,17,0.48,0.48
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.6,1.0,0.6,1.0,17,0.6,0.6
0.9137180981481481,0.08628190185185192,0.58225,0.41774999999999995,52.0,210.0,False,876.0,0.0,1.0,10,operational,0.6,1.0,0.6,1.0,17,0.6,0.6
0.9200529886805556,0.07994701131944437,0.4850000000000001,0.5149999999999999,44.0,240.0,False,876.0,0.0,1.0,01,operational,0.6,1.0,0.6,1.0,17,0.6,0.6
0.6373268638691884,0.36267313613081165,0.58225,0.41774999999999995,52.0,,True,876.0,1.0,0.66,11,operational,0.6,1.0,0.6,1.0,17,0.6,0.6
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.8,0.2,0.8,0.2,17,0.16000000000000003,0.16000000000000003
0.9283776128356481,0.07162238716435188,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,10,operational,0.8,0.2,0.8,0.2,17,0.16000000000000003,0.16000000000000003
0.9286533647664567,0.07134663523354334,0.4850000000000001,0.5149999999999999,44.0,216.0,False,876.0,0.0,1.0,01,operational,0.8,0.2,0.8,0.2,17,0.16000000000000003,0.16000000000000003
0.9252813261513679,0.07471867384863207,0.4850000000000001,0.5149999999999999,44.0,217.0,False,876.0,0.0,1.0,11,operational,0.8,0.2,0.8,0.2,17,0.16000000000000003,0.16000000000000003
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.8,0.4,0.8,0.4,17,0.32000000000000006,0.32000000000000006
0.923575144074074,0.07642485592592596,0.526,0.4739999999999999,56.0,210.0,False,876.0,0.0,1.0,10,operational,0.8,0.4,0.8,0.4,17,0.32000000000000006,0.32000000000000006
0.9252257295481482,0.07477427045185181,0.4850000000000001,0.5149999999999999,44.0,224.0,False,876.0,0.0,1.0,01,operational,0.8,0.4,0.8,0.4,17,0.32000000000000006,0.32000000000000006
0.9145952665904157,0.08540473340958432,0.526,0.4739999999999999,56.0,229.0,False,876.0,0.0,1.0,11,operational,0.8,0.4,0.8,0.4,17,0.32000000000000006,0.32000000000000006
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.8,0.6,0.8,0.6,17,0.48,0.48
0.9187839175,0.08121608250000001,0.560725,0.43927499999999997,56.0,210.0,False,876.0,0.0,1.0,10,operational,0.8,0.6,0.8,0.6,17,0.48,0.48
0.9197312517481482,0.08026874825185182,0.4850000000000001,0.5149999999999999,44.0,236.0,False,876.0,0.0,1.0,01,operational,0.8,0.6,0.8,0.6,17,0.48,0.48
0.8984401507391939,0.10155984926080608,0.560725,0.43927499999999997,56.0,251.0,False,876.0,0.0,1.0,11,operational,0.8,0.6,0.8,0.6,17,0.48,0.48
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.8,0.8,0.8,0.8,17,0.6400000000000001,0.6400000000000001
0.9140376075925926,0.08596239240740744,0.5908000000000001,0.4091999999999999,54.0,210.0,False,876.0,0.0,1.0,10,operational,0.8,0.8,0.8,0.8,17,0.6400000000000001,0.6400000000000001
0.9190074714814814,0.08099252851851857,0.4850000000000001,0.5149999999999999,44.0,242.0,False,876.0,0.0,1.0,01,operational,0.8,0.8,0.8,0.8,17,0.6400000000000001,0.6400000000000001
0.7650009960369643,0.23499900396303575,0.5908000000000001,0.4091999999999999,54.0,,True,876.0,1.0,0.82,11,operational,0.8,0.8,0.8,0.8,17,0.6400000000000001,0.6400000000000001
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,0.8,1.0,0.8,1.0,17,0.8,0.8
0.9092561587962963,0.09074384120370371,0.61746875,0.38253125,56.0,210.0,False,876.0,0.0,1.0,10,operational,0.8,1.0,0.8,1.0,17,0.8,0.8
0.9194756810185184,0.0805243189814816,0.4850000000000001,0.5149999999999999,44.0,244.0,False,876.0,0.0,1.0,01,operational,0.8,1.0,0.8,1.0,17,0.8,0.8
0.6895959294343182,0.31040407056568176,0.61746875,0.38253125,56.0,,True,876.0,1.0,0.73,11,operational,0.8,1.0,0.8,1.0,17,0.8,0.8
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,1.0,0.2,1.0,0.2,17,0.2,0.2
0.9276088769560185,0.07239112304398154,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,10,operational,1.0,0.2,1.0,0.2,17,0.2,0.2
0.927734297725671,0.07226570227432905,0.4850000000000001,0.5149999999999999,44.0,218.0,False,876.0,0.0,1.0,01,operational,1.0,0.2,1.0,0.2,17,0.2,0.2
0.9232130313318218,0.07678696866817825,0.4850000000000001,0.5149999999999999,44.0,220.0,False,876.0,0.0,1.0,11,operational,1.0,0.2,1.0,0.2,17,0.2,0.2
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,1.0,0.4,1.0,0.4,17,0.4,0.4
0.9217083181481482,0.07829168185185176,0.5332625,0.46673749999999997,56.0,210.0,False,876.0,0.0,1.0,10,operational,1.0,0.4,1.0,0.4,17,0.4,0.4
0.9232996958148149,0.07670030418518514,0.4850000000000001,0.5149999999999999,44.0,229.0,False,876.0,0.0,1.0,01,operational,1.0,0.4,1.0,0.4,17,0.4,0.4
0.9083897860905212,0.09161021390947877,0.5332625,0.46673749999999997,56.0,239.0,False,876.0,0.0,1.0,11,operational,1.0,0.4,1.0,0.4,17,0.4,0.4
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,1.0,0.6,1.0,0.6,17,0.6,0.6
0.9158079147222222,0.08419208527777777,0.5785750000000001,0.421425,56.0,210.0,False,876.0,0.0,1.0,10,operational,1.0,0.6,1.0,0.6,17,0.6,0.6
0.9166601764444443,0.08333982355555569,0.4850000000000001,0.5149999999999999,44.0,245.0,False,876.0,0.0,1.0,01,operational,1.0,0.6,1.0,0.6,17,0.6,0.6
0.8845870232252704,0.11541297677472961,0.5785750000000001,0.421425,56.0,273.0,False,876.0,0.0,1.0,11,operational,1.0,0.6,1.0,0.6,17,0.6,0.6
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,1.0,0.8,1.0,0.8,17,0.8,0.8
0.909939927962963,0.09006007203703703,0.6146,0.38539999999999996,54.0,210.0,False,876.0,0.0,1.0,10,operational,1.0,0.8,1.0,0.8,17,0.8,0.8
0.9146897462679737,0.08531025373202628,0.4850000000000001,0.5149999999999999,44.0,253.0,False,876.0,0.0,1.0,01,operational,1.0,0.8,1.0,0.8,17,0.8,0.8
0.6188256010384099,0.3811743989615901,0.6146,0.38539999999999996,54.0,,True,876.0,1.0,0.6399999999999999,11,operational,1.0,0.8,1.0,0.8,17,0.8,0.8
0.931191875,0.068808125,0.4850000000000001,0.5149999999999999,44.0,210.0,False,876.0,0.0,1.0,00,operational,1.0,1.0,1.0,1.0,17,1.0,1.0
0.9040271842592592,0.09597281574074079,0.64721875,0.35278125000000005,56.0,210.0,False,876.0,0.0,1.0,10,operational,1.0,1.0,1.0,1.0,17,1.0,1.0
0.9135221055555556,0.08647789444444443,0.4850000000000001,0.5149999999999999,44.0,259.0,False,876.0,0.0,1.0,01,operational,1.0,1.0,1.0,1.0,17,1.0,1.0
0.42825673104138157,0.5717432689586184,0.64721875,0.35278125000000005,56.0,,True,876.0,1.0,0.4250000000000001,11,operational,1.0,1.0,1.0,1.0,17,1.0,1.0
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.2,0.2,0.2,0.2,18,0.04000000000000001,0.04000000000000001
0.8719592299382715,0.12804077006172854,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,10,operational,0.2,0.2,0.2,0.2,18,0.04000000000000001,0.04000000000000001
0.8701558968103298,0.1298441031896702,0.64,0.36,44.0,303.0,False,876.0,0.0,1.0,01,operational,0.2,0.2,0.2,0.2,18,0.04000000000000001,0.04000000000000001
0.8693428462115392,0.13065715378846077,0.64,0.36,44.0,303.0,False,876.0,0.0,1.0,11,operational,0.2,0.2,0.2,0.2,18,0.04000000000000001,0.04000000000000001
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.2,0.4,0.2,0.4,18,0.08000000000000002,0.08000000000000002
0.8708658209876542,0.1291341790123458,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,10,operational,0.2,0.4,0.2,0.4,18,0.08000000000000002,0.08000000000000002
0.8667308618055555,0.13326913819444453,0.64,0.36,44.0,308.0,False,876.0,0.0,1.0,01,operational,0.2,0.4,0.2,0.4,18,0.08000000000000002,0.08000000000000002
0.8647553515301254,0.1352446484698746,0.64,0.36,44.0,308.0,False,876.0,0.0,1.0,11,operational,0.2,0.4,0.2,0.4,18,0.08000000000000002,0.08000000000000002
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.2,0.6,0.2,0.6,18,0.12,0.12
0.8697101898148148,0.13028981018518515,0.6431500000000001,0.35684999999999995,56.0,299.0,False,876.0,0.0,1.0,10,operational,0.2,0.6,0.2,0.6,18,0.12,0.12
0.8615770128673927,0.13842298713260726,0.64,0.36,44.0,317.0,False,876.0,0.0,1.0,01,operational,0.2,0.6,0.2,0.6,18,0.12,0.12
0.8582986779721913,0.14170132202780872,0.6431500000000001,0.35684999999999995,56.0,317.0,False,876.0,0.0,1.0,11,operational,0.2,0.6,0.2,0.6,18,0.12,0.12
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.2,0.8,0.2,0.8,18,0.16000000000000003,0.16000000000000003
0.8685105308641975,0.1314894691358025,0.6442000000000001,0.35579999999999995,51.0,299.0,False,876.0,0.0,1.0,10,operational,0.2,0.8,0.2,0.8,18,0.16000000000000003,0.16000000000000003
0.8568828295518208,0.14311717044817918,0.64,0.36,44.0,325.0,False,876.0,0.0,1.0,01,operational,0.2,0.8,0.2,0.8,18,0.16000000000000003,0.16000000000000003
0.8521956867190236,0.14780431328097643,0.6442000000000001,0.35579999999999995,51.0,326.0,False,876.0,0.0,1.0,11,operational,0.2,0.8,0.2,0.8,18,0.16000000000000003,0.16000000000000003
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.2,1.0,0.2,1.0,18,0.2,0.2
0.8673025385802469,0.13269746141975314,0.6474375000000001,0.35256249999999995,56.0,299.0,False,876.0,0.0,1.0,10,operational,0.2,1.0,0.2,1.0,18,0.2,0.2
0.8562832927563534,0.1437167072436466,0.64,0.36,44.0,328.0,False,876.0,0.0,1.0,01,operational,0.2,1.0,0.2,1.0,18,0.2,0.2
0.8501012985668225,0.14989870143317752,0.6474375000000001,0.35256249999999995,56.0,329.0,False,876.0,0.0,1.0,11,operational,0.2,1.0,0.2,1.0,18,0.2,0.2
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.4,0.2,0.4,0.2,18,0.08000000000000002,0.08000000000000002
0.8703514376543209,0.12964856234567912,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,10,operational,0.4,0.2,0.4,0.2,18,0.08000000000000002,0.08000000000000002
0.8679255860266253,0.13207441397337472,0.64,0.36,44.0,307.0,False,876.0,0.0,1.0,01,operational,0.4,0.2,0.4,0.2,18,0.08000000000000002,0.08000000000000002
0.8653414277165782,0.13465857228342182,0.64,0.36,44.0,307.0,False,876.0,0.0,1.0,11,operational,0.4,0.2,0.4,0.2,18,0.08000000000000002,0.08000000000000002
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.4,0.4,0.4,0.4,18,0.16000000000000003,0.16000000000000003
0.8672074169753086,0.13279258302469144,0.647375,0.3526249999999999,56.0,299.0,False,876.0,0.0,1.0,10,operational,0.4,0.4,0.4,0.4,18,0.16000000000000003,0.16000000000000003
0.8610829782021604,0.1389170217978396,0.64,0.36,44.0,318.0,False,876.0,0.0,1.0,01,operational,0.4,0.4,0.4,0.4,18,0.16000000000000003,0.16000000000000003
0.8545412500837899,0.1454587499162101,0.647375,0.3526249999999999,56.0,320.0,False,876.0,0.0,1.0,11,operational,0.4,0.4,0.4,0.4,18,0.16000000000000003,0.16000000000000003
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.4,0.6,0.4,0.6,18,0.24,0.24
0.8640135837962963,0.13598641620370366,0.6673,0.33269999999999994,56.0,299.0,False,876.0,0.0,1.0,10,operational,0.4,0.6,0.4,0.6,18,0.24,0.24
0.84925679375,0.15074320625000004,0.64,0.36,44.0,338.0,False,876.0,0.0,1.0,01,operational,0.4,0.6,0.4,0.6,18,0.24,0.24
0.8373610249339826,0.16263897506601743,0.6673,0.33269999999999994,56.0,342.0,False,876.0,0.0,1.0,11,operational,0.4,0.6,0.4,0.6,18,0.24,0.24
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.4,0.8,0.4,0.8,18,0.32000000000000006,0.32000000000000006
0.8607925839506172,0.1392074160493828,0.6764000000000001,0.32359999999999994,51.0,299.0,False,876.0,0.0,1.0,10,operational,0.4,0.8,0.4,0.8,18,0.32000000000000006,0.32000000000000006
0.8483489459876543,0.1516510540123457,0.64,0.36,44.0,345.0,False,876.0,0.0,1.0,01,operational,0.4,0.8,0.4,0.8,18,0.32000000000000006,0.32000000000000006
0.8122638685242208,0.18773613147577917,0.6764000000000001,0.32359999999999994,51.0,,True,876.0,1.0,0.9550000000000001,11,operational,0.4,0.8,0.4,0.8,18,0.32000000000000006,0.32000000000000006
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.4,1.0,0.4,1.0,18,0.4,0.4
0.8575574660493827,0.14244253395061734,0.6876875,0.31231249999999994,56.0,299.0,False,876.0,0.0,1.0,10,operational,0.4,1.0,0.4,1.0,18,0.4,0.4
0.8516124850501543,0.1483875149498457,0.64,0.36,44.0,344.0,False,876.0,0.0,1.0,01,operational,0.4,1.0,0.4,1.0,18,0.4,0.4
0.7389973697192902,0.2610026302807098,0.6876875,0.31231249999999994,56.0,,True,876.0,1.0,0.8450000000000001,11,operational,0.4,1.0,0.4,1.0,18,0.4,0.4
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.6,0.2,0.6,0.2,18,0.12,0.12
0.8687893734813851,0.13121062651861493,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,10,operational,0.6,0.2,0.6,0.2,18,0.12,0.12
0.8687330331763633,0.1312669668236367,0.64,0.36,44.0,306.0,False,876.0,0.0,1.0,01,operational,0.6,0.2,0.6,0.2,18,0.12,0.12
0.8643936644386102,0.1356063355613898,0.64,0.36,44.0,306.0,False,876.0,0.0,1.0,11,operational,0.6,0.2,0.6,0.2,18,0.12,0.12
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.6,0.4,0.6,0.4,18,0.24,0.24
0.8633043296450617,0.13669567035493835,0.6619875000000001,0.33801249999999994,56.0,299.0,False,876.0,0.0,1.0,10,operational,0.6,0.4,0.6,0.4,18,0.24,0.24
0.8631038260714531,0.13689617392854692,0.64,0.36,44.0,316.0,False,876.0,0.0,1.0,01,operational,0.6,0.4,0.6,0.4,18,0.24,0.24
0.8517148698812327,0.14828513011876732,0.6619875000000001,0.33801249999999994,56.0,319.0,False,876.0,0.0,1.0,11,operational,0.6,0.4,0.6,0.4,18,0.24,0.24
0.8727599999999999,0.12724000000000013,0.64,0.36,44.0,299.0,False,876.0,0.0,1.0,00,operational,0.6,0.6,0.6,0.6,18,0.36,0.36
0.8577795916898148,0.14222040831018523,0.6925000000000001,0.30749999999999994,56.0,299.0,False,876.0,0.0,1.0,10,operational,0.6,0.6,0.6,0.6,18,0.36,0.36
0.8532154773413247,0.14678452265867525,0.64,0.36,44.0,333.0,False,876.0,0.0,1.0,01,operational,0.6,0.6,0.6,0.6,18,0.36,0.36
0.8322150453464863,0.16778495465351373,0.6925000000000001,0.30749999999999994,56.0,341.0,False,876.0,0.0,1.0,11,operational,0.6,0.6,0.6,0.6,18,0.36,0.36
