replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec,psi_prop,psi_rec
16,0.011371569444444507,0.012712073495370402,0.09628766568021008,0.07220402274039517,0.015750000000000042,0.0,0.015750000000000042,0.0,0.0,26.0,,,0.0,26.0,604.0,578.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
17,0.007839890740740763,0.007435136574074019,0.1407258027777778,0.12545077546296302,0.035218749999999965,0.0,0.035218749999999965,0.0,0.0,19.0,,,0.0,19.0,666.0,647.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
18,0.015202533950617214,0.02114751494984557,0.13376263028070967,0.09741258138024689,0.047687499999999994,0.0,0.047687499999999994,0.0,0.0,45.0,,,0.0,45.0,577.0,532.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
19,0.013623483796296298,0.008630251793981358,0.16687071265432085,0.1446169770640432,0.06824999999999992,0.0,0.06824999999999992,0.0,0.0,20.0,,,0.0,20.0,624.0,604.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
20,0.0066868164351850945,0.008896236574074012,0.08265195869179276,0.06706890568253365,0.015000000000000124,0.0,0.015000000000000124,0.0,0.0,28.0,,,0.0,28.0,652.0,624.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
21,0.013319387152777806,0.02583406423611123,0.17484069058641993,0.1356872391975309,0.050000000000000044,0.0,0.050000000000000044,0.0,1.0,56.0,,,1.0,56.0,594.0,537.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
22,0.005657229166666777,0.004353509259259369,0.05082389619629657,0.04081315777037042,0.03193749999999995,0.0,0.03193749999999995,0.0,0.0,16.0,,,0.0,16.0,738.0,722.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
23,0.010428323148148233,0.012660862500000092,0.08346929246651336,0.06038010681836503,0.04249999999999998,0.0,0.04249999999999998,0.0,0.0,38.0,,,0.0,38.0,665.0,627.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
24,0.014742000000000033,0.0028923777777777326,0.14314490671296298,0.12551052893518522,0.07974999999999988,0.0,0.07974999999999988,0.0,0.0,10.0,,,0.0,10.0,631.0,621.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
25,0.012036349074074026,0.01455746342592601,0.091665381212506,0.06507156871250597,0.044031249999999966,0.0,0.044031249999999966,0.0,0.0,37.0,,,0.0,37.0,593.0,556.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
26,0.006045297067901134,0.007203590277777727,0.046816778040740914,0.03356789069506205,0.006500000000000061,0.0,0.006500000000000061,0.0,1.0,21.0,,,1.0,21.0,673.0,651.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
27,0.01076494270833328,0.005399701398739132,0.13052700433133824,0.11436236022426582,0.07974999999999988,0.0,0.07974999999999988,0.0,0.0,17.0,,,0.0,17.0,668.0,651.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
28,0.008172205555555645,0.0001755333333333109,0.07977739373284454,0.07142965484395558,0.06218749999999995,0.0,0.06218749999999995,0.0,0.0,1.0,,,0.0,1.0,716.0,715.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
29,0.005804879282407249,0.0019478793981481113,0.0643633444640046,0.05661058578344924,0.014374999999999916,0.0,0.014374999999999916,0.0,0.0,8.0,,,0.0,8.0,709.0,701.0,0.0,0.0,1.0,1.0,True,0.4,1.0,0.4,1.0,0.4,0.4
0,0.0023906838396992036,0.0012274941782408622,0.0040392422304555975,0.0004210642125155317,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
1,0.0019440043750000857,0.0013367312716050517,0.0035929842214655894,0.000312248574860452,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
2,0.0014124473379630853,0.000866424699167867,0.002534275259409635,0.00025540322227868284,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
3,0.0009801796296297072,0.00035876162962955593,0.001511765707592705,0.0001728244483334418,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
4,0.002116605451388809,0.001581269002786545,0.004239420459013932,0.0005415460048385778,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
5,0.0005798354938271189,0.0003107937037036823,0.0010134739784245506,0.0001228447808937494,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
6,0.0035805822337963145,0.005017626340156012,0.009511876277083386,0.0009136677031310603,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
7,0.0006954800925925708,0.00021906952469130658,0.001073330731788169,0.00015878111450429166,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
8,0.0008648549999999977,0.0007025771355025912,0.0016299638221355384,6.25316866329495e-05,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
9,0.002092747565104136,0.0030677377654712013,0.005682356937104727,0.0005218716065293894,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
10,0.00028756325231471536,0.0009811930178437178,0.0013422610400850576,7.350476992662447e-05,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
11,0.0031315302806713685,0.0086407342476853,0.012289557817314223,0.0005172932889575543,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
12,0.0022707167245370474,0.0009549070987653341,0.0033536681448388395,0.00012804432153645795,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
13,0.004957939351851737,0.004661943946759117,0.010341354598328523,0.0007214712997176687,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
14,0.0029894972005207743,0.001371838985979923,0.0047462767504619086,0.00038494056396121135,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
15,0.0015091019444445353,0.0015088373199728666,0.00329802039526339,0.0002800811308459883,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
16,0.0032741594560184994,0.0023809077408532,0.0063312759727360834,0.0006762087758643842,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
17,0.0023931755092593265,0.0018299166557954605,0.004681659320803555,0.00045856715574876805,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
18,0.003970626518614795,0.0040269668236365685,0.00836633556138966,0.0003687422191382961,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
19,0.004209150733024636,0.002235376697530711,0.0072855152968190895,0.0008409878662637427,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
20,0.0023305350655864476,0.00203573964142556,0.004662260751266967,0.0002959860442549589,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
21,0.0034588265046296973,0.0033921092515354356,0.007586898284657528,0.0007359625284923954,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
22,0.0004993877314816153,0.00037556166666674606,0.0009228486187814466,4.789922063308527e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
23,0.0022248270138889303,0.0018895743625879646,0.004398140533478756,0.00028373915700186103,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
24,0.003295685677083382,0.002633161214527946,0.006495435673155581,0.0005665887815442527,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
25,0.002821242847222183,0.004586443146086361,0.007921359566782527,0.0005136735734739828,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
26,0.0012417687731480775,0.00022313027115505868,0.0014967547149348226,3.185567063168637e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
27,0.0021875262152777353,0.0008814711272303599,0.0036295008246528537,0.0005605034821447585,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
28,0.0004239414583334655,0.0011828051518518734,0.0016791337465897893,7.238713640445038e-05,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
29,0.0008307659606481277,0.00030648452747783494,0.001230967153855067,9.371666572910442e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.6,0.2,0.6,0.2,0.12,0.12
0,0.006515054745370508,0.00277779850160198,0.011317122135353297,0.002024268888380809,0.016999999999999904,0.0,0.016999999999999904,0.0,0.0,7.0,12.0,5.0,0.0,7.0,12.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
1,0.00512164069444454,0.0029361638079336005,0.009577792200739399,0.0015199876983612581,0.013037500000000035,0.0,0.013037500000000035,0.0,0.0,7.0,10.0,3.0,0.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
2,0.004339853819444572,0.001796803703703831,0.007827595974824408,0.001690938451676005,0.013999999999999901,0.0,0.013999999999999901,0.0,0.0,5.0,9.0,4.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
3,0.003993868518518573,0.0007828107407407137,0.006124423190543848,0.0013477439312845618,0.01737500000000003,0.0,0.01737500000000003,0.0,0.0,3.0,7.0,4.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
4,0.005715653611110927,0.0036275938209875402,0.012026458978386723,0.0026832115462882555,0.02299999999999991,0.0,0.02299999999999991,0.0,0.0,8.0,14.0,6.0,0.0,8.0,14.0,6.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
5,0.0027483989969134814,0.0006681902914389415,0.004151683936190476,0.0007350946478380527,0.007874999999999965,0.0,0.007874999999999965,0.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
6,0.008269048148148217,0.011284450738814789,0.024361697198652443,0.004808198311689438,0.04800000000000004,0.0,0.04800000000000004,0.0,0.0,20.0,27.0,7.0,0.0,20.0,27.0,7.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
7,0.0028801090432098997,0.00045583795685077977,0.004328533434201809,0.0009925864341411295,0.020874999999999977,0.0,0.020874999999999977,0.0,0.0,2.0,5.0,3.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
8,0.0026853700000000202,0.0016309290093098339,0.004872729492639616,0.0005564304833297617,0.0007500000000000284,0.0,0.0007500000000000284,0.0,0.0,5.0,7.0,2.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
9,0.005549146388888926,0.0069978125741498864,0.014966522999135146,0.0024195640360963333,0.012737500000000068,0.0,0.012737500000000068,0.0,0.0,16.0,20.0,4.0,0.0,16.0,20.0,4.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
10,0.001909442222222224,0.0023673390315724907,0.004910443243650975,0.0006336619898562601,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
11,0.006778291898148159,0.020164623979938345,0.02976856587290644,0.0028256499948199343,0.013000000000000012,0.0,0.013000000000000012,0.0,0.0,34.0,39.0,5.0,0.0,34.0,39.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
12,0.005995268518518615,0.0022225721975308588,0.009157212919113755,0.0009393722030642815,0.0073625000000000496,0.0,0.0073625000000000496,0.0,1.0,6.0,9.0,2.0,1.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
13,0.011121121759259167,0.010883947685185191,0.02536341590954838,0.003358346465104023,0.016999999999999904,0.0,0.016999999999999904,0.0,0.0,19.0,23.0,4.0,0.0,19.0,23.0,4.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
14,0.007185450347222289,0.0029662625555556543,0.012295572078542816,0.002143859175764873,0.026475000000000026,0.0,0.026475000000000026,0.0,0.0,8.0,12.0,4.0,0.0,8.0,12.0,4.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
15,0.0038686413888889826,0.0033333681010322413,0.008424339368449107,0.0012223298785278836,0.0030000000000000027,0.0,0.0030000000000000027,0.0,0.0,9.0,11.0,2.0,0.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
16,0.008080049236111164,0.005461577939951501,0.016655356193020388,0.0031137290169577225,0.030000000000000027,0.0,0.030000000000000027,0.0,0.0,10.0,15.0,5.0,0.0,10.0,15.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
17,0.006166094074074091,0.00398238117632066,0.012848638226722109,0.0027001629763273582,0.027262499999999967,0.0,0.027262499999999967,0.0,0.0,10.0,16.0,6.0,0.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
18,0.009455670354938217,0.009656173928546785,0.021045130118767186,0.0019332858352821836,0.02198750000000005,0.0,0.02198750000000005,0.0,0.0,17.0,20.0,3.0,0.0,17.0,20.0,3.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
19,0.010273084452160464,0.0046156649876542,0.019235420380983692,0.0043466709411690285,0.052974999999999994,0.0,0.052974999999999994,0.0,0.0,11.0,17.0,6.0,0.0,11.0,17.0,6.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
20,0.006229575339506299,0.004442559508702759,0.012463170659466893,0.001791035811257835,0.029774999999999885,0.0,0.029774999999999885,0.0,0.0,11.0,14.0,3.0,0.0,11.0,14.0,3.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
21,0.008260258333333437,0.00783581618156759,0.019642006065724527,0.0035459315508235,0.03323750000000003,0.0,0.03323750000000003,0.0,0.0,15.0,21.0,6.0,0.0,15.0,21.0,6.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
22,0.0019496611111112783,0.0009021117574985471,0.003227426973950509,0.00037565410534068366,0.0008750000000000702,0.0,0.0008750000000000702,0.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
23,0.00589305159722231,0.004591267982452907,0.011882270809743245,0.0013979512300680286,0.009999999999999898,0.0,0.009999999999999898,0.0,0.0,10.0,13.0,3.0,0.0,10.0,13.0,3.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
24,0.007934413888888936,0.0062714669925926225,0.0169489990740902,0.00274311819260864,0.03925000000000001,0.0,0.03925000000000001,0.0,0.0,15.0,19.0,4.0,0.0,15.0,19.0,4.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
25,0.006798648888888925,0.010738651859259263,0.020128828968080437,0.0025915282199322487,0.0227750000000001,0.0,0.0227750000000001,0.0,0.0,21.0,25.0,4.0,0.0,21.0,25.0,4.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
26,0.003692214629629653,0.0005008419209876491,0.004528224391256996,0.00033516784063969407,0.01000000000000012,0.0,0.01000000000000012,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
27,0.006048219097222196,0.0019387100000000101,0.010579960924964493,0.002593031827742287,0.04299999999999993,0.0,0.04299999999999993,0.0,0.0,5.0,10.0,5.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
28,0.0024894461111112376,0.0028515767037037287,0.005717126803658434,0.0003761039888434681,0.003375000000000128,0.0,0.003375000000000128,0.0,0.0,8.0,9.0,1.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
29,0.0029042065740739753,0.000644051114450428,0.0040292150866005905,0.0004809573980761872,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,False,0.6,0.4,0.6,0.4,0.24,0.24
0,0.010605093402777821,0.004997857804383221,0.02150522788639808,0.00590227667923704,0.04412499999999997,0.0,0.04412499999999997,0.0,0.0,13.0,25.0,12.0,0.0,13.0,25.0,12.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
1,0.008283603402777895,0.005119506273244312,0.017869896145988773,0.004466786469966566,0.03700625000000002,0.0,0.03700625000000002,0.0,0.0,12.0,21.0,9.0,0.0,12.0,21.0,9.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
2,0.007127849305555545,0.0029341708285308687,0.01493832305612941,0.0048763029220429965,0.03831249999999997,0.0,0.03831249999999997,0.0,0.0,8.0,18.0,10.0,0.0,8.0,18.0,10.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
3,0.006921983333333381,0.0012763528699861748,0.011973000750953533,0.003774664547633977,0.04965624999999996,0.0,0.04965624999999996,0.0,0.0,5.0,14.0,9.0,0.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
4,0.009327535972222023,0.006531420341286287,0.023596179578302068,0.007737223264793758,0.05580625000000006,0.0,0.05580625000000006,0.0,0.0,15.0,29.0,14.0,0.0,15.0,29.0,14.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
5,0.004982055960648046,0.0011002711848777658,0.008074724245922704,0.001992397100396892,0.03276875000000001,0.0,0.03276875000000001,0.0,0.0,5.0,10.0,5.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
6,0.012992447222222259,0.020728681723408915,0.048407145227098214,0.01468601628146704,0.07200000000000006,0.0,0.07200000000000006,0.0,0.0,37.0,58.0,21.0,0.0,37.0,58.0,21.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
7,0.005070125370370326,0.0007517596296295892,0.00847471854608528,0.0026528335460853647,0.058350000000000124,0.0,0.058350000000000124,0.0,0.0,3.0,11.0,8.0,0.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
8,0.004468499444444385,0.003005876118026718,0.009069474989692794,0.0015950994272216912,0.028887499999999955,0.0,0.028887499999999955,0.0,0.0,9.0,14.0,5.0,0.0,9.0,14.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
9,0.009039108472222113,0.012432854989563147,0.029126263887411574,0.007654300425626315,0.03832499999999994,0.0,0.03832499999999994,0.0,0.0,28.0,41.0,13.0,0.0,28.0,41.0,13.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
10,0.0038328855555554986,0.004767876880190647,0.010597670622526367,0.001996908186780222,0.021806249999999916,0.0,0.021806249999999916,0.0,0.0,16.0,21.0,5.0,0.0,16.0,21.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
11,0.010481312847222313,0.03786502721255958,0.057932742913944346,0.009586402854162457,0.02685000000000004,0.0,0.02685000000000004,0.0,0.0,64.0,77.0,13.0,0.0,64.0,77.0,13.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
12,0.00972703472222225,0.004043825000000001,0.016411956973249375,0.0026410972510271247,0.056275000000000075,0.0,0.056275000000000075,0.0,1.0,10.0,16.0,5.0,1.0,10.0,16.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
13,0.01723660277777772,0.02068342574074067,0.04741617144070531,0.009496142922186923,0.0506812499999999,0.0,0.0506812499999999,0.0,0.0,35.0,47.0,12.0,0.0,35.0,47.0,12.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
14,0.011375078298611174,0.004900253875826044,0.022569304493036624,0.006293972318599406,0.06515624999999992,0.0,0.06515624999999992,0.0,0.0,13.0,26.0,13.0,0.0,13.0,26.0,13.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
15,0.006160552361111238,0.005645898868526289,0.015553155062705382,0.003746703833067855,0.012649999999999939,0.0,0.012649999999999939,0.0,0.0,14.0,21.0,7.0,0.0,14.0,21.0,7.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
16,0.012883001805555683,0.009842707233525538,0.031625889076131064,0.008900180037049843,0.05806250000000002,0.0,0.05806250000000002,0.0,0.0,19.0,31.0,12.0,0.0,19.0,31.0,12.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
17,0.009942752222222184,0.006683795400722392,0.0245103820241257,0.007883834401181122,0.05472499999999991,0.0,0.05472499999999991,0.0,0.0,17.0,33.0,16.0,0.0,17.0,33.0,16.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
18,0.0149804083101851,0.019544522658675123,0.0405449546535136,0.006020023684653375,0.0525000000000001,0.0,0.0525000000000001,0.0,0.0,34.0,42.0,8.0,0.0,34.0,42.0,8.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
19,0.016318575462963003,0.007497519882856851,0.036088021513676294,0.01227192616785644,0.10473124999999983,0.0,0.10473124999999983,0.0,0.0,17.0,36.0,19.0,0.0,17.0,36.0,19.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
20,0.010187494953703857,0.007672453363270382,0.023497602532405404,0.005637654215431165,0.05451874999999995,0.0,0.05451874999999995,0.0,0.0,18.0,28.0,10.0,0.0,18.0,28.0,10.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
21,0.013087026388888923,0.014038464007870455,0.03759298111280984,0.010467490716050465,0.06420000000000003,0.0,0.06420000000000003,0.0,0.0,27.0,43.0,16.0,0.0,27.0,43.0,16.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
22,0.003413380555555623,0.0016724026222222355,0.006227498428558964,0.0011417152507811057,0.019437500000000107,0.0,0.019437500000000107,0.0,0.0,6.0,9.0,3.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
23,0.009520520972222224,0.009259259649900153,0.023018567901694098,0.004238787279571721,0.030837500000000073,0.0,0.030837500000000073,0.0,0.0,20.0,28.0,8.0,0.0,20.0,28.0,8.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
24,0.01256978750000004,0.012176374500875942,0.032914030839793385,0.008167868838917403,0.06893749999999987,0.0,0.06893749999999987,0.0,0.0,28.0,41.0,13.0,0.0,28.0,41.0,13.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
25,0.010785716388888922,0.020281033814930072,0.03917526755345058,0.008108517349631583,0.04500000000000004,0.0,0.04500000000000004,0.0,0.0,40.0,52.0,12.0,0.0,40.0,52.0,12.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
26,0.006147773333333273,0.000841630210542399,0.00788294553610358,0.0008935419922279086,0.030193749999999908,0.0,0.030193749999999908,0.0,0.0,3.0,6.0,3.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,0.36,0.36
