R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,access_threshold,kappa,T_eval
0.9741023591553004,0.0258976408446997,0.5924121817450846,0.4075878182549154,270.0,1430.0,False,19760.0,0.0,0.9999999999999992,01,operational,83,0.4,0.8,20000.0
0.8854664098877792,0.1145335901122207,0.6020885670566569,0.3979114329433431,270.0,,True,19760.0,1.0,0.9061811327489596,11,operational,83,0.4,0.8,20000.0
0.9805644933506006,0.0194355066493994,0.4962129041742985,0.5037870958257015,360.0,1140.0,False,19760.0,0.0,0.9999999999999992,00,operational,103,0.4,0.8,20000.0
0.9787431025200288,0.0212568974799712,0.5286762675959669,0.4713237324040332,360.0,1140.0,False,19760.0,0.0,0.9999999999999992,10,operational,103,0.4,0.8,20000.0
0.9796649480970864,0.0203350519029136,0.4962129041742985,0.5037870958257015,360.0,1200.0,False,19760.0,0.0,0.9999999999999992,01,operational,103,0.4,0.8,20000.0
0.977367023555196,0.0226329764448038,0.5286762675959669,0.4713237324040332,360.0,1230.0,False,19760.0,0.0,0.9999999999999992,11,operational,103,0.4,0.8,20000.0
0.9391518148273448,0.0608481851726552,0.8005117978387599,0.19948820216124,360.0,2280.0,False,19760.0,0.0,0.9999999999999992,00,operational,123,0.4,0.8,20000.0
0.934507685120103,0.065492314879897,0.8215193345400345,0.1784806654599655,360.0,2280.0,False,19760.0,0.0,0.9999999999999992,10,operational,123,0.4,0.8,20000.0
0.918717195149514,0.081282804850486,0.8005117978387599,0.19948820216124,360.0,2630.0,False,19760.0,0.0,0.9999999999999992,01,operational,123,0.4,0.8,20000.0
0.0794470685874851,0.9205529314125148,0.8215193345400345,0.1784806654599655,360.0,,True,19760.0,1.0,0.0734484579158179,11,operational,123,0.4,0.8,20000.0
0.9604783868642542,0.0395216131357457,0.6295189413427895,0.3704810586572105,260.0,1840.0,False,19760.0,0.0,0.9999999999999992,00,operational,143,0.4,0.8,20000.0
0.9583247800340692,0.0416752199659309,0.6963276942197437,0.3036723057802563,260.0,1850.0,False,19760.0,0.0,0.9999999999999992,10,operational,143,0.4,0.8,20000.0
0.9524073627660344,0.0475926372339654,0.6295189413427895,0.3704810586572105,260.0,2250.0,False,19760.0,0.0,0.9999999999999992,01,operational,143,0.4,0.8,20000.0
0.8050564030820722,0.1949435969179278,0.6963276942197437,0.3036723057802563,260.0,,True,19760.0,1.0,0.8435994411819694,11,operational,143,0.4,0.8,20000.0
0.9419242277556484,0.0580757722443515,0.8966307321852447,0.1033692678147552,360.0,2290.0,False,19760.0,0.0,0.9999999999999992,00,operational,163,0.4,0.8,20000.0
0.937409829997018,0.0625901700029819,0.9509733394702956,0.0490266605297045,360.0,2290.0,False,19760.0,0.0,0.9999999999999992,10,operational,163,0.4,0.8,20000.0
0.934685304568466,0.065314695431534,0.8966307321852447,0.1033692678147552,360.0,2580.0,False,19760.0,0.0,0.9999999999999992,01,operational,163,0.4,0.8,20000.0
0.7975070671660216,0.2024929328339784,0.9509733394702956,0.0490266605297045,360.0,,True,19760.0,1.0,0.8440980303790332,11,operational,163,0.4,0.8,20000.0
0.9727264687300088,0.0272735312699913,0.5519663056526083,0.4480336943473917,360.0,1470.0,False,19760.0,0.0,0.9999999999999992,00,operational,183,0.4,0.8,20000.0
0.9703699483956648,0.0296300516043351,0.5599367860343538,0.4400632139656462,360.0,1470.0,False,19760.0,0.0,0.9999999999999992,10,operational,183,0.4,0.8,20000.0
0.9716563151523178,0.0283436848476822,0.5519663056526083,0.4480336943473917,360.0,1550.0,False,19760.0,0.0,0.9999999999999992,01,operational,183,0.4,0.8,20000.0
0.9688130107081556,0.0311869892918444,0.5599367860343538,0.4400632139656462,360.0,1580.0,False,19760.0,0.0,0.9999999999999992,11,operational,183,0.4,0.8,20000.0
0.9822291980385206,0.0177708019614794,0.5260916565153928,0.4739083434846071,360.0,1010.0,False,19760.0,0.0,0.9999999999999992,00,operational,4,0.4,0.8,20000.0
0.9809106171439828,0.0190893828560172,0.5388704230515181,0.4611295769484819,360.0,1010.0,False,19760.0,0.0,0.9999999999999992,10,operational,4,0.4,0.8,20000.0
