R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,q_prop,kappa_prop,q_rec,kappa_rec,seed_design,replication,psi_prop,psi_rec,q_prop_realised,kappa_prop_realised,psi_prop_realised,q_rec_realised,kappa_rec_realised,psi_rec_realised
0.8988251110836245,0.1011748889163755,0.6903928361477462,0.3096071638522538,360.0,1120.0,False,3760.0,0.0,0.9999999999999994,01,operational,0.25,0.25,0.25,0.25,0,1,0.0625,0.0625,0.0,0.0,0.0,0.2424242424242424,0.25,0.0606060606060606
0.8975846468156246,0.1024153531843754,0.714363867465085,0.285636132534915,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,10,operational,0.25,0.25,0.25,0.25,0,1,0.0625,0.0625,0.25,0.25,0.0625,0.0,0.0,0.0
0.8948117082246951,0.1051882917753048,0.714363867465085,0.285636132534915,360.0,1120.0,False,3760.0,0.0,0.9999999999999994,11,operational,0.25,0.25,0.25,0.25,0,1,0.0625,0.0625,0.25,0.25,0.0625,0.2424242424242424,0.25,0.0606060606060606
0.9013579869310268,0.0986420130689732,0.6903928361477462,0.3096071638522538,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,00,operational,0.25,0.25,0.25,0.25,1,1,0.0625,0.0625,,,,,,
0.9006620785971907,0.0993379214028092,0.6903928361477462,0.3096071638522538,360.0,1110.0,False,3760.0,0.0,0.9999999999999994,01,operational,0.25,0.25,0.25,0.25,1,1,0.0625,0.0625,0.0,0.0,0.0,0.2424242424242424,0.25,0.0606060606060606
0.8960792410949718,0.1039207589050281,0.7267429493891239,0.2732570506108761,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,10,operational,0.25,0.25,0.25,0.25,1,1,0.0625,0.0625,0.25,0.25,0.0625,0.0,0.0,0.0
0.8953260550778726,0.1046739449221274,0.7267429493891239,0.2732570506108761,360.0,1110.0,False,3760.0,0.0,0.9999999999999994,11,operational,0.25,0.25,0.25,0.25,1,1,0.0625,0.0625,0.25,0.25,0.0625,0.2424242424242424,0.25,0.0606060606060606
0.9013579869310268,0.0986420130689732,0.6903928361477462,0.3096071638522538,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,00,operational,0.25,0.6,0.25,0.6,0,1,0.15,0.15,,,,,,
0.8899903575507424,0.1100096424492576,0.6903928361477462,0.3096071638522538,360.0,1200.0,False,3760.0,0.0,0.9999999999999994,01,operational,0.25,0.6,0.25,0.6,0,1,0.15,0.15,0.0,0.0,0.0,0.2424242424242424,0.6,0.1454545454545454
0.8925172577336209,0.1074827422663791,0.7511607497589639,0.2488392502410361,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,10,operational,0.25,0.6,0.25,0.6,0,1,0.15,0.15,0.25,0.6,0.15,0.0,0.0,0.0
0.8796846709306564,0.1203153290693436,0.7511607497589639,0.2488392502410361,360.0,1210.0,False,3760.0,0.0,0.9999999999999994,11,operational,0.25,0.6,0.25,0.6,0,1,0.15,0.15,0.25,0.6,0.15,0.2424242424242424,0.6,0.1454545454545454
0.9013579869310268,0.0986420130689732,0.6903928361477462,0.3096071638522538,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,00,operational,0.25,0.6,0.25,0.6,1,1,0.15,0.15,,,,,,
0.8987807501007528,0.1012192498992472,0.6903928361477462,0.3096071638522538,360.0,1140.0,False,3760.0,0.0,0.9999999999999994,01,operational,0.25,0.6,0.25,0.6,1,1,0.15,0.15,0.0,0.0,0.0,0.2424242424242424,0.6,0.1454545454545454
0.8901209461190877,0.1098790538809123,0.7625030980365624,0.2374969019634377,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,10,operational,0.25,0.6,0.25,0.6,1,1,0.15,0.15,0.25,0.6,0.15,0.0,0.0,0.0
0.8864487598828589,0.1135512401171411,0.7625030980365624,0.2374969019634377,360.0,1150.0,False,3760.0,0.0,0.9999999999999994,11,operational,0.25,0.6,0.25,0.6,1,1,0.15,0.15,0.25,0.6,0.15,0.2424242424242424,0.6,0.1454545454545454
0.9013579869310268,0.0986420130689732,0.6903928361477462,0.3096071638522538,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,00,operational,0.25,1.0,0.25,1.0,0,1,0.25,0.25,,,,,,
0.8659500896424923,0.1340499103575076,0.6903928361477462,0.3096071638522538,360.0,1210.0,False,3760.0,0.0,0.9999999999999994,01,operational,0.25,1.0,0.25,1.0,0,1,0.25,0.25,0.0,0.0,0.0,0.2424242424242424,1.0,0.2424242424242424
0.887620770526922,0.1123792294730779,0.777514481259586,0.222485518740414,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,10,operational,0.25,1.0,0.25,1.0,0,1,0.25,0.25,0.25,1.0,0.25,0.0,0.0,0.0
0.8313929913083816,0.1686070086916183,0.777514481259586,0.222485518740414,360.0,1210.0,False,3760.0,0.0,0.9999999999999994,11,operational,0.25,1.0,0.25,1.0,0,1,0.25,0.25,0.25,1.0,0.25,0.2424242424242424,1.0,0.2424242424242424
0.9013579869310268,0.0986420130689732,0.6903928361477462,0.3096071638522538,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,00,operational,0.25,1.0,0.25,1.0,1,1,0.25,0.25,,,,,,
0.9000849341091295,0.0999150658908705,0.6903928361477462,0.3096071638522538,360.0,1150.0,False,3760.0,0.0,0.9999999999999994,01,operational,0.25,1.0,0.25,1.0,1,1,0.25,0.25,0.0,0.0,0.0,0.2424242424242424,1.0,0.2424242424242424
0.885053752863933,0.114946247136067,0.7753168487063681,0.2246831512936319,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,10,operational,0.25,1.0,0.25,1.0,1,1,0.25,0.25,0.25,1.0,0.25,0.0,0.0,0.0
0.880688258623012,0.1193117413769879,0.7753168487063681,0.2246831512936319,360.0,1190.0,False,3760.0,0.0,0.9999999999999994,11,operational,0.25,1.0,0.25,1.0,1,1,0.25,0.25,0.25,1.0,0.25,0.2424242424242424,1.0,0.2424242424242424
0.9013579869310268,0.0986420130689732,0.6903928361477462,0.3096071638522538,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,00,operational,0.6,0.25,0.6,0.25,0,1,0.15,0.15,,,,,,
0.8979380055151333,0.1020619944848667,0.6903928361477462,0.3096071638522538,360.0,1130.0,False,3760.0,0.0,0.9999999999999994,01,operational,0.6,0.25,0.6,0.25,0,1,0.15,0.15,0.0,0.0,0.0,0.6060606060606061,0.25,0.1515151515151515
0.8945523544168461,0.1054476455831538,0.7444974912053115,0.2555025087946885,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,10,operational,0.6,0.25,0.6,0.25,0,1,0.15,0.15,0.5833333333333334,0.25,0.1458333333333333,0.0,0.0,0.0
0.890421333657185,0.1095786663428149,0.7444974912053115,0.2555025087946885,360.0,1140.0,False,3760.0,0.0,0.9999999999999994,11,operational,0.6,0.25,0.6,0.25,0,1,0.15,0.15,0.5833333333333334,0.25,0.1458333333333333,0.6060606060606061,0.25,0.1515151515151515
0.9013579869310268,0.0986420130689732,0.6903928361477462,0.3096071638522538,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,00,operational,0.6,0.25,0.6,0.25,1,1,0.15,0.15,,,,,,
0.9000266122025359,0.0999733877974641,0.6903928361477462,0.3096071638522538,360.0,1120.0,False,3760.0,0.0,0.9999999999999994,01,operational,0.6,0.25,0.6,0.25,1,1,0.15,0.15,0.0,0.0,0.0,0.6060606060606061,0.25,0.1515151515151515
0.8950309910756575,0.1049690089243424,0.7372356370508519,0.2627643629491481,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,10,operational,0.6,0.25,0.6,0.25,1,1,0.15,0.15,0.5833333333333334,0.25,0.1458333333333333,0.0,0.0,0.0
0.893303049119947,0.106696950880053,0.7372356370508519,0.2627643629491481,360.0,1120.0,False,3760.0,0.0,0.9999999999999994,11,operational,0.6,0.25,0.6,0.25,1,1,0.15,0.15,0.5833333333333334,0.25,0.1458333333333333,0.6060606060606061,0.25,0.1515151515151515
0.9013579869310268,0.0986420130689732,0.6903928361477462,0.3096071638522538,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,00,operational,0.6,0.6,0.6,0.6,0,1,0.36,0.36,,,,,,
0.8862653694269934,0.1137346305730065,0.6903928361477462,0.3096071638522538,360.0,1250.0,False,3760.0,0.0,0.9999999999999994,01,operational,0.6,0.6,0.6,0.6,0,1,0.36,0.36,0.0,0.0,0.0,0.6060606060606061,0.5999999999999999,0.3636363636363636
