replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored
253,0.0110363422582625,0.03332248064048082,0.04755382686999232,0.0031950039712489997,0.01844946896415356,0.0,0.01844946896415356,0.0,0.0,390.0,390.0,0.0,0.0,390.0,390.0,0.0,0.0,0.0,0.0,0.0,False
254,0.0018584095525387007,0.0052324580666232995,0.007530286672482997,0.00043941905332099684,0.01634797472768229,0.0,0.01634797472768229,0.0,0.0,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,False
255,0.004836697304284002,0.0016596667417378003,0.007222320375683704,0.0007259563296619018,0.04285835603608401,0.0,0.04285835603608401,0.0,0.0,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,False
256,0.014095187953175187,0.0215891625473342,0.0395129725777939,0.003828622077284516,0.03612121413996494,0.0,0.03612121413996494,0.0,0.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,False
257,0.005956578976347694,0.006633212034130399,0.0134905824661131,0.0009007914556350069,0.05867272440681859,0.0,0.05867272440681859,0.0,0.0,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,False
258,0.0028766114511971017,0.0009865044985208973,0.004090279978844202,0.00022716402912620337,0.03580191931541932,0.0,0.03580191931541932,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
259,0.01043761851836389,0.042074076659859405,0.059046042694553685,0.006534347516330391,0.04198834909162896,0.0,0.04198834909162896,0.0,0.0,560.0,560.0,0.0,0.0,560.0,560.0,0.0,0.0,0.0,0.0,0.0,False
260,0.006390359559574503,0.003140999613746996,0.0102226963676623,0.0006913371943408006,0.08765394705634744,0.0,0.08765394705634744,0.0,0.0,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,False
261,0.0009511091458803966,0.009411867780369287,0.010410245478553709,4.7268552304025047e-05,0.006105529678402721,0.0,0.006105529678402721,0.0,0.0,170.0,170.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,False
262,0.01574114817144931,0.03914461533570621,0.05969194912322631,0.004806185616070796,0.05532342178180083,0.0,0.05532342178180083,0.0,0.0,450.0,450.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,False
263,0.005503401737202485,0.06555940465544657,0.0742048702535133,0.0031420638608642415,0.0008757513044341803,0.0,0.0008757513044341803,0.0,0.0,710.0,710.0,0.0,0.0,710.0,710.0,0.0,0.0,0.0,0.0,0.0,False
264,0.012741083225913302,0.03838197387252093,0.0556396614956072,0.004516604397172969,0.023061055196772262,0.0,0.023061055196772262,0.0,0.0,480.0,480.0,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,False
265,0.006418755088096001,0.041420009248060885,0.0505439015077872,0.0027051371716303174,0.013634177830380345,0.0,0.013634177830380345,0.0,0.0,460.0,460.0,0.0,0.0,460.0,460.0,0.0,0.0,0.0,0.0,0.0,False
266,0.0030880576549520977,0.0016182686681853048,0.005294710785331003,0.0005883844621936002,0.02345132683306894,0.0,0.02345132683306894,0.0,0.0,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,False
267,0.0055808280534360155,0.015965067715481007,0.023032719470901103,0.0014868237019840802,0.012518098174509551,0.0,0.012518098174509551,0.0,0.0,270.0,270.0,0.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,False
268,0.008412404042462795,0.004633213381399409,0.013906856491999103,0.0008612390681368987,0.04375857795345639,0.0,0.04375857795345639,0.0,0.0,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,False
269,0.0045068384428582076,0.019449476307973,0.025536219114529912,0.0015799043636987031,0.02165596688543525,0.0,0.02165596688543525,0.0,0.0,280.0,280.0,0.0,0.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,False
270,0.0066555817045108046,0.05632813314358312,0.06796220879218542,0.0049784939440915,0.0032510204223854533,0.0,0.0032510204223854533,0.0,0.0,540.0,540.0,0.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,False
271,0.006419108986582406,0.026770808084247602,0.036064417695798615,0.0028745006249686067,0.009338428347250183,0.0,0.009338428347250183,0.0,0.0,530.0,530.0,0.0,0.0,530.0,530.0,0.0,0.0,0.0,0.0,0.0,False
272,0.0024222321036306282,0.04100691949248725,0.0452932848311518,0.0018641332350339268,-0.00014726275394572053,0.0,-0.00014726275394572053,0.0,0.0,520.0,520.0,0.0,0.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,False
273,0.011244874260658094,0.017097156062156588,0.029796081803312807,0.0014540514804981253,0.04577892943218431,0.0,0.04577892943218431,0.0,0.0,270.0,270.0,0.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,False
274,0.0009966060579982977,0.0,0.0009966060579982977,0.0,0.001766910679503575,0.0,0.001766910679503575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
275,0.011338535533639393,0.014637937574176085,0.028352252438455905,0.0023757793306404262,0.023686100147575884,0.0,0.023686100147575884,0.0,0.0,280.0,280.0,0.0,0.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,False
276,0.0068744439348500976,5.0689504167100025e-05,0.006925133439017298,1.0061396160665481e-16,0.12163295361550214,0.0,0.12163295361550214,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
277,0.0024463366013538004,0.00026899051061640006,0.0028823333415934,0.00016700622962319972,0.0873904856204985,0.0,0.0873904856204985,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,False
278,0.0009422147658595115,0.010313306931287514,0.011482348938005899,0.0002268272408588734,0.001109937278397588,0.0,0.001109937278397588,0.0,0.0,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,False
279,0.0007744474661145005,0.0,0.0007744474661145005,0.0,0.03922641180174538,0.0,0.03922641180174538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
280,0.007802965223135616,0.05517463325623828,0.06554540592589841,0.002567807446524517,0.015951000524553227,0.0,0.015951000524553227,0.0,0.0,560.0,760.0,200.0,0.0,560.0,760.0,200.0,0.0,0.0,0.0,0.0,False
281,0.003552100128292296,0.023062102716416122,0.02752024067849082,0.0009060378337824027,0.006850223678404599,0.0,0.006850223678404599,0.0,0.0,320.0,320.0,0.0,0.0,320.0,320.0,0.0,0.0,0.0,0.0,0.0,False
282,0.0008003750481999986,0.0,0.0008003750481999986,0.0,0.015987929728181194,0.0,0.015987929728181194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
283,0.007895572941953505,0.02802721449464471,0.03825559223943209,0.0023328048028338766,0.020382209403670137,0.0,0.020382209403670137,0.0,0.0,520.0,540.0,20.0,0.0,520.0,540.0,20.0,0.0,0.0,0.0,0.0,False
284,0.017556655314297384,0.008315012063657201,0.028510802341530597,0.002639134963576012,0.10330728043327875,0.0,0.10330728043327875,0.0,0.0,150.0,150.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,False
285,0.0030267692349773,0.0029211352811423993,0.006624150451486996,0.0006762459353672964,0.034968335160449115,0.0,0.034968335160449115,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,False
286,0.014569716484167133,0.019685392584648992,0.035987775565808705,0.0017326664969925798,0.020086693915906007,0.0,0.020086693915906007,0.0,0.0,230.0,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,False
287,0.0,1.8936177590030134e-06,1.8936177590030134e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
288,0.005250114125406491,0.026769877514108364,0.03488958845391221,0.002869596814397357,0.0011480032898824044,0.0,0.0011480032898824044,0.0,0.0,290.0,380.0,90.0,0.0,290.0,380.0,90.0,0.0,0.0,0.0,0.0,False
289,0.013664336073348604,0.06322619443788813,0.0815071684326929,0.004616637921456168,0.02772971481531028,0.0,0.02772971481531028,0.0,0.0,740.0,750.0,10.0,0.0,740.0,750.0,10.0,0.0,0.0,0.0,0.0,False
290,0.015426975941270404,0.010627804073589694,0.028458229951892303,0.0024034499370322038,0.07508145691973689,0.0,0.07508145691973689,0.0,0.0,210.0,210.0,0.0,0.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,False
291,0.0034944725324504017,0.004138395329021591,0.008452494124346802,0.0008196262628748091,0.012397831220239186,0.0,0.012397831220239186,0.0,0.0,110.0,110.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,False
292,0.0024574053160867984,0.004884888055286099,0.007384333540456596,4.2040169083698564e-05,0.029572992487109095,0.0,0.029572992487109095,0.0,0.0,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,False
293,0.0045948489038843965,0.006402155946217701,0.012148381240742995,0.0011513763906408972,0.06545586962537997,0.0,0.06545586962537997,0.0,0.0,120.0,130.0,10.0,0.0,120.0,130.0,10.0,0.0,0.0,0.0,0.0,False
294,0.0076123148570567956,0.008707953503567692,0.018368413560011898,0.0020481451993874106,0.04461395385199263,0.0,0.04461395385199263,0.0,0.0,170.0,190.0,20.0,0.0,170.0,190.0,20.0,0.0,0.0,0.0,0.0,False
295,0.011572784355906529,0.04033282069069194,0.055861074133261135,0.003955469086662666,0.010213732623630345,0.0,0.010213732623630345,0.0,0.0,460.0,470.0,10.0,0.0,460.0,470.0,10.0,0.0,0.0,0.0,0.0,False
296,0.0017777414705114,0.0008553808985463998,0.002690013205697901,5.689083664010136e-05,0.03218394401869129,0.0,0.03218394401869129,0.0,0.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,False
297,0.001228111755639208,0.019613714524845907,0.021209038712176206,0.0003672124316910913,0.008633366670891096,0.0,0.008633366670891096,0.0,0.0,250.0,250.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,False
298,0.013862513287747125,0.07312244337667761,0.09168529959497401,0.004700342930549273,0.024752585890342127,0.0,0.024752585890342127,0.0,0.0,840.0,840.0,0.0,0.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,False
299,0.01334093137419931,0.00870612698199491,0.024547780876730305,0.0025007225205360833,0.04866295372391494,0.0,0.04866295372391494,0.0,0.0,150.0,150.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,False
300,0.0037718815975995995,0.0027720324494156998,0.007184427532559601,0.0006405134855443015,0.026305060943821956,0.0,0.026305060943821956,0.0,0.0,110.0,110.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,False
301,0.001684427984452199,0.0,0.001684427984452199,0.0,0.049875364175547,0.0,0.049875364175547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
302,0.002695642093179001,0.005634245183355199,0.009011667911217599,0.0006817806346833995,0.018802480333786203,0.0,0.018802480333786203,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,False
303,0.002969806810123897,0.00033713563832339644,0.0033463671242341952,3.942467578690184e-05,0.04399156993350806,0.0,0.04399156993350806,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,False
304,0.0072602465398101945,0.014479388348488387,0.0230262561488509,0.0012866212605523175,0.027951782547437243,0.0,0.027951782547437243,0.0,0.0,220.0,220.0,0.0,0.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,False
305,0.004081174942527702,0.002419164467599502,0.007237062888834106,0.0007367234787069021,0.02229513191546567,0.0,0.02229513191546567,0.0,0.0,80.0,90.0,10.0,0.0,80.0,90.0,10.0,0.0,0.0,0.0,0.0,False
306,0.003097729522916197,0.0009072031639724004,0.004085751905887294,8.081921899869698e-05,0.040609736608662406,0.0,0.040609736608662406,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
307,0.0043444811783834025,0.043658945911435515,0.0490661746195489,0.0010627475297299849,0.01216063018385749,0.0,0.01216063018385749,0.0,0.0,510.0,510.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,False
308,0.0,0.00031972333957569835,0.00031972333957569835,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
309,0.003121801045811501,0.06380623790519019,0.06946289764324978,0.002534858692248093,0.012379768076548503,0.0,0.012379768076548503,0.0,0.0,770.0,770.0,0.0,0.0,770.0,770.0,0.0,0.0,0.0,0.0,0.0,False
310,0.003366889602821402,0.009299297117010386,0.0139000520183504,0.0012338652985186133,0.001608784991840917,-4.0312198024139434e-13,0.0016087849918354769,3.9768188742073107e-13,0.0,200.0,200.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,False
311,0.01697000562957099,0.0252041625463926,0.047317496145737076,0.005143327969773487,0.0463494133564607,0.0,0.0463494133564607,0.0,0.0,340.0,360.0,20.0,0.0,340.0,360.0,20.0,0.0,0.0,0.0,0.0,False
312,0.01235514166361279,0.02088601848952598,0.03640824619898708,0.0031670860458483108,0.04493734611763056,0.0,0.04493734611763056,0.0,0.0,470.0,480.0,10.0,0.0,470.0,480.0,10.0,0.0,0.0,0.0,0.0,False
313,0.0019386255708715994,0.015859632999685402,0.018103170142694303,0.0003049115721373008,0.006434059409381909,0.0,0.006434059409381909,0.0,0.0,240.0,240.0,0.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,False
314,0.003660875238291894,0.0015364480864606955,0.005424379104855298,0.00022705578010270844,0.029798307523859202,0.0,0.029798307523859202,0.0,0.0,40.0,50.0,10.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,False
315,0.0016538065858481,0.0008941922210205996,0.002900205619984702,0.00035220681311600235,0.014485038876458078,0.0,0.014485038876458078,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
316,0.004061736323444101,0.014921644310020701,0.019351944001308782,0.0003685633678439798,0.023417175150988956,0.0,0.023417175150988956,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,False
317,0.011172165929495409,0.014887115479553709,0.028436614491886197,0.0023773330828370798,0.04839214738421593,0.0,0.04839214738421593,0.0,0.0,270.0,290.0,20.0,0.0,270.0,290.0,20.0,0.0,0.0,0.0,0.0,False
318,0.011056361123625402,0.007236777853821708,0.02135733699658171,0.0030641980191346008,0.06484481501477518,0.0,0.06484481501477518,0.0,0.0,150.0,160.0,10.0,0.0,150.0,160.0,10.0,0.0,0.0,0.0,0.0,False
319,0.003775439450097798,0.009405474405130294,0.014114885802437603,0.0009339719472095109,0.026376689705245093,0.0,0.026376689705245093,0.0,0.0,210.0,210.0,0.0,0.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,False
320,0.007939202594432787,0.014204189193901678,0.023082171912019084,0.0009387801236846183,0.018921129329307784,0.0,0.018921129329307784,0.0,0.0,220.0,220.0,0.0,0.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,False
321,0.007095462895529495,0.003595008376343592,0.011442549257163592,0.0007520779852905057,0.09037379901520753,0.0,0.09037379901520753,0.0,0.0,120.0,120.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,False
322,0.0143185623031373,0.01613862094809332,0.03290319403239242,0.0024460107811618004,0.09064823733390748,0.0,0.09064823733390748,0.0,0.0,260.0,270.0,10.0,0.0,260.0,270.0,10.0,0.0,0.0,0.0,0.0,False
323,0.0105416262423772,0.10117118348632947,0.11613778356591059,0.004424973837203916,0.011671315765199974,0.0,0.011671315765199974,0.0,0.0,1010.0,1010.0,0.0,0.0,1010.0,1010.0,0.0,0.0,0.0,0.0,0.0,False
324,0.007565568838202363,0.09231036954577837,0.1029807703747117,0.003104831990730972,0.0011145595907192662,0.0,0.0011145595907192662,0.0,0.0,930.0,930.0,0.0,0.0,930.0,930.0,0.0,0.0,0.0,0.0,0.0,False
325,0.010896314448585603,0.0050027402586581005,0.01749996737024101,0.0016009126629973058,0.09082677669908434,0.0,0.09082677669908434,0.0,0.0,110.0,110.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,False
326,0.00039189513946680243,0.005805544501027597,0.006342083795530397,0.00014464415503599726,0.007791814269105635,0.0,0.007791814269105635,0.0,0.0,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,False
327,0.0027968276279007054,0.0009428357167312051,0.003914275874945805,0.00017461253031389457,0.05285264936925432,0.0,0.05285264936925432,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
328,0.008311595410890701,0.02520324113118,0.0374507947233822,0.003935958181311497,0.05812742455550013,0.0,0.05812742455550013,0.0,0.0,380.0,380.0,0.0,0.0,380.0,380.0,0.0,0.0,0.0,0.0,0.0,False
329,0.0071748157696926995,0.007011298478323297,0.016056379169075,0.0018702649210590033,0.07539519128350669,0.0,0.07539519128350669,0.0,0.0,120.0,120.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,False
330,0.012435081508452794,0.09462685988230862,0.1124440256220881,0.005382084231326689,0.018110219563566843,0.0,0.018110219563566843,0.0,0.0,1040.0,1040.0,0.0,0.0,1040.0,1040.0,0.0,0.0,0.0,0.0,0.0,False
331,0.012604409333976496,0.018992328581569712,0.0357368856830142,0.004140147767467989,0.055522394284795995,0.0,0.055522394284795995,0.0,0.0,300.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,False
332,0.007094618553204701,0.028762578709998904,0.038375123775562514,0.002517926512358909,0.02168076372127492,0.0,0.02168076372127492,0.0,0.0,370.0,370.0,0.0,0.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,False
333,0.00624140945581253,0.03728471582068671,0.04543517640404943,0.0019090511275501876,0.006746737673027692,0.0,0.006746737673027692,0.0,0.0,450.0,460.0,10.0,0.0,450.0,460.0,10.0,0.0,0.0,0.0,0.0,False
334,0.0050255290559418075,0.0031140541462175986,0.008504455623121507,0.0003648724209621007,0.03953130899434981,0.0,0.03953130899434981,0.0,0.0,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,False
335,0.0034881829502795003,0.001588105771316295,0.005565439099823294,0.0004891503782274986,0.009556088225394554,0.0,0.009556088225394554,0.0,0.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,False
336,0.013118692122348605,0.008229148664004704,0.0236514679989224,0.00230362721256909,0.06114384771332482,0.0,0.06114384771332482,0.0,0.0,150.0,150.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,False
337,0.008951128585043808,0.006101813839586412,0.016355928658752003,0.0013029862341217835,0.05719604482918794,0.0,0.05719604482918794,0.0,0.0,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,False
338,0.01126620366656439,0.02638102124913269,0.04162167907813319,0.0039744541624361085,0.05373911984898849,0.0,0.05373911984898849,0.0,0.0,420.0,430.0,10.0,0.0,420.0,430.0,10.0,0.0,0.0,0.0,0.0,False
339,0.006239859222542304,0.01156931777226522,0.0197874885575324,0.001978311562724877,0.021161096014329805,0.0,0.021161096014329805,0.0,0.0,170.0,180.0,10.0,0.0,170.0,180.0,10.0,0.0,0.0,0.0,0.0,False
340,0.005941053758118708,0.014856980564500105,0.021395511902734393,0.0005974775801155796,0.0076218614365271,0.0,0.0076218614365271,0.0,0.0,270.0,270.0,0.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,False
341,0.0070382047072996,0.007862717486413706,0.0159351023505747,0.0010341801568613945,0.16275848217142197,0.0,0.16275848217142197,0.0,0.0,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,False
342,0.007045508797488914,0.013316820089129405,0.0220480779773424,0.0016857490907240813,0.01950360834719367,0.0,0.01950360834719367,0.0,0.0,210.0,210.0,0.0,0.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,False
343,0.006822762604403995,0.007986188051774104,0.01658148104442911,0.001772530388251009,0.0506709943131326,0.0,0.0506709943131326,0.0,0.0,150.0,150.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,False
344,0.008633549801766921,0.0377905660800803,0.0507284694777235,0.004304353595876276,0.02205324602334091,0.0,0.02205324602334091,0.0,0.0,480.0,480.0,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,False
345,0.003987065595150899,0.009262396912125395,0.014114629017405594,0.0008651665101293005,0.023714659686839612,0.0,0.023714659686839612,0.0,0.0,140.0,150.0,10.0,0.0,140.0,150.0,10.0,0.0,0.0,0.0,0.0,False
346,0.0,1.7232269281498847e-05,1.7232269281498847e-05,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
347,0.002049416040463402,0.0004765929426929008,0.0025260089831565004,1.97758476261356e-16,0.10119747827546871,0.0,0.10119747827546871,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
348,0.005500135921144594,0.040089786581910314,0.0480849927882632,0.0024950702852082896,0.011585795335867566,0.0,0.011585795335867566,0.0,0.0,440.0,440.0,0.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,False
349,0.0075490794086955915,0.02469587960197331,0.035197388965609894,0.002952429954940994,0.03270488641126368,0.0,0.03270488641126368,0.0,0.0,500.0,500.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,False
350,0.012076473163136703,0.06845009291849002,0.08595852029607981,0.005431954214453083,0.03368247795418,0.0,0.03368247795418,0.0,0.0,840.0,840.0,0.0,0.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,False
351,0.0026888890333077037,0.0016942229441800905,0.004713449448773291,0.00033033747128549673,0.027550730251936772,0.0,0.027550730251936772,0.0,0.0,40.0,50.0,10.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,False
352,0.0013110974552690002,0.0025251993284872987,0.0042450670461640985,0.0004087702624077996,0.023524284580709265,0.0,0.023524284580709265,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,False
353,0.007607585650327708,0.02448247408514881,0.0333752845288382,0.0012852247933616834,0.026856790328213753,0.0,0.026856790328213753,0.0,0.0,380.0,380.0,0.0,0.0,380.0,380.0,0.0,0.0,0.0,0.0,0.0,False
354,0.003665368998886004,0.0015459058243083024,0.0056865219271372,0.00047524710394289404,0.0293238493973762,0.0,0.0293238493973762,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
355,0.010061306174515089,0.0117345778799203,0.024109205014672203,0.0023133209602368143,0.026391844670905718,1.1102230246251565e-16,0.026391844670905718,-1.1102230246251565e-16,0.0,260.0,260.0,0.0,0.0,260.0,260.0,0.0,0.0,0.0,0.0,0.0,False
356,0.006694989411566307,0.011947744640132499,0.020751861995783105,0.002109127944084299,0.04511294293316709,0.0,0.04511294293316709,0.0,0.0,250.0,290.0,40.0,0.0,250.0,290.0,40.0,0.0,0.0,0.0,0.0,False
357,0.011938357538710004,0.0140464506770909,0.0302863168479518,0.004301508632150897,0.07084471319891777,0.0,0.07084471319891777,0.0,0.0,370.0,370.0,0.0,0.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,False
358,0.010102325136860102,0.038953365360386016,0.0529777335317142,0.003922043034468081,0.019711734226133704,0.0,0.019711734226133704,0.0,0.0,500.0,500.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,False
359,0.014672908028827286,0.035375463722049694,0.0543097803951558,0.004261408644278819,0.04755035788724171,0.0,0.04755035788724171,0.0,0.0,500.0,510.0,10.0,0.0,500.0,510.0,10.0,0.0,0.0,0.0,0.0,False
360,0.005577494515147899,0.0010253905267498947,0.006821476001624388,0.00021859095972659448,0.03640413179413676,0.0,0.03640413179413676,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
361,0.0062630938913569995,0.010465014255977706,0.01884600540220821,0.0021178972548735048,0.04622519032970973,0.0,0.04622519032970973,0.0,0.0,180.0,180.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,False
362,0.009299533709117208,0.0732676356633869,0.08741869821608611,0.004851528843582004,0.01351934037859992,0.0,0.01351934037859992,0.0,0.0,900.0,910.0,10.0,0.0,900.0,910.0,10.0,0.0,0.0,0.0,0.0,False
363,0.004061176152104495,0.0005847563909063963,0.004838370194802891,0.000192437651791999,0.00862760633419013,0.0,0.00862760633419013,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
364,0.004101962747727506,0.003698085801745299,0.008337008626969206,0.0005369600774964012,0.03504920525823019,0.0,0.03504920525823019,0.0,0.0,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,False
365,0.004431412913052407,0.017698008106041108,0.023518478842391194,0.0013890578232976791,0.013866091550445936,0.0,0.013866091550445936,0.0,0.0,440.0,440.0,0.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,False
366,0.0038578286349328916,0.00483378139408161,0.008992277275713195,0.0003006672466986937,0.002908989142328733,0.0,0.002908989142328733,0.0,0.0,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,False
367,0.011417582976192109,0.025087118539803416,0.03935920670791762,0.0028545051919220965,0.035592531867868704,0.0,0.035592531867868704,0.0,0.0,370.0,380.0,10.0,0.0,370.0,380.0,10.0,0.0,0.0,0.0,0.0,False
368,0.0030765775341278917,0.003745372322920701,0.0074374137994780015,0.0006154639424294089,4.774859238465545e-05,0.0,4.774859238465545e-05,0.0,0.0,50.0,130.0,80.0,0.0,50.0,130.0,80.0,0.0,0.0,0.0,0.0,False
369,0.010429855837799207,0.05985100220649939,0.07424174801963421,0.003960889975335613,0.014953201746191525,0.0,0.014953201746191525,0.0,0.0,750.0,770.0,20.0,0.0,750.0,770.0,20.0,0.0,0.0,0.0,0.0,False
370,0.011969205460245907,0.033740650638809905,0.04910810822041409,0.003398252121358275,0.03376866226865005,0.0,0.03376866226865005,0.0,0.0,510.0,510.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,False
371,0.00792005385030499,0.009711651037345795,0.01968325464495259,0.0020515497573018043,0.031146124625744398,0.0,0.031146124625744398,0.0,0.0,160.0,160.0,0.0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,False
