replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec,seed_design,psi_prop,psi_rec
9,0.0046896763888888415,0.00589377242562239,0.012400186822970283,0.0018167380084590512,0.02673750000000008,0.0,0.02673750000000008,0.0,0.0,13.0,16.0,3.0,0.0,13.0,16.0,3.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,1,0.16000000000000003,0.16000000000000003
10,0.0008498777777776745,0.002057225979052779,0.003042829125052826,0.00013572536822237247,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,1,0.16000000000000003,0.16000000000000003
11,0.00651066377314824,0.007538004683641963,0.015485552990561757,0.0014368845337715541,0.013000000000000012,0.0,0.013000000000000012,0.0,0.0,13.0,15.0,2.0,0.0,13.0,15.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,1,0.16000000000000003,0.16000000000000003
12,0.00482667901234568,0.0011122561728394986,0.006714354616199514,0.0007754194310143347,0.014250000000000096,0.0,0.014250000000000096,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,1,0.16000000000000003,0.16000000000000003
13,0.0063604013888887145,0.005314447834567915,0.012941194231459785,0.0012663450080031557,0.006999999999999895,0.0,0.006999999999999895,0.0,0.0,9.0,11.0,2.0,0.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,1,0.16000000000000003,0.16000000000000003
14,0.005536286666666723,0.005659585851001903,0.012251540939373529,0.0010556684217049028,0.0129999999999999,0.0,0.0129999999999999,0.0,0.0,13.0,14.0,1.0,0.0,13.0,14.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,1,0.16000000000000003,0.16000000000000003
0,0.004814482754629701,0.0008144074074075691,0.0064044035645896,0.0007755134025523303,0.030999999999999805,0.0,0.030999999999999805,0.0,0.0,2.0,4.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
1,0.004144200925926045,0.0027727253086421433,0.007087331679795694,0.00017040544522750611,0.009774999999999978,0.0,0.009774999999999978,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
2,0.003171044444444493,0.0004990226047359991,0.003708517845684156,3.845079650366401e-05,0.017112499999999864,0.0,0.017112499999999864,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
3,0.0029423111111110956,0.0003857611111111048,0.0036008287514066595,0.00027275652918445914,0.009999999999999898,0.0,0.009999999999999898,0.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
4,0.0032799071604936447,0.001758461728394889,0.005902137784823291,0.0008637688959347578,0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,4.0,6.0,2.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
5,0.0025679448611111155,0.0002134055859137618,0.0029275509495517715,0.0001462005025268942,0.02487499999999998,0.0,0.02487499999999998,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
6,0.006334463425925918,0.008236918518518599,0.015580182466650605,0.001008800522206088,0.02925000000000011,0.0,0.02925000000000011,0.0,0.0,15.0,16.0,1.0,0.0,15.0,16.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
7,0.0017390406481482268,0.0003180709593199049,0.0020912907616215115,3.41791541533798e-05,0.010000000000000009,0.0,0.010000000000000009,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
8,0.0027577283950617204,0.0016556581731633768,0.0047453206947918325,0.00033193412656673527,0.0012499999999999734,0.0,0.0012499999999999734,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
9,0.003624022222222134,0.007199907407407502,0.012125122091877327,0.0013011924622476911,0.010000000000000009,0.0,0.010000000000000009,0.0,0.0,16.0,18.0,2.0,0.0,16.0,18.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
10,0.001181988888888874,0.00019976477231331558,0.001496257592376593,0.00011450393117440338,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
11,0.006542471759259261,0.013413865972222272,0.021249042578786237,0.0012927048473047043,0.030000000000000138,0.0,0.030000000000000138,0.0,0.0,23.0,24.0,1.0,0.0,23.0,24.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
12,0.0030451895061728296,0.001938635802469113,0.005468348507684406,0.00048452319904246366,0.010112499999999969,0.0,0.010112499999999969,0.0,0.0,5.0,6.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
13,0.005623185763888872,0.0062030726851851625,0.012119566969136963,0.0002933085200629293,0.012624999999999997,0.0,0.012624999999999997,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
14,0.004573065000000098,0.007341597628779617,0.012451744355106764,0.0005370817263270489,0.016475000000000017,0.0,0.016475000000000017,0.0,0.0,16.0,17.0,1.0,0.0,16.0,17.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,2,0.16000000000000003,0.16000000000000003
0,0.004908272106481593,0.0009709197222222965,0.006468219174163403,0.0005890273454595141,0.017000000000000015,0.0,0.017000000000000015,0.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
1,0.003252140740740872,0.00455219675925933,0.008284924965496376,0.0004805874654961739,0.015775000000000095,0.0,0.015775000000000095,0.0,0.0,10.0,11.0,1.0,0.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
2,0.004071684444444501,0.0005373100000001241,0.004652311788677976,4.331734423335121e-05,0.01011250000000008,0.0,0.01011250000000008,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
3,0.0035036999999999985,0.0019786953518518002,0.0058833824506481225,0.00040098709879632377,0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,5.0,6.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
4,0.002827501604938165,0.0013458267630033216,0.005173059065291974,0.0009997306973504871,0.013000000000000012,0.0,0.013000000000000012,0.0,0.0,4.0,6.0,2.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
5,0.002058385802468976,0.0005784828840315059,0.0028197557477505075,0.00018288706125002552,0.01726249999999996,0.0,0.01726249999999996,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
6,0.003986051851851857,0.012059653946569604,0.016716119983721245,0.0006704141852997836,0.010000000000000009,0.0,0.010000000000000009,0.0,0.0,21.0,22.0,1.0,0.0,21.0,22.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
7,0.00196781842592586,0.0004634007407405827,0.0026054629254477213,0.0001742437587812784,0.010000000000000009,0.0,0.010000000000000009,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
8,0.0025036327160493643,0.0019318929682251573,0.004686641781148193,0.0002511160968736714,0.00011249999999995985,0.0,0.00011249999999995985,0.0,0.0,5.0,6.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
9,0.0036040663888888824,0.0052475062481480705,0.009417265026558708,0.0005656923895217547,0.016000000000000125,0.0,0.016000000000000125,0.0,0.0,12.0,13.0,1.0,0.0,12.0,13.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
10,0.0013101866666667128,0.00020016477231332708,0.0017583426011654746,0.0002479911621854347,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
11,0.0050191805555556135,0.00945280653518521,0.015934262173611158,0.0014622750828703346,0.016000000000000014,0.0,0.016000000000000014,0.0,0.0,16.0,18.0,2.0,0.0,16.0,18.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
12,0.0026987475308641873,0.005839118055555481,0.009342019547323943,0.0008041539609042747,0.016112499999999974,0.0,0.016112499999999974,0.0,1.0,13.0,14.0,0.0,1.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
13,0.006734994444444364,0.0055212046296294615,0.012763392092116521,0.0005071930180426953,0.019625000000000004,0.0,0.019625000000000004,0.0,0.0,10.0,11.0,1.0,0.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
14,0.0055044450000000245,0.00906160202692785,0.015743072899176758,0.0011770258722488824,0.026475000000000026,0.0,0.026475000000000026,0.0,0.0,20.0,21.0,1.0,0.0,20.0,21.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.4,0.4,0.4,3,0.16000000000000003,0.16000000000000003
0,0.007712624166666737,0.0007613898148148834,0.011657992048287547,0.003183978066805926,0.050999999999999934,0.0,0.050999999999999934,0.0,0.0,3.0,10.0,7.0,0.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
1,0.008448045717592723,0.007169697916666662,0.01954927072330559,0.003931527089046205,0.05102499999999999,0.0,0.05102499999999999,0.0,0.0,15.0,22.0,7.0,0.0,15.0,22.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
2,0.006207993055555638,0.0027579831481482353,0.012641743281111117,0.0036757670774072437,0.050999999999999934,0.0,0.050999999999999934,0.0,0.0,8.0,15.0,7.0,0.0,8.0,15.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
3,0.004103372222222235,0.004165771349123992,0.010228770410466992,0.001959626839120765,0.02100000000000002,0.0,0.02100000000000002,0.0,1.0,11.0,15.0,3.0,1.0,11.0,15.0,3.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
4,0.0055304782407404884,0.0019288345666205187,0.010480842695953063,0.003021529888592056,0.03514375000000003,0.0,0.03514375000000003,0.0,0.0,5.0,12.0,7.0,0.0,5.0,12.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
5,0.0027582428124998115,0.0007080171407407576,0.004009415681139217,0.0005431557278986476,0.01784999999999992,0.0,0.01784999999999992,0.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
6,0.010634040972222203,0.0159597956018519,0.039071615784281866,0.012477779210207762,0.06000000000000005,0.0,0.06000000000000005,0.0,0.0,29.0,47.0,18.0,0.0,29.0,47.0,18.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
7,0.003238211111111111,0.0005081311403103417,0.005558631457219909,0.0018122892057984563,0.04469999999999996,0.0,0.04469999999999996,0.0,0.0,2.0,7.0,5.0,0.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
8,0.0033915846296296293,0.001605728422318431,0.0056919781789156465,0.0006946651269675863,0.0204312499999999,0.0,0.0204312499999999,0.0,0.0,5.0,7.0,2.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
9,0.00577965222222232,0.0071825991634250075,0.01678735260477615,0.0038251012191288236,0.028181250000000047,0.0,0.028181250000000047,0.0,0.0,15.0,22.0,7.0,0.0,15.0,22.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
10,0.0021721199999999996,0.004321878732042372,0.007378275727481731,0.0008842769954393592,0.00968749999999996,0.0,0.00968749999999996,0.0,0.0,14.0,16.0,2.0,0.0,14.0,16.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
11,0.010772757638888963,0.022935248224978833,0.039233986523371844,0.005525980659504048,0.04050000000000009,0.0,0.04050000000000009,0.0,0.0,38.0,45.0,7.0,0.0,38.0,45.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
12,0.00795248101851842,0.005576569444444401,0.016366753339392304,0.002837702876429482,0.05021874999999998,0.0,0.05021874999999998,0.0,1.0,13.0,18.0,4.0,1.0,13.0,18.0,4.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
13,0.007656106944444407,0.015956916377314778,0.027194228755643257,0.0035812054338840715,0.010774999999999979,0.0,0.010774999999999979,0.0,0.0,28.0,34.0,6.0,0.0,28.0,34.0,6.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
14,0.008304153055555652,0.010927434500875965,0.023962874743402973,0.004731287186971356,0.04943749999999991,0.0,0.04943749999999991,0.0,0.0,25.0,32.0,7.0,0.0,25.0,32.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,0,0.24,0.24
0,0.009224199513888975,0.0012187667096972277,0.01334578087731464,0.002902814653728436,0.059125000000000094,0.0,0.059125000000000094,0.0,0.0,3.0,10.0,7.0,0.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
1,0.006580154328703847,0.00671361505588608,0.016181235788294335,0.0028874664037044084,0.03290625000000014,0.0,0.03290625000000014,0.0,1.0,14.0,19.0,4.0,1.0,14.0,19.0,4.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
2,0.005732453750000088,0.0001243999723377076,0.007491503578061942,0.0016346498557241462,0.03312499999999996,0.0,0.03312499999999996,0.0,0.0,1.0,5.0,4.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
3,0.004851850000000102,0.000329243518518596,0.006447791964024563,0.001266698445505865,0.03599999999999992,0.0,0.03599999999999992,0.0,1.0,2.0,5.0,2.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
4,0.005747827546296214,0.007813015278553714,0.017073268448153156,0.003512425623303228,0.03545000000000009,0.0,0.03545000000000009,0.0,0.0,19.0,26.0,7.0,0.0,19.0,26.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
5,0.0025232442592592053,0.001690042018211102,0.0044045227871669645,0.00019123650969665729,0.010500000000000065,0.0,0.010500000000000065,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
6,0.011961866666666654,0.0161854260576495,0.033795935838162317,0.0056486431138461635,0.0675,0.0,0.0675,0.0,0.0,29.0,36.0,7.0,0.0,29.0,36.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
7,0.0027882175925926234,0.0002677749999999701,0.00456076146343809,0.0015047688708454965,0.033150000000000124,0.0,0.033150000000000124,0.0,0.0,1.0,5.0,4.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
8,0.0037679379629629306,0.0037392960648148232,0.00815825370918366,0.0006510196814059066,0.024149999999999894,0.0,0.024149999999999894,0.0,0.0,10.0,12.0,2.0,0.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
9,0.007596445138888908,0.010468420312163884,0.023327088198511814,0.005262222747459022,0.046812499999999924,0.0,0.046812499999999924,0.0,0.0,23.0,32.0,9.0,0.0,23.0,32.0,9.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
10,0.0017546500000000798,0.004264714643799072,0.006445517042829918,0.00042615239903076585,0.006781249999999961,0.0,0.006781249999999961,0.0,0.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
11,0.010019849826388927,0.013431162195280066,0.028168522812684893,0.0047175107910159,0.02685000000000004,0.0,0.02685000000000004,0.0,0.0,23.0,30.0,7.0,0.0,23.0,30.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
12,0.007758865740740695,0.0018629576801906245,0.011722678637730022,0.0021008552167987027,0.05021874999999998,0.0,0.05021874999999998,0.0,0.0,6.0,10.0,4.0,0.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
13,0.009811536111110963,0.009586262430251846,0.02307795908531296,0.0036801605439501506,0.024906249999999908,0.0,0.024906249999999908,0.0,0.0,17.0,23.0,6.0,0.0,17.0,23.0,6.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
14,0.008824061944444517,0.011142482423098343,0.022830932068491627,0.0028643877009487673,0.0441562499999999,0.0,0.0441562499999999,0.0,0.0,24.0,28.0,4.0,0.0,24.0,28.0,4.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,1,0.24,0.24
0,0.007865426388888874,0.0013165508698325112,0.011396772752316653,0.0022147954935952674,0.046499999999999875,0.0,0.046499999999999875,0.0,0.0,4.0,10.0,6.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
1,0.006670933333333462,0.005016260416666696,0.012151836933355975,0.00046464318335581734,0.03287499999999988,0.0,0.03287499999999988,0.0,0.0,10.0,11.0,1.0,0.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
2,0.005254143055555605,0.0008130661756571289,0.006168583480463341,0.00010137424925060756,0.038337500000000024,0.0,0.038337500000000024,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
3,0.005155550000000009,0.0006391917588750573,0.006547632948788018,0.000752891189912952,0.03915624999999989,0.0,0.03915624999999989,0.0,0.0,2.0,5.0,3.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
4,0.005364305185184937,0.003044015356538976,0.010739915605271988,0.0023315950635480753,0.03670625000000005,0.0,0.03670625000000005,0.0,0.0,8.0,13.0,5.0,0.0,8.0,13.0,5.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
5,0.00444993031249985,0.0003430536483784996,0.005172763885128551,0.0003797799242502009,0.05069999999999997,0.0,0.05069999999999997,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
6,0.009962021527777809,0.014425591673390303,0.026975022869337062,0.0025874096681689496,0.05235000000000012,0.0,0.05235000000000012,0.0,0.0,26.0,28.0,2.0,0.0,26.0,28.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
7,0.0031029672222221416,0.0005099311403102824,0.003705373933065692,9.247557053326805e-05,0.032850000000000046,0.0,0.032850000000000046,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
8,0.004614370370370269,0.0030016939622714567,0.008554038413472576,0.0009379740808308501,0.03251874999999993,0.0,0.03251874999999993,0.0,0.0,8.0,10.0,2.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
9,0.005898824999999941,0.012692114791666653,0.022604640184296643,0.0040137003926300485,0.023937499999999945,0.0,0.023937499999999945,0.0,0.0,28.0,35.0,7.0,0.0,28.0,35.0,7.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
10,0.0022087888888888685,0.0003223178653757319,0.0028312373747750863,0.0003001306205104859,0.015024999999999955,0.0,0.015024999999999955,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
11,0.010196874305555492,0.025526578461887217,0.039488965150912714,0.0037655123834700044,0.04500000000000004,0.0,0.04500000000000004,0.0,0.0,43.0,47.0,4.0,0.0,43.0,47.0,4.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
12,0.004863707870370382,0.003561763888888958,0.009864189436914028,0.0014387176776546884,0.03074375000000007,0.0,0.03074375000000007,0.0,1.0,9.0,12.0,2.0,1.0,9.0,12.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
13,0.008799930555555502,0.011083658084562797,0.02067590455643864,0.0007923159163203408,0.027124999999999955,0.0,0.027124999999999955,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
14,0.00730972250000006,0.0140021888748042,0.02280216601464724,0.0014902546398429806,0.0344374999999999,0.0,0.0344374999999999,0.0,0.0,31.0,31.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,2,0.24,0.24
0,0.00799346111111121,0.0015594116803058222,0.011123525245670729,0.001570652454253696,0.03518749999999993,0.0,0.03518749999999993,0.0,0.0,5.0,9.0,4.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
1,0.005292843055555663,0.008143606481481602,0.015057073376683605,0.0016206238396463402,0.024000000000000132,0.0,0.024000000000000132,0.0,0.0,18.0,21.0,3.0,0.0,18.0,21.0,3.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
2,0.006689748888888958,0.0008708010580913417,0.007679603936626034,0.00011905398964573433,0.04596250000000002,0.0,0.04596250000000002,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
3,0.0060717999999999606,0.0035948380000000446,0.01071976481975323,0.001053126819753225,0.05334374999999991,0.0,0.05334374999999991,0.0,0.0,9.0,11.0,2.0,0.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
4,0.004576578796296249,0.002218926233287122,0.009406001005224707,0.002610495975641336,0.026824999999999988,0.0,0.026824999999999988,0.0,0.0,6.0,12.0,6.0,0.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
5,0.0036150439814813806,0.0009380105716919607,0.004990188287969044,0.0004371337347957027,0.03600000000000003,0.0,0.03600000000000003,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
6,0.006205959722222265,0.022723909642500484,0.031071017658667155,0.002141148293944406,0.022350000000000092,0.0,0.022350000000000092,0.0,0.0,40.0,42.0,2.0,0.0,40.0,42.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
7,0.0035572449999998756,0.0007452079921622667,0.004740037211683368,0.0004375842195212254,0.032850000000000046,0.0,0.032850000000000046,0.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
8,0.004237101851851888,0.003500242110419549,0.00842183675630448,0.0006844927940330425,0.02258749999999987,0.0,0.02258749999999987,0.0,0.0,10.0,11.0,1.0,0.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
9,0.005968460694444455,0.00904911645925921,0.016812017565686954,0.001794440411983289,0.030256250000000096,0.0,0.030256250000000096,0.0,0.0,21.0,23.0,2.0,0.0,21.0,23.0,2.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
10,0.002676391111111176,0.0003229178653757492,0.003617639513993298,0.000618330537506373,0.015024999999999955,0.0,0.015024999999999955,0.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
11,0.0077460069444444946,0.017168219996254064,0.029152856558131046,0.004238629617432488,0.02400000000000002,0.0,0.02400000000000002,0.0,0.0,29.0,35.0,6.0,0.0,29.0,35.0,6.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
12,0.004346558796296196,0.010798114120370461,0.01786785714433714,0.002723184227670483,0.0324875,0.0,0.0324875,0.0,1.0,23.0,27.0,3.0,1.0,23.0,27.0,3.0,0.0,0.0,0.0,0.0,False,0.4,0.6,0.4,0.6,3,0.24,0.24
