replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec
64,0.000987331278147388,0.005271773534845897,0.006329364305395588,7.025949240230256e-05,0.008154378265113671,0.0,0.008154378265113671,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
65,0.003200015835166603,0.014129160761735288,0.01772614583124249,0.0003969692343405995,0.007452245594837037,0.0,0.007452245594837037,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
66,0.0010916064927426056,0.0031160889682183,0.004367298011682397,0.000159602550721491,0.007469046183495864,0.0,0.007469046183495864,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
67,0.00011534453911590109,0.0,0.00011746760661330083,2.1230674973997388e-06,0.0007279721417166041,0.0,0.0007279721417166041,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
68,0.0023651887549480943,0.017261315895997997,0.020288153808097203,0.0006616491571511118,0.009052763198683311,0.0,0.009052763198683311,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
69,0.004049062671098891,0.014308317054752717,0.019188973688240907,0.0008315939623892987,0.00522370473315914,4.876765657968463e-12,0.005223704691393882,-4.66420235767373e-11,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
70,0.005661058282193099,0.003047671385974199,0.010187179890389295,0.001478450222221997,0.02531693820514952,0.0,0.02531693820514952,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
71,0.0015297726619833973,0.004010565134520291,0.0056270916523928904,8.67538558892017e-05,0.0052251989066559035,0.0,0.0052251989066559035,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
72,0.001229809774597801,0.004277709747553815,0.005598738572002493,9.121904985087692e-05,0.004773237197468028,0.0,0.004773237197468028,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
73,0.0013141054449697098,0.01557835260645471,0.017484122776371402,0.0005916647249469831,0.0025385069877799094,0.0,0.0025385069877799094,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
74,0.0007677811095390952,0.004595940519502295,0.0054222965039237014,5.857487488231117e-05,0.001857262479559585,0.0,0.001857262479559696,1.1102230246251565e-16,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
75,0.0021960251529169056,0.003709096976547102,0.006388929534960702,0.00048380740549669454,0.011035272096474591,0.0,0.011035272096474591,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
76,0.0016327284714084955,0.021158790725331278,0.023248407647922686,0.000456888451182913,0.0022355027573345287,0.0,0.0022355027573345287,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
77,0.004108318492894086,0.00870194519690759,0.013560072978220788,0.0007498092884191121,0.00701095242690819,0.0,0.00701095242690819,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
78,0.0026369153349783125,0.011582875233049905,0.01468215431362982,0.00046236374560160165,0.007436789022382095,0.0,0.007436789022382095,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
79,0.0011580064823349945,0.002043206254142893,0.0032339119273493006,3.269919087141304e-05,0.006287828033006315,0.0,0.006287828033006315,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
80,0.0006286509215657071,0.0022093590564365995,0.002899856007458998,6.184602945669138e-05,0.0011594405740338876,0.0,0.0011594405740338876,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
81,0.001801147799284808,0.006581134340572087,0.008890633680284199,0.0005083515404273042,0.008473540160185866,0.0,0.008473540160185866,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
82,0.0007930700892077036,0.019662858880152095,0.02096811742334681,0.0005121884539870114,0.002912071336453881,0.0,0.002912071336453881,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
83,0.0010111309360792964,8.116144200059905e-05,0.0011000650009813998,7.772622901504322e-06,0.004268731733935605,0.0,0.004268731733935605,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
84,0.0014204074634360103,0.0021049395872449056,0.0035686081984055984,4.326114772468248e-05,0.013059192760054184,0.0,0.013059192760054184,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
85,0.0,4.9965335241999864e-05,4.9965335241999864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
86,0.0017738898236117073,0.0038202871124023013,0.005818091119854499,0.0002239141838404901,0.007217866034345932,0.0,0.007217866034345932,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
87,0.0006365593439977002,0.0017352615602790888,0.0024619544809141997,9.013357663741062e-05,0.0037429785245448044,0.0,0.0037429785245448044,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
88,3.259716107450322e-05,0.0007708985164662993,0.0008550076340705995,5.1511956529796954e-05,0.00016516119578868782,0.0,0.00016516119578868782,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
89,0.0027125803802277026,0.013798213837660805,0.017229151200075593,0.000718356982187085,0.014400414271801165,0.0,0.014400414271801165,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
90,0.0020438454806246953,0.0020399165812675923,0.004230203394826396,0.000146441332934108,0.00716409454583411,0.0,0.00716409454583411,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
91,0.001585568486434305,0.0059764211075500895,0.007807687368149713,0.00024569777416531824,0.008554090857405217,0.0,0.008554090857405217,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
92,0.0004873089835749009,0.000298129088955601,0.0008368151200903035,5.13770475598016e-05,0.015745037921927107,0.0,0.015745037921927107,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
93,0.002155199458979906,0.008491121475320995,0.01118509809494972,0.0005387771606488179,0.01360167480827068,0.0,0.01360167480827068,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
94,0.001269323410136608,0.012459595823558794,0.015110484834296611,0.001381565600601209,0.0015251800671567395,0.0,0.0015251800671567395,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
95,0.0025131022042889084,0.02269430568184977,0.025444391980837366,0.00023698409469868897,0.002440659313348137,0.0,0.002440659313348137,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
96,0.003777750010121317,0.011905064565668394,0.01787124337338511,0.0021884287975953987,0.02417973774291915,0.0,0.02417973774291915,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
97,0.0014349384394276993,0.0033219029819267915,0.004817385147162095,6.05437258076047e-05,0.008310390613536223,0.0,0.008310390613536223,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
98,0.0014890391357084004,0.00025313123952170474,0.0017228812356235995,-1.9289139606505634e-05,0.008112148664717045,0.0,0.008112148664716934,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
99,0.002910638140562097,0.004552579116937405,0.0076639150858829885,0.0002006978283834865,0.01026997145055053,0.0,0.01026997145055053,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
100,0.0025675648246858,0.004610283078341201,0.007515571803881099,0.00033772390085409776,0.021194169940840113,0.0,0.021194169940840113,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
101,0.001521034852155198,0.0011865480881256968,0.0027561864570933015,4.86035168124066e-05,0.011446956069460446,0.0,0.011446956069460446,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
102,0.00251487436081671,0.013063478384572502,0.016057172671536224,0.00047881992614701163,0.005627949484346528,-1.8096635301390052e-13,0.005627949484490191,3.2462921240039577e-13,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
103,0.0012119369138944985,0.0022704419133431977,0.0036180112566987013,0.00013563242946100507,0.013579548894129878,0.0,0.013579548894129878,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
104,0.0018206171781936092,0.007175884757146714,0.009134492874540004,0.00013799093919968086,0.013264924376381937,0.0,0.013264924376381937,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
105,0.002388063439580812,0.02980069268602309,0.032471577524489814,0.00028282139888591296,0.003693266997657041,0.0,0.003693266997657041,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
106,0.0014439751556034053,0.0037856923551788935,0.005327134055481908,9.746654469960925e-05,0.002310505676824559,0.0,0.002310505676824559,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
107,0.00021710654027820228,0.0002509611155812018,0.0004801375201384031,1.2069864278999032e-05,0.004982286259248986,0.0,0.004982286259248986,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
108,0.003923344117746197,0.022004315709153677,0.028347957166067195,0.002420297339167321,0.014147225304921629,0.0,0.014147225304921629,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
109,0.0022379878126727037,0.0163657005023381,0.019004922053453388,0.0004012337384425857,0.007857434443620304,0.0,0.007857434443620304,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
110,0.0016665941892427816,0.020840875487002364,0.02380463366899771,0.0012971639927525647,0.0019186695319932667,0.0,0.0019186695319932667,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
111,0.0004499661981298003,0.0009079976695215014,0.0013579638676513017,0.0,0.0071174561309592654,0.0,0.0071174561309592654,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
112,0.0016329125391558036,0.006305190803948202,0.008151117842103803,0.0002130144989997973,0.011718487054950821,0.0,0.011718487054950821,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
113,0.001386900451885914,0.004710248079938112,0.006205180615105915,0.00010803208328188929,0.006583948786002214,0.0,0.006583948786002214,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
114,0.002690747695508394,0.0033133228547946036,0.006661069871365097,0.0006569993210620989,0.029812527221439344,0.0,0.029812527221439344,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
115,0.0015890903963126021,0.0006510442870416022,0.003124521575952298,0.0008843868925980936,0.010502273489300828,0.0,0.010502273489300828,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
116,0.0018062516303911924,0.0043289914567778,0.006248276540644096,0.00011303345347510318,0.011142076382016475,0.0,0.011142076382016475,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
117,0.006303751996199092,0.012527662232995479,0.023646472067832103,0.004815057838637532,0.030164277515876803,0.0,0.030164277515876803,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
118,0.0019005256918632057,0.005768464154721306,0.007935915687703007,0.0002669258411184955,0.006807739295920379,0.0,0.006807739295920379,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
119,0.0017794762879835002,0.015514321305566792,0.0182813223559416,0.0009875247623913064,0.0024381318099270244,0.0,0.0024381318099270244,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
120,0.0028837609403568054,0.0018653159219428894,0.004904201455354307,0.0001551245930546119,0.018046123567613925,0.0,0.018046123567613925,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
121,0.0037882795822681975,0.005870824378513495,0.0101683713032662,0.0005092673424845068,0.020616640860817825,0.0,0.020616640860817825,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
122,0.0015666147911772982,0.008163742595066109,0.01004634399532231,0.00031598660907890264,0.005926510958282671,0.0,0.005926510958282671,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
123,0.001241156138192201,0.0063968985478407014,0.007823162946712592,0.00018510826067968944,0.0027838815257748006,0.0,0.0027838815257748006,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
124,0.0008518810186878972,0.00012373235293089424,0.0009542226973515977,-2.1390674267193766e-05,0.011372425517447993,1.1102230246251565e-16,0.011372425517447993,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
125,0.00010616607272539991,0.00022451136379439927,0.00032359969833769923,-7.077738182099946e-06,0.00490448762154691,0.0,0.00490448762154691,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
126,0.0030198680578511217,0.009902662313010097,0.01332989741821422,0.0004073670473530022,0.007470700627769167,0.0,0.007470700627769167,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
127,0.0014440781592282986,0.002980170808202301,0.004600872818945806,0.00017662385151520632,0.016321177149205113,0.0,0.016321177149205113,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
128,0.0003569216227482033,0.0007948933855522027,0.0011861711624811012,3.4356154180695264e-05,0.008227367395570895,0.0,0.008227367395570895,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
129,0.0007141532223030947,0.0023173572162368955,0.003154144428580495,0.0001226339900405049,0.007024338046920819,0.0,0.007024338046920819,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
130,0.004285468018796007,0.0066641280657702,0.011786414667059403,0.0008368185824931956,0.04955562497221311,0.0,0.04955562497221311,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
131,0.0036293228912616105,0.00666882910120592,0.01092405132955701,0.0006258993370894805,0.011002265926574939,0.0,0.011002265926574939,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
132,0.00032744294996049986,0.000598677117096099,0.0009780256061382997,5.190553908170081e-05,0.0033902541265664055,0.0,0.0033902541265664055,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
133,0.0002590501653876934,0.0010218956600693968,0.001336140677833296,5.5194852376205805e-05,0.0014225308383697954,0.0,0.0014225308383697954,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
134,0.0020807430024281093,0.009235304831550106,0.011630664941756907,0.0003146171077786919,0.005499986120761524,0.0,0.005499986120761524,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
135,0.002187070312995698,0.0054630710673869015,0.008023683323754499,0.0003735419433718995,0.01134625655396504,0.0,0.01134625655396504,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
136,0.0008783616119713011,0.004346902321241103,0.005343242518994304,0.0001179785857818999,0.0029645879032397793,0.0,0.0029645879032397793,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
137,0.0007538351885165023,0.0006208158698502997,0.0013825139475627107,7.862889195908718e-06,0.00962230074634629,0.0,0.00962230074634629,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
138,0.0,9.919842725025774e-14,9.919842725025774e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
139,0.0006262958342026018,0.002052280588012101,0.002739866604789698,6.129018257499536e-05,0.006729668573000502,0.0,0.006729668573000502,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
140,0.0036560225614183928,0.014850675984663386,0.019030237468317196,0.000523538922235417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
141,0.0027535292785939025,0.010249882419823386,0.013406358648336586,0.00040294694991929725,0.007121307276848343,0.0,0.007121307276848343,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
142,0.0011509993345393058,0.0008754290321964994,0.0020547420029346022,2.8313636198797065e-05,0.01169266220526799,0.0,0.01169266220526799,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
143,0.0016653759023436132,0.02083759916107042,0.026951499013263214,0.004448523949849181,0.0031963980831473116,0.0,0.0031963980831473116,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
144,0.0009511263024838956,0.0021273645544084008,0.003152631980734899,7.414112384260263e-05,0.009083220811726855,0.0,0.009083220811726855,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
145,0.0014573479488474983,0.0009412234875577075,0.002472966049262698,7.439461285749238e-05,0.012901031789362527,0.0,0.012901031789362527,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
146,0.002396335903983894,0.0009056584830737999,0.003355142756229397,5.3148369171703014e-05,0.025413579877090087,0.0,0.025413579877090087,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
147,0.0021662367472714966,0.003329092713425588,0.005569841736097189,7.45122754001043e-05,0.011014557457324381,0.0,0.011014557457324381,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
148,0.002051835501129709,0.001881027404749408,0.004106223301352199,0.00017336039547308224,0.012225616691642682,0.0,0.012225616691642682,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
149,0.000794623788398105,0.006663092483834607,0.011332450464768593,0.003874734192535881,0.005870665264421149,0.0,0.005870665264421149,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
150,0.0032808004061297136,0.016717739449568503,0.026586757563658914,0.006588217707960697,0.001283380474838669,0.0,0.001283380474838669,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
151,0.0,0.0009715686728897985,0.0009715686728897985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
152,0.0006309849352043005,0.00035365290883549935,0.0010929192072371002,0.00010828136319730036,0.0164111012728875,0.0,0.0164111012728875,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
153,0.0022082024567367936,0.0030885356799349034,0.0055977416324013984,0.0003010034957297014,0.0077700999819648175,0.0,0.0077700999819648175,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
154,0.0018335440708956985,0.007073283047705409,0.009067282625770001,0.000160455507168894,0.010008125721827521,0.0,0.010008125721827521,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
155,0.0,0.00037425224365159743,0.00037425224365159743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
156,0.001130031700285583,0.009213450229743986,0.010848092422438477,0.0005046104924089079,0.007931120823955529,0.0,0.007931120823955529,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
157,0.0005101466080452005,0.0005833370054273007,0.0011052081407096,1.172452723709888e-05,0.001723899601508705,0.0,0.001723899601508705,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
158,0.0008912977840568048,0.002705035913945497,0.0036602233742212,6.388967621889785e-05,0.006782144128463674,0.0,0.006782144128463674,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
159,0.0007739750708955009,0.0012456543018678004,0.0020647268328065,4.509746004319887e-05,0.011478439098675464,0.0,0.011478439098675464,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
160,0.0038352999333471083,0.017742595019756002,0.02219156832949301,0.0006136733763899005,0.019287310289881066,0.0,0.019287310289881066,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
161,0.002446993425477495,0.025728785045901703,0.0285644371868643,0.0003886587154851018,0.0008839162660545519,0.0,0.0008839162660545519,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
162,0.0016751153349001957,0.00753023795007729,0.00957463208782311,0.000369278802845624,0.011469977021867694,0.0,0.011469977021867694,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
163,0.0026598785863438945,0.0168278786411116,0.020027090672648684,0.0005393334451931908,0.007609067856344964,0.0,0.007609067856344964,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
164,0.000862265353666597,0.011102163104336399,0.012252059676733998,0.00028763121873100206,0.004538409359584605,0.0,0.004538409359584605,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
165,0.0013134199589890927,0.007559978386148997,0.009711939296108696,0.0008385409509706065,0.0007968914479931088,0.0,0.0007968914479931088,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
166,0.0031059938214691996,0.010281536415642695,0.013651915250219193,0.0002643850131072989,0.008891258165831806,0.0,0.008891258165831806,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
167,0.0012869441630045941,0.00284221444307059,0.004272953280766392,0.00014379467469120832,0.006738291814573749,0.0,0.006738291814573749,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
168,0.0014719489844493977,0.0011349859815961982,0.0026612259510789965,5.4290985033400574e-05,0.01166378866004869,0.0,0.01166378866004869,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
169,0.003017835216094694,0.00959157037527239,0.012958560321279788,0.000349154729912704,0.013042573879300523,0.0,0.013042573879300523,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
170,0.0049360293445510905,0.012288693637910297,0.017785798492906207,0.0005610755104448195,0.021692096824477036,0.0,0.021692096824477036,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
171,0.0026567553101471963,0.007332199257009592,0.010472805051915002,0.0004838504847582137,0.009381409105000071,0.0,0.009381409105000071,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
172,0.00036981044557748977,0.004130679702061907,0.004554889673824891,5.4399526185494596e-05,0.0011896133836790113,0.0,0.0011896133836790113,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
173,0.002409567688189798,0.005893865467531803,0.008746656266597999,0.0004432231108763979,0.013990868244502241,0.0,0.013990868244502241,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
174,0.0021767312989841997,0.001974236279383902,0.0046124825633546,0.0004615149849864983,0.013250142993944947,0.0,0.013250142993944947,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
175,0.001973925930421283,0.011602738766945286,0.014060851617143905,0.0004841869197773352,0.0030418838624828304,0.0,0.0030418838624828304,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
176,0.0014850648831946922,0.0016608395752720911,0.003365843835204399,0.00021993937673761565,0.013301527650505518,0.0,0.013301527650505518,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
177,0.0009116767204257054,0.0011474306896452069,0.0021593798813556997,0.00010027247128478745,0.0059679697331920245,0.0,0.0059679697331920245,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
178,0.0025866263672134904,0.0068778464885921875,0.009826057478774686,0.00036158462296900784,0.008641812944961247,0.0,0.008641812944961247,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
179,0.0016360297550157,0.008679611134864915,0.010675647527031693,0.00036000663715107795,0.008266017378479429,0.0,0.008266017378479318,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
180,0.0004988658505585969,0.001680458001054097,0.0021971091091695927,1.7785257556898748e-05,0.0060744990932359855,0.0,0.0060744990932359855,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
181,0.0007253776404423998,0.0011573087153469996,0.0019739914873795963,9.130513159019693e-05,0.011342846808690965,0.0,0.011342846808690965,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
182,0.0013754791672611066,0.015536783240392704,0.01712176385916872,0.00020950145151490962,0.005997144009068922,0.0,0.005997144009068922,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
183,0.0021656010432339057,0.009585029341573098,0.0198807461150545,0.008130115730247495,0.0014713646583691675,0.0,0.0014713646583691675,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
184,0.0015506868165890142,0.009762155611096807,0.011592836804697387,0.0002799943770115665,0.009417230104960428,0.0,0.009417230104960428,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
185,0.00453300689173608,0.007674022392355984,0.012478069852377704,0.00027104056828564094,0.013646352096516101,0.0,0.013646352096516101,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
186,0.001362562837492698,0.008010254216353901,0.009535370513552605,0.0001625534597060052,0.0025633332580583534,0.0,0.0025633332580583534,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
187,0.003539206520311977,0.03414765662956998,0.0380958806998789,0.0004090175499969484,0.002561055149514324,0.0,0.002561055149514324,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
188,0.0004283892910885989,0.0005877881766375992,0.0010308977033252065,1.4720235599008369e-05,0.004496684253247396,0.0,0.004496684253247396,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
189,0.0014804421234799192,0.010510834285233,0.012153764659023014,0.0001624882503100944,0.003560656357232128,0.0,0.003560656357232128,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
190,0.0024564986058299987,0.010443730050401806,0.013092547488921996,0.00019231883269019145,0.009139417933275329,0.0,0.009139417933275329,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
191,0.001015162849573703,0.0015415293137011066,0.0027305158418267084,0.00017382367855189873,0.00693642705111841,0.0,0.00693642705111841,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
192,0.0038787157704553987,0.0236947671268119,0.028138725207459414,0.0005652423101921156,0.0067539212758274125,0.0,0.0067539212758274125,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
193,0.003955304053211289,0.007930986363886894,0.012310547243814585,0.0004242568267164015,0.016376555321951702,0.0,0.016376555321951702,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
194,0.004370906853781997,0.018141038698728296,0.023299853264445003,0.00078790771193471,0.009542517780114945,0.0,0.009542517780114945,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
195,0.0035702499508403207,0.01751464216602361,0.021836041798077577,0.0007511496812136476,0.0001920861136209817,0.0,0.0001920861136209817,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
196,0.0035709029905361123,0.011227906394664006,0.01570169838542171,0.0009028890002215906,0.015636574892642585,0.0,0.015636574892642585,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
197,0.0013240530192560884,0.011656201978589187,0.013133535776426203,0.0001532807785809276,0.005089877903941664,0.0,0.005089877903941664,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
198,0.0009276378848628031,0.0017206918704927993,0.002723292965771902,7.496321041629977e-05,0.002538928956120623,0.0,0.002538928956120623,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
199,0.001444699492207796,0.009831117498501907,0.011473079236890504,0.00019726224618080157,0.008051392988268846,0.0,0.008051392988268846,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
0,0.0108956492888444,0.007502142718702906,0.024288787204777895,0.005890995197230589,0.0512777252435343,0.0,0.0512777252435343,0.0,0.0,0.0,0.0,0.0,False,0.5,0.4,0.5,0.4
