R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,arm_check
0.98609786509499,0.01390213490501,0.5029494219886761,0.4970505780113238,360.0,1750.0,False,34760.0,0.0,0.9999999999999976,00,operational,144,0
0.9855372532654366,0.0144627467345633,0.5236415771979344,0.4763584228020656,360.0,1750.0,False,34760.0,0.0,0.9999999999999976,10,operational,144,10
0.9846896736491096,0.0153103263508904,0.5029494219886761,0.4970505780113238,360.0,2070.0,False,34760.0,0.0,0.9999999999999976,01,operational,144,1
0.9840428547709608,0.0159571452290393,0.5236415771979344,0.4763584228020656,360.0,2080.0,False,34760.0,0.0,0.9999999999999976,11,operational,144,11
0.9775224582134746,0.0224775417865253,0.6654454478680845,0.3345545521319155,360.0,2490.0,False,34760.0,0.0,0.9999999999999976,00,operational,164,0
0.977090297472186,0.0229097025278141,0.6713945388504136,0.3286054611495864,360.0,2490.0,False,34760.0,0.0,0.9999999999999976,10,operational,164,10
0.9673974944209804,0.0326025055790195,0.6654454478680845,0.3345545521319155,360.0,3480.0,False,34760.0,0.0,0.9999999999999976,01,operational,164,1
0.9670293355857036,0.0329706644142965,0.6713945388504136,0.3286054611495864,360.0,3490.0,False,34760.0,0.0,0.9999999999999976,11,operational,164,11
0.964817337186526,0.0351826628134739,0.7329763974207677,0.2670236025792322,360.0,3340.0,False,34760.0,0.0,0.9999999999999976,00,operational,184,0
0.9636348129709494,0.0363651870290505,0.7667741292804692,0.2332258707195308,360.0,3340.0,False,34760.0,0.0,0.9999999999999976,10,operational,184,10
0.9623453727912754,0.0376546272087245,0.7329763974207677,0.2670236025792322,360.0,4150.0,False,34760.0,0.0,0.9999999999999976,01,operational,184,1
0.9616122840153668,0.038387715984633,0.7667741292804692,0.2332258707195308,360.0,4090.0,False,34760.0,0.0,0.9999999999999976,11,operational,184,11
0.9983585993280936,0.0016414006719064,0.0722516265095652,0.9277483734904348,360.0,940.0,False,34760.0,0.0,0.9999999999999976,00,operational,5,0
0.9981839284939384,0.0018160715060616,0.0827171604537637,0.9172828395462362,360.0,940.0,False,34760.0,0.0,0.9999999999999976,10,operational,5,10
0.9982794790409592,0.0017205209590407,0.0722516265095652,0.9277483734904348,360.0,990.0,False,34760.0,0.0,0.9999999999999976,01,operational,5,1
0.9980483396203844,0.0019516603796154,0.0827171604537637,0.9172828395462362,360.0,1000.0,False,34760.0,0.0,0.9999999999999976,11,operational,5,11
0.9874572508814212,0.0125427491185787,0.3891301249985859,0.6108698750014141,360.0,2090.0,False,34760.0,0.0,0.9999999999999976,00,operational,25,0
0.9873213276120084,0.0126786723879914,0.3936243795172625,0.6063756204827375,360.0,2090.0,False,34760.0,0.0,0.9999999999999976,10,operational,25,10
0.9871145049434684,0.0128854950565316,0.3891301249985859,0.6108698750014141,360.0,2210.0,False,34760.0,0.0,0.9999999999999976,01,operational,25,1
0.9869747618514804,0.0130252381485196,0.3936243795172625,0.6063756204827375,360.0,2210.0,False,34760.0,0.0,0.9999999999999976,11,operational,25,11
0.984727502018662,0.0152724979813381,0.4475526071613604,0.5524473928386395,360.0,1830.0,False,34760.0,0.0,0.9999999999999974,00,operational,45,0
0.9844469616840908,0.0155530383159092,0.4538293693071212,0.5461706306928787,360.0,1830.0,False,34760.0,0.0,0.9999999999999974,10,operational,45,10
0.9831808414752792,0.0168191585247207,0.4475526071613604,0.5524473928386395,360.0,2110.0,False,34760.0,0.0,0.9999999999999974,01,operational,45,1
0.9829466014365792,0.0170533985634209,0.4538293693071212,0.5461706306928787,360.0,2110.0,False,34760.0,0.0,0.9999999999999974,11,operational,45,11
0.9542393443873336,0.0457606556126665,0.5794271352068364,0.4205728647931636,360.0,4120.0,False,34760.0,0.0,0.9999999999999976,00,operational,65,0
0.9519357481561734,0.0480642518438265,0.600524280500505,0.399475719499495,360.0,4120.0,False,34760.0,0.0,0.9999999999999976,10,operational,65,10
0.94872713501575,0.0512728649842498,0.5794271352068364,0.4205728647931636,360.0,5440.0,False,34760.0,0.0,0.9999999999999976,01,operational,65,1
0.7472056712538186,0.2527943287461813,0.600524280500505,0.399475719499495,360.0,,True,34760.0,1.0,0.7717890050583598,11,operational,65,11
0.9941648196793706,0.0058351803206293,0.2847109145814881,0.7152890854185119,360.0,1070.0,False,34760.0,0.0,0.9999999999999976,00,operational,85,0
0.9941648196793706,0.0058351803206293,0.2847109145814881,0.7152890854185119,360.0,1070.0,False,34760.0,0.0,0.9999999999999976,10,operational,85,10
0.993902916350024,0.0060970836499759,0.2847109145814881,0.7152890854185119,360.0,1130.0,False,34760.0,0.0,0.9999999999999976,01,operational,85,1
0.993902916350024,0.0060970836499759,0.2847109145814881,0.7152890854185119,360.0,1130.0,False,34760.0,0.0,0.9999999999999976,11,operational,85,11
0.9320728618007246,0.0679271381992754,0.759433078264447,0.240566921735553,360.0,4950.0,False,34760.0,0.0,0.9999999999999976,00,operational,105,0
0.9305201391803908,0.0694798608196093,0.7692728198069674,0.2307271801930326,360.0,4950.0,False,34760.0,0.0,0.9999999999999976,10,operational,105,10
0.9168983787897412,0.0831016212102586,0.759433078264447,0.240566921735553,360.0,7010.0,False,34760.0,0.0,0.9999999999999976,01,operational,105,1
0.0535859087278473,0.9464140912721526,0.7692728198069674,0.2307271801930326,360.0,,True,34760.0,1.0,0.0430744029437232,11,operational,105,11
0.9978720823834136,0.0021279176165864,0.1538503331845219,0.8461496668154781,360.0,630.0,False,34760.0,0.0,0.9999999999999976,00,operational,125,0
0.9975831206115656,0.0024168793884342,0.2206984783009583,0.7793015216990417,360.0,630.0,False,34760.0,0.0,0.9999999999999976,10,operational,125,10
0.9973040550508698,0.0026959449491301,0.1538503331845219,0.8461496668154781,360.0,780.0,False,34760.0,0.0,0.9999999999999976,01,operational,125,1
0.9967906619604088,0.0032093380395911,0.2206984783009583,0.7793015216990417,360.0,810.0,False,34760.0,0.0,0.9999999999999976,11,operational,125,11
0.9824224950059592,0.0175775049940408,0.6131376181660303,0.3868623818339697,360.0,2050.0,False,34760.0,0.0,0.9999999999999976,00,operational,145,0
0.9805613284850072,0.0194386715149926,0.6920468641555445,0.3079531358444555,360.0,2050.0,False,34760.0,0.0,0.9999999999999976,10,operational,145,10
0.9793164138994797,0.0206835861005204,0.6131376181660303,0.3868623818339697,360.0,2380.0,False,34760.0,0.0,0.9999999999999976,01,operational,145,1
0.9787105605012592,0.0212894394987408,0.6920468641555445,0.3079531358444555,360.0,2390.0,False,34760.0,0.0,0.9999999999999976,11,operational,145,11
0.9701854787719963,0.0298145212280035,0.6370803593905132,0.3629196406094867,360.0,3190.0,False,34760.0,0.0,0.9999999999999976,00,operational,165,0
0.969359799382779,0.0306402006172209,0.6375382621188714,0.3624617378811285,360.0,3190.0,False,34760.0,0.0,0.9999999999999976,10,operational,165,10
0.962565900334128,0.037434099665872,0.6370803593905132,0.3629196406094867,360.0,4140.0,False,34760.0,0.0,0.9999999999999976,01,operational,165,1
0.7320263749783579,0.2679736250216421,0.6375382621188714,0.3624617378811285,360.0,,True,34760.0,1.0,0.7505515843940664,11,operational,165,11
0.9606129933849054,0.0393870066150946,0.6956495848833069,0.3043504151166932,360.0,3590.0,False,34760.0,0.0,0.9999999999999976,00,operational,185,0
0.9574408111103226,0.0425591888896773,0.733496993380778,0.2665030066192219,360.0,3590.0,False,34760.0,0.0,0.9999999999999976,10,operational,185,10
0.9570025839194568,0.0429974160805431,0.6956495848833069,0.3043504151166932,360.0,4520.0,False,34760.0,0.0,0.9999999999999976,01,operational,185,1
0.8197811115936703,0.1802188884063297,0.733496993380778,0.2665030066192219,360.0,,True,34760.0,1.0,0.8506156213344934,11,operational,185,11
0.9536794157233514,0.0463205842766486,0.7085313730133058,0.2914686269866941,360.0,4090.0,False,34760.0,0.0,0.9999999999999976,00,operational,6,0
0.9522622020150676,0.0477377979849323,0.7254793440079894,0.2745206559920105,360.0,4090.0,False,34760.0,0.0,0.9999999999999976,10,operational,6,10
0.9462626580051188,0.0537373419948812,0.7085313730133058,0.2914686269866941,360.0,5260.0,False,34760.0,0.0,0.9999999999999976,01,operational,6,1
0.8820025400372382,0.1179974599627617,0.7254793440079894,0.2745206559920105,360.0,,True,34760.0,1.0,0.9320734204699792,11,operational,6,11
0.9914849112778308,0.0085150887221692,0.2905072546021769,0.709492745397823,360.0,1650.0,False,34760.0,0.0,0.9999999999999976,00,operational,26,0
0.9898269028753764,0.0101730971246236,0.3853710025495513,0.6146289974504486,360.0,1650.0,False,34760.0,0.0,0.9999999999999976,10,operational,26,10
0.9901179370763744,0.0098820629236254,0.2905072546021769,0.709492745397823,360.0,2030.0,False,34760.0,0.0,0.9999999999999976,01,operational,26,1
0.9867667657874304,0.0132332342125696,0.3853710025495513,0.6146289974504486,360.0,2010.0,False,34760.0,0.0,0.9999999999999976,11,operational,26,11
0.9522183617841716,0.0477816382158283,0.7860900976067374,0.2139099023932626,360.0,3770.0,False,34760.0,0.0,0.9999999999999976,00,operational,46,0
0.9507220960992564,0.0492779039007434,0.7988186925346853,0.2011813074653146,360.0,3770.0,False,34760.0,0.0,0.9999999999999976,10,operational,46,10
0.947008606496557,0.0529913935034429,0.7860900976067374,0.2139099023932626,360.0,4650.0,False,34760.0,0.0,0.9999999999999976,01,operational,46,1
0.8801731622345991,0.1198268377654009,0.7988186925346853,0.2011813074653146,360.0,,True,34760.0,1.0,0.9317812653019064,11,operational,46,11
0.98589015351757,0.0141098464824298,0.3698335253927547,0.6301664746072453,360.0,2070.0,False,34760.0,0.0,0.9999999999999976,00,operational,66,0
0.984797503658286,0.015202496341714,0.4121236018540815,0.5878763981459185,360.0,2070.0,False,34760.0,0.0,0.9999999999999976,10,operational,66,10
0.9810586916407744,0.0189413083592254,0.3698335253927547,0.6301664746072453,360.0,2770.0,False,34760.0,0.0,0.9999999999999976,01,operational,66,1
0.9804591807411734,0.0195408192588265,0.4121236018540815,0.5878763981459185,360.0,2850.0,False,34760.0,0.0,0.9999999999999976,11,operational,66,11
0.9776106831658204,0.0223893168341796,0.6555891877630379,0.3444108122369621,360.0,2060.0,False,34760.0,0.0,0.9999999999999976,00,operational,86,0
0.9765588550778276,0.0234411449221725,0.672454740635837,0.327545259364163,360.0,2060.0,False,34760.0,0.0,0.9999999999999976,10,operational,86,10
0.9766365268597296,0.0233634731402705,0.6555891877630379,0.3444108122369621,360.0,2390.0,False,34760.0,0.0,0.9999999999999976,01,operational,86,1
0.9108354628011676,0.0891645371988324,0.672454740635837,0.327545259364163,360.0,,True,34760.0,1.0,0.93178126576305,11,operational,86,11
0.9708178909133924,0.0291821090866075,0.6757431821980211,0.3242568178019788,360.0,2690.0,False,34760.0,0.0,0.9999999999999976,00,operational,106,0
0.969404556135778,0.0305954438642218,0.6911270164139618,0.3088729835860382,360.0,2690.0,False,34760.0,0.0,0.9999999999999976,10,operational,106,10
0.9695105613150128,0.0304894386849873,0.6757431821980211,0.3242568178019788,360.0,3230.0,False,34760.0,0.0,0.9999999999999976,01,operational,106,1
0.9669899560044616,0.0330100439955385,0.6911270164139618,0.3088729835860382,360.0,3370.0,False,34760.0,0.0,0.9999999999999976,11,operational,106,11
0.968390657932652,0.031609342067348,0.4360247265200226,0.5639752734799773,360.0,3680.0,False,34760.0,0.0,0.9999999999999976,00,operational,126,0
0.9664178046615008,0.0335821953384991,0.4571205212079563,0.5428794787920437,360.0,3680.0,False,34760.0,0.0,0.9999999999999976,10,operational,126,10
0.9626977247465236,0.0373022752534764,0.4360247265200226,0.5639752734799773,360.0,4830.0,False,34760.0,0.0,0.9999999999999976,01,operational,126,1
0.8248471607943356,0.1751528392056643,0.4571205212079563,0.5428794787920437,360.0,,True,34760.0,1.0,0.8461534867332533,11,operational,126,11
0.9888297780289396,0.0111702219710604,0.3271184615245405,0.6728815384754595,360.0,1790.0,False,34760.0,0.0,0.9999999999999976,00,operational,146,0
0.9868786539895256,0.0131213460104743,0.419022989327095,0.580977010672905,360.0,1790.0,False,34760.0,0.0,0.9999999999999976,10,operational,146,10
0.98726088439436,0.0127391156056401,0.3271184615245405,0.6728815384754595,360.0,2080.0,False,34760.0,0.0,0.9999999999999976,01,operational,146,1
0.984981632654012,0.015018367345988,0.419022989327095,0.580977010672905,360.0,2160.0,False,34760.0,0.0,0.9999999999999976,11,operational,146,11
0.9638209331936312,0.0361790668063687,0.7177117091002166,0.2822882908997833,360.0,3440.0,False,34760.0,0.0,0.9999999999999976,00,operational,166,0
0.9615192393705057,0.0384807606294944,0.7427240913167761,0.2572759086832238,360.0,3440.0,False,34760.0,0.0,0.9999999999999976,10,operational,166,10
0.9584962497502004,0.0415037502497995,0.7177117091002166,0.2822882908997833,360.0,4160.0,False,34760.0,0.0,0.9999999999999976,01,operational,166,1
0.8015967881548909,0.1984032118451091,0.7427240913167761,0.2572759086832238,360.0,,True,34760.0,1.0,0.8325521758208541,11,operational,166,11
0.971822112231546,0.0281778877684538,0.6339119130508777,0.3660880869491223,360.0,2870.0,False,34760.0,0.0,0.9999999999999976,00,operational,186,0
0.970834542194405,0.0291654578055949,0.6456285360987678,0.3543714639012322,360.0,2870.0,False,34760.0,0.0,0.9999999999999976,10,operational,186,10
0.9638443360800336,0.0361556639199664,0.6339119130508777,0.3660880869491223,360.0,3690.0,False,34760.0,0.0,0.9999999999999976,01,operational,186,1
0.9679712241800468,0.0320287758199533,0.6456285360987678,0.3543714639012322,360.0,3720.0,False,34760.0,0.0,0.9999999999999976,11,operational,186,11
0.9809587612921086,0.0190412387078914,0.5440981601916708,0.4559018398083291,220.0,2420.0,False,34760.0,0.0,0.9999999999999976,00,operational,7,0
0.9781982452251852,0.0218017547748149,0.8043281188347383,0.1956718811652617,220.0,2420.0,False,34760.0,0.0,0.9999999999999976,10,operational,7,10
0.9765984089139388,0.0234015910860611,0.5440981601916708,0.4559018398083291,220.0,2850.0,False,34760.0,0.0,0.9999999999999976,01,operational,7,1
0.9741384671286928,0.0258615328713071,0.8043281188347383,0.1956718811652617,220.0,3010.0,False,34760.0,0.0,0.9999999999999976,11,operational,7,11
0.9773399578490858,0.0226600421509142,0.6180189548921871,0.3819810451078129,360.0,2410.0,False,34760.0,0.0,0.9999999999999976,00,operational,27,0
0.976595454750712,0.0234045452492881,0.6479553045066899,0.35204469549331,360.0,2410.0,False,34760.0,0.0,0.9999999999999976,10,operational,27,10
0.97235794978624,0.02764205021376,0.6180189548921871,0.3819810451078129,360.0,2990.0,False,34760.0,0.0,0.9999999999999976,01,operational,27,1
0.9723367658562072,0.0276632341437926,0.6479553045066899,0.35204469549331,360.0,2990.0,False,34760.0,0.0,0.9999999999999976,11,operational,27,11
0.980958736412713,0.0190412635872869,0.5028107817166433,0.4971892182833567,360.0,2280.0,False,34760.0,0.0,0.9999999999999976,00,operational,47,0
0.9802781966640652,0.0197218033359348,0.5231846683861344,0.4768153316138656,360.0,2280.0,False,34760.0,0.0,0.9999999999999976,10,operational,47,10
0.9772865800082234,0.0227134199917765,0.5028107817166433,0.4971892182833567,360.0,2830.0,False,34760.0,0.0,0.9999999999999976,01,operational,47,1
0.9761706789322828,0.023829321067717,0.5231846683861344,0.4768153316138656,360.0,2570.0,False,34760.0,0.0,0.9999999999999976,11,operational,47,11
0.9944105360570058,0.0055894639429941,0.4051310883810561,0.5948689116189438,360.0,1090.0,False,34760.0,0.0,0.9999999999999976,00,operational,67,0
0.994311895184421,0.005688104815579,0.4091645718966707,0.5908354281033292,360.0,1090.0,False,34760.0,0.0,0.9999999999999976,10,operational,67,10
0.9943034986100776,0.0056965013899225,0.4051310883810561,0.5948689116189438,360.0,1150.0,False,34760.0,0.0,0.9999999999999976,01,operational,67,1
0.9940939147713338,0.0059060852286662,0.4091645718966707,0.5908354281033292,360.0,1170.0,False,34760.0,0.0,0.9999999999999976,11,operational,67,11
0.9848987310231478,0.0151012689768521,0.3827574494873959,0.6172425505126041,360.0,1970.0,False,34760.0,0.0,0.9999999999999976,00,operational,87,0
0.9844266679285218,0.0155733320714781,0.3880849301569669,0.6119150698430331,360.0,1970.0,False,34760.0,0.0,0.9999999999999976,10,operational,87,10
0.9823526905404896,0.0176473094595103,0.3827574494873959,0.6172425505126041,360.0,2370.0,False,34760.0,0.0,0.9999999999999976,01,operational,87,1
0.9185603500474502,0.0814396499525498,0.3880849301569669,0.6119150698430331,360.0,,True,34760.0,1.0,0.9317812656734458,11,operational,87,11
0.9951419967248412,0.0048580032751587,0.215029661415636,0.7849703385843639,360.0,1060.0,False,34760.0,0.0,0.9999999999999976,00,operational,107,0
0.994793097401837,0.005206902598163,0.2540021744919307,0.7459978255080693,360.0,1060.0,False,34760.0,0.0,0.9999999999999976,10,operational,107,10
0.9947772469853042,0.0052227530146957,0.215029661415636,0.7849703385843639,360.0,1150.0,False,34760.0,0.0,0.9999999999999976,01,operational,107,1
0.9943426787775144,0.0056573212224857,0.2540021744919307,0.7459978255080693,360.0,1150.0,False,34760.0,0.0,0.9999999999999976,11,operational,107,11
0.9864412864825618,0.0135587135174382,0.5341703180886819,0.465829681911318,360.0,1620.0,False,34760.0,0.0,0.9999999999999974,00,operational,127,0
0.9852733830160624,0.0147266169839376,0.5879681367471785,0.4120318632528215,360.0,1620.0,False,34760.0,0.0,0.9999999999999974,10,operational,127,10
0.984982138935692,0.0150178610643079,0.5341703180886819,0.465829681911318,360.0,1960.0,False,34760.0,0.0,0.9999999999999974,01,operational,127,1
0.9842061801853084,0.0157938198146917,0.5879681367471785,0.4120318632528215,360.0,1950.0,False,34760.0,0.0,0.9999999999999976,11,operational,127,11
0.9782197320525056,0.0217802679474943,0.6146715878513669,0.3853284121486331,360.0,2460.0,False,34760.0,0.0,0.9999999999999976,00,operational,147,0
0.9763854102538628,0.0236145897461371,0.6534871244284524,0.3465128755715476,360.0,2460.0,False,34760.0,0.0,0.9999999999999976,10,operational,147,10
0.9774119855033,0.0225880144966998,0.6146715878513669,0.3853284121486331,360.0,3020.0,False,34760.0,0.0,0.9999999999999976,01,operational,147,1
0.9761009882702036,0.0238990117297964,0.6534871244284524,0.3465128755715476,360.0,3020.0,False,34760.0,0.0,0.9999999999999976,11,operational,147,11
0.9808618059213065,0.0191381940786936,0.5592690341680394,0.4407309658319606,360.0,2120.0,False,34760.0,0.0,0.9999999999999976,00,operational,167,0
0.9791720385669476,0.0208279614330525,0.6026315761502927,0.3973684238497073,360.0,2120.0,False,34760.0,0.0,0.9999999999999976,10,operational,167,10
0.9793836194251576,0.0206163805748423,0.5592690341680394,0.4407309658319606,360.0,2440.0,False,34760.0,0.0,0.9999999999999976,01,operational,167,1
0.8745758857872581,0.1254241142127419,0.6026315761502927,0.3973684238497073,360.0,,True,34760.0,1.0,0.8893731201557741,11,operational,167,11
0.9185595313583784,0.0814404686416214,0.7976356285530575,0.2023643714469424,360.0,5570.0,False,34760.0,0.0,0.9999999999999974,00,operational,187,0
0.9163294192376882,0.0836705807623118,0.8041845183338601,0.1958154816661398,360.0,5570.0,False,34760.0,0.0,0.9999999999999974,10,operational,187,10
0.9114891043369048,0.0885108956630951,0.7976356285530575,0.2023643714469424,360.0,7780.0,False,34760.0,0.0,0.9999999999999974,01,operational,187,1
0.7883647410563717,0.2116352589436283,0.8041845183338601,0.1958154816661398,360.0,,True,34760.0,1.0,0.8461534867332533,11,operational,187,11
0.9868417434996626,0.0131582565003374,0.3628925834334968,0.6371074165665032,360.0,1910.0,False,34760.0,0.0,0.9999999999999976,00,operational,8,0
0.9864464632123128,0.0135535367876871,0.3816104696696534,0.6183895303303466,360.0,1910.0,False,34760.0,0.0,0.9999999999999976,10,operational,8,10
0.9840463508445428,0.0159536491554571,0.3628925834334968,0.6371074165665032,360.0,2470.0,False,34760.0,0.0,0.9999999999999976,01,operational,8,1
0.9838552080463376,0.0161447919536624,0.3816104696696534,0.6183895303303466,360.0,2460.0,False,34760.0,0.0,0.9999999999999976,11,operational,8,11
0.9755995931804666,0.0244004068195333,0.5430369060819707,0.4569630939180292,360.0,2850.0,False,34760.0,0.0,0.9999999999999974,00,operational,28,0
0.9734735125614754,0.0265264874385245,0.5769696891910379,0.4230303108089621,360.0,2850.0,False,34760.0,0.0,0.9999999999999974,10,operational,28,10
0.9698956443093464,0.0301043556906536,0.5430369060819707,0.4569630939180292,360.0,3690.0,False,34760.0,0.0,0.9999999999999974,01,operational,28,1
0.9680675776953322,0.0319324223046677,0.5769696891910379,0.4230303108089621,360.0,3810.0,False,34760.0,0.0,0.9999999999999974,11,operational,28,11
0.9430333697649028,0.0569666302350972,0.7485190669559947,0.2514809330440053,360.0,4630.0,False,34760.0,0.0,0.9999999999999976,00,operational,48,0
0.9412263157323636,0.0587736842676365,0.7582831232496536,0.2417168767503464,360.0,4630.0,False,34760.0,0.0,0.9999999999999976,10,operational,48,10
0.9329970733716167,0.0670029266283832,0.7485190669559947,0.2514809330440053,360.0,6250.0,False,34760.0,0.0,0.9999999999999974,01,operational,48,1
0.8038793159336638,0.1961206840663362,0.7582831232496536,0.2417168767503464,360.0,,True,34760.0,1.0,0.8462075581561569,11,operational,48,11
0.9554884125641748,0.0445115874358252,0.7752674758232995,0.2247325241767005,360.0,3830.0,False,34760.0,0.0,0.9999999999999976,00,operational,68,0
0.9536715425711138,0.0463284574288862,0.8109451289917186,0.1890548710082814,360.0,3830.0,False,34760.0,0.0,0.9999999999999976,10,operational,68,10
0.944562639117931,0.0554373608820689,0.7752674758232995,0.2247325241767005,360.0,5030.0,False,34760.0,0.0,0.9999999999999976,01,operational,68,1
0.8449192133929101,0.1550807866070899,0.8109451289917186,0.1890548710082814,360.0,,True,34760.0,1.0,0.8893731202453783,11,operational,68,11
0.991696502100618,0.0083034978993818,0.5302422444387804,0.4697577555612195,360.0,1190.0,False,34760.0,0.0,0.9999999999999976,00,operational,88,0
0.9916578072828776,0.0083421927171223,0.5355381651325584,0.4644618348674417,300.0,1190.0,False,34760.0,0.0,0.9999999999999976,10,operational,88,10
0.9893107284738972,0.0106892715261026,0.5302422444387804,0.4697577555612195,360.0,1490.0,False,34760.0,0.0,0.9999999999999976,01,operational,88,1
0.9890898031004142,0.0109101968995858,0.5355381651325584,0.4644618348674417,300.0,1490.0,False,34760.0,0.0,0.9999999999999976,11,operational,88,11
0.9507792415423812,0.0492207584576188,0.6720785984799916,0.3279214015200083,360.0,4470.0,False,34760.0,0.0,0.9999999999999976,00,operational,108,0
0.9476607075419032,0.0523392924580968,0.7313939928464719,0.2686060071535281,360.0,4470.0,False,34760.0,0.0,0.9999999999999976,10,operational,108,10
0.9381745307805291,0.0618254692194708,0.6720785984799916,0.3279214015200083,360.0,6110.0,False,34760.0,0.0,0.9999999999999976,01,operational,108,1
0.4763294923991765,0.5236705076008235,0.7313939928464719,0.2686060071535281,360.0,,True,34760.0,1.0,0.4827967470944836,11,operational,108,11
0.9942103602591092,0.0057896397408908,0.2471557969454553,0.7528442030545447,360.0,1220.0,False,34760.0,0.0,0.9999999999999976,00,operational,128,0
0.9937200574778972,0.0062799425221027,0.3015189572697196,0.6984810427302803,360.0,1220.0,False,34760.0,0.0,0.9999999999999976,10,operational,128,10
0.992629960681258,0.007370039318742,0.2471557969454553,0.7528442030545447,360.0,1510.0,False,34760.0,0.0,0.9999999999999976,01,operational,128,1
0.9917651735227314,0.0082348264772685,0.3015189572697196,0.6984810427302803,360.0,1530.0,False,34760.0,0.0,0.9999999999999976,11,operational,128,11
0.9834466402016452,0.0165533597983547,0.417821952333399,0.582178047666601,360.0,2360.0,False,34760.0,0.0,0.9999999999999976,00,operational,148,0
0.9817125841578788,0.0182874158421211,0.4692936789376162,0.5307063210623838,360.0,2360.0,False,34760.0,0.0,0.9999999999999976,10,operational,148,10
0.9819136828912292,0.0180863171087708,0.417821952333399,0.582178047666601,360.0,2730.0,False,34760.0,0.0,0.9999999999999976,01,operational,148,1
0.980141070348334,0.0198589296516661,0.4692936789376162,0.5307063210623838,360.0,2760.0,False,34760.0,0.0,0.9999999999999976,11,operational,148,11
0.9849875553472692,0.0150124446527308,0.6107293506692768,0.3892706493307231,360.0,1960.0,False,34760.0,0.0,0.9999999999999976,00,operational,168,0
0.9838656179637656,0.0161343820362344,0.6608839240506421,0.3391160759493578,360.0,1960.0,False,34760.0,0.0,0.9999999999999976,10,operational,168,10
0.9847326862056944,0.0152673137943054,0.6107293506692768,0.3892706493307231,360.0,2100.0,False,34760.0,0.0,0.9999999999999976,01,operational,168,1
0.9834577650178568,0.0165422349821431,0.6608839240506421,0.3391160759493578,360.0,2120.0,False,34760.0,0.0,0.9999999999999976,11,operational,168,11
0.984618102707652,0.015381897292348,0.4149165437952566,0.5850834562047433,360.0,2070.0,False,34760.0,0.0,0.9999999999999976,00,operational,188,0
0.9837915280963953,0.0162084719036048,0.4576367737012706,0.5423632262987294,360.0,2070.0,False,34760.0,0.0,0.9999999999999976,10,operational,188,10
0.9837181565270938,0.0162818434729061,0.4149165437952566,0.5850834562047433,360.0,2240.0,False,34760.0,0.0,0.9999999999999976,01,operational,188,1
0.9829445590040546,0.0170554409959453,0.4576367737012706,0.5423632262987294,360.0,2240.0,False,34760.0,0.0,0.9999999999999976,11,operational,188,11
0.98951046527944,0.01048953472056,0.5826139836680668,0.4173860163319331,360.0,1340.0,False,34760.0,0.0,0.9999999999999976,00,operational,9,0
0.9892683163808028,0.0107316836191972,0.6074436646383492,0.3925563353616507,360.0,1340.0,False,34760.0,0.0,0.9999999999999976,10,operational,9,10
0.9884449223588764,0.0115550776411236,0.5826139836680668,0.4173860163319331,360.0,1490.0,False,34760.0,0.0,0.9999999999999976,01,operational,9,1
0.9883869352065984,0.0116130647934015,0.6074436646383492,0.3925563353616507,360.0,1490.0,False,34760.0,0.0,0.9999999999999976,11,operational,9,11
0.9803134475021196,0.0196865524978803,0.6048493062045905,0.3951506937954094,360.0,2170.0,False,34760.0,0.0,0.9999999999999976,00,operational,29,0
0.9801501380437256,0.0198498619562742,0.6048620096462485,0.3951379903537514,360.0,2170.0,False,34760.0,0.0,0.9999999999999976,10,operational,29,10
0.9797655519126742,0.0202344480873257,0.6048493062045905,0.3951506937954094,360.0,2290.0,False,34760.0,0.0,0.9999999999999976,01,operational,29,1
0.979601167346631,0.0203988326533689,0.6048620096462485,0.3951379903537514,360.0,2290.0,False,34760.0,0.0,0.9999999999999976,11,operational,29,11
0.954730838505656,0.045269161494344,0.7289862578463762,0.2710137421536238,360.0,3940.0,False,34760.0,0.0,0.9999999999999976,00,operational,49,0
0.953205791387314,0.0467942086126861,0.7486051339670535,0.2513948660329465,360.0,3940.0,False,34760.0,0.0,0.9999999999999976,10,operational,49,10
0.9448737799788108,0.0551262200211891,0.7289862578463762,0.2710137421536238,360.0,5460.0,False,34760.0,0.0,0.9999999999999976,01,operational,49,1
0.9440117730459476,0.0559882269540524,0.7486051339670535,0.2513948660329465,360.0,5180.0,False,34760.0,0.0,0.9999999999999976,11,operational,49,11
0.946638289445662,0.053361710554338,0.6581900139410919,0.3418099860589081,360.0,4650.0,False,34760.0,0.0,0.9999999999999976,00,operational,69,0
0.9434864587809328,0.0565135412190672,0.676642628239592,0.323357371760408,360.0,4650.0,False,34760.0,0.0,0.9999999999999976,10,operational,69,10
0.9371351116765718,0.0628648883234281,0.658190013886244,0.3418099861137559,360.0,6070.0,False,34760.0,0.0,0.9999999999999976,01,operational,69,1
0.7383005005057686,0.2616994994942314,0.6766426282011775,0.3233573717988225,360.0,,True,34760.0,1.0,0.7717890050583598,11,operational,69,11
0.9671588990753416,0.0328411009246583,0.6225204830735639,0.3774795169264361,360.0,3320.0,False,34760.0,0.0,0.9999999999999976,00,operational,89,0
0.9655258466104611,0.0344741533895388,0.6492573004149524,0.3507426995850476,360.0,3320.0,False,34760.0,0.0,0.9999999999999976,10,operational,89,10
