replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec
112,0.008013163526159495,0.0007204654171602959,0.012316161373144702,0.003582532429824911,0.010729610640692111,0.0,0.010729610640692111,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
113,0.01403982067984999,0.013476711057049895,0.1544534347386134,0.1269369030017135,0.03789022739093606,0.0,0.03789022739093606,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
114,0.009745320951327296,0.0017217279998019003,0.1574421594640904,0.1459751105129612,0.03292452276382779,0.0,0.03292452276382779,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
115,0.0095713657873783,0.012161768483988589,0.03307730025342169,0.011344165982054802,0.05700479588712881,0.0,0.05700479588712881,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
116,0.0073124476506906955,0.0,0.0073124476506906955,0.0,0.13753261511121861,0.0,0.13753261511121861,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
117,0.008668444692142188,0.00018517411809429452,0.008886407141400696,3.278833116421298e-05,0.043578267899963,0.0,0.043578267899963,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
118,0.0030732225636755928,7.454106318059706e-05,0.0031654035305955924,1.7639903739402607e-05,0.008741795104743988,0.0,0.008741795104743988,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
119,0.005413598621251001,0.0006064501246581117,0.00613760882828801,0.00011756008237889803,0.013145624314206739,0.0,0.013145624314206739,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
120,0.01933494566546451,0.010124439741752506,0.1783205516604103,0.1488611662531933,0.08627406256371073,0.0,0.08627406256371073,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
121,0.0173551080473201,0.007274737216424701,0.09308512455298959,0.06845527928924479,0.07811305127834389,0.0,0.07811305127834389,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
122,0.0037342844356006016,0.0006240269800786014,0.004551852869083196,0.00019354145340399337,0.009969461316705286,0.0,0.009969461316705286,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
123,0.02179988960159618,0.007606388209502213,0.136764416828082,0.1073581390169836,0.018990760331254575,0.0,0.018990760331254575,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
124,0.005992597699100002,0.0004527593523401957,0.0090607895913047,0.002615432539864501,0.015138444499064818,0.0,0.015138444499064818,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
125,0.0032682501267475,0.0,0.0032682501267475,0.0,0.0520840746043264,0.0,0.0520840746043264,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
126,0.010342659338439406,0.0007526716277293094,0.013910418025806712,0.0028150870596379968,0.008616505876224534,0.0,0.008616505876224534,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
127,0.008011812545753803,0.003866175530140299,0.19609802103290797,0.18422003295701386,0.02257236658250439,0.0,0.02257236658250439,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
128,0.0089981058635073,0.003962630239373488,0.018604556891490695,0.005643820788609907,0.013052558549687565,0.0,0.013052558549687565,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
129,0.006909274802782389,0.0005656203189129128,0.007531839320339101,5.694419864379907e-05,0.03679723747162533,0.0,0.03679723747162533,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
130,0.009016171965506192,0.004056805776817385,0.013399890025072775,0.0003269122827491977,0.04219551445837055,0.0,0.04219551445837055,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
131,0.019102745907327884,0.0387024330384006,0.4199424692346111,0.36213729028888264,0.07160223026813894,0.0,0.07160223026813894,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
134,0.0104388056340112,0.0002504786646600962,0.012926696693232292,0.002237412394560996,0.18427980736950111,0.0,0.18427980736950111,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
135,0.0034872873969345047,0.0005974122153695055,0.012398400781092306,0.008313701168788296,0.010857601089877877,0.0,0.010857601089877877,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
136,0.010780345203074304,0.0015073230138469007,0.0144163872842199,0.0021287190672986955,0.04351434542033972,0.0,0.04351434542033972,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
138,0.005711030818164001,0.0018500457565339967,0.0121683815926086,0.004607305017910603,0.020903350048207647,0.0,0.020903350048207647,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
139,0.004558197737014505,0.0008980377558172048,0.008556896167938602,0.003100660675106892,0.022679951854787828,0.0,0.022679951854787828,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
140,0.014505385374249502,0.0048196416739970105,0.024921961513410917,0.005596934465164405,0.011150044455556396,0.0,0.011150044455556396,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
141,0.0053156415173436986,0.00035923919709929947,0.007604719906794399,0.0019298391923514013,0.023312006763357207,0.0,0.023312006763357207,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
142,0.005198089535361203,0.0028304029478807002,0.007932883925405004,-9.56085578368987e-05,0.013155503132660784,0.0,0.013155503132660784,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
143,0.01095349108722049,0.03681958000189359,0.07016904333855581,0.02239597224944173,0.039849902969429474,0.0,0.039849902969429474,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
144,0.0023531254901699994,0.0037256341166121976,0.006692605569851802,0.000613845963069605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
146,0.004633826086418498,1.6771672790301395e-05,0.004655259832354597,4.662073145797474e-06,0.060012095226110396,0.0,0.060012095226110396,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
147,0.004254962926249904,0.0002024871495154984,0.004544741336343298,8.729126057789582e-05,0.019270793073803028,0.0,0.019270793073803028,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
148,0.013927611934769712,0.0034126641554187154,0.024783073204625222,0.007442797114436794,0.0016474126644593357,0.0,0.0016474126644593357,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
149,0.008838477476773993,0.001033909651769499,0.013579859071513697,0.0037074719429702058,0.09260757402720565,0.0,0.09260757402720565,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
150,0.006314399487491296,0.016402591150005696,0.0310682552867952,0.00835126464929821,0.06275803344076558,0.0,0.06275803344076558,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
151,0.008738804252328189,0.0014632327486268915,0.15952126324426438,0.14931922624330932,0.018888894279626867,0.0,0.018888894279626867,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
152,0.0021190735729238047,0.0016067047383214045,0.003796294460049303,7.051614880409368e-05,0.01393218555668857,0.0,0.01393218555668857,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
153,0.0010522968686753967,0.0002678263282363952,0.0013265053973646954,6.382200452903497e-06,0.014732910085047901,0.0,0.014732910085047901,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
154,0.011969460649507498,0.002441182086961098,0.020948344522424195,0.006537701785955599,0.048722601948365196,0.0,0.048722601948365196,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
155,0.0209211826515995,-7.79621353257029e-05,0.2157177957400012,0.1948745752237274,0.20446586995734317,0.0,0.20446586995734317,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
156,0.019951548250895096,0.03478861159151539,0.1867841404547102,0.13204398061229972,0.07939999872693249,0.0,0.07939999872693249,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
158,0.006702361164767898,0.0,0.006702361164767898,0.0,0.1439755196359066,0.0,0.1439755196359066,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
159,0.007053565128158301,0.0009590786174571986,0.009675616608377,0.0016629728627614998,0.04541529682249662,0.0,0.04541529682249662,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
160,0.012899627866443691,0.03739790786066441,0.04831956595890391,-0.001977969768204191,0.02838933292778889,0.0,0.02838933292778889,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
161,0.013773384378473391,0.001626370392980997,0.021685600260337196,0.0062858454888828075,0.00047434832460113707,0.0,0.00047434832460113707,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
162,0.006210153832512097,0.003627503946961097,0.010410567325496903,0.0005729095460237088,0.002552216934936513,0.0,0.002552216934936513,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
163,0.022215804478958767,0.043452563784889764,0.18798479811437097,0.12231642985052243,0.050737288538575065,0.0,0.050737288538575065,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
164,0.009121075898775102,0.003524897891570289,0.1536056646845268,0.14095969089418142,0.009539766003133276,0.0,0.009539766003133276,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
165,0.003113387032559395,0.002517819641309399,0.005914336223857203,0.000283129549988409,0.0025060834593439996,0.0,0.0025060834593439996,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
166,0.019746248650283627,0.003919361639951602,0.027557015704533894,0.0038914054142986654,0.04616836421642356,0.0,0.04616836421642356,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
167,0.011059437301716296,0.0019801967116431923,0.01716454476254639,0.0041249107491869025,0.06783228371198535,0.0,0.06783228371198535,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
168,0.007200658273319088,0.001303105526279491,0.008899228142447993,0.0003954643428494137,0.05182261697086077,0.0,0.05182261697086077,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
169,0.005762480256872787,0.004795731037717799,0.009593756065797793,-0.0009644552287927932,0.004075274800044881,0.0,0.004075274800044881,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
170,0.010781299691356189,0.03160822598251718,0.10155476351413979,0.05916523784026642,0.014081585599962976,0.0,0.014081585599962976,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
171,0.009951253275684593,0.004215835899244805,0.01907424961525729,0.004907160440327893,0.006182671804596751,0.0,0.006182671804596751,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
172,0.0021227926013406007,0.0,0.0021227926013406007,0.0,0.0092235440212316,0.0,0.0092235440212316,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
173,0.005526763169080004,0.0007990409668482135,0.006461103480032801,0.00013529934410458355,0.012037597954788093,0.0,0.012037597954788093,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
174,0.0044691347022186995,0.011413213073767692,0.0237190369984642,0.007836689222477808,0.00902500114401178,0.0,0.00902500114401178,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
175,0.0191519231918032,0.017009179441440925,0.1477267834286825,0.11156568079543838,0.027745992116658402,0.0,0.027745992116658402,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
176,0.0029955388520719953,0.0028581680385231997,0.006060624393794199,0.0002069175031990042,0.018983853071663226,0.0,0.018983853071663226,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
177,0.0060301049845827015,0.026412770550265807,0.04704945894302762,0.014606583408179108,-0.0008311353986625303,0.0,-0.0008311353986625303,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
178,0.0166129397625875,0.0009404749271831048,0.1973433940193954,0.1797899793296248,0.08599615801660365,0.0,0.08599615801660365,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
179,0.0,0.00030191360253720156,0.00030191360253720156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
180,0.007036919386999893,0.019557680290343493,0.04140278888101309,0.014808189203669705,0.05101335482029834,0.0,0.05101335482029834,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
181,0.009276478373136603,0.011554937713158797,0.03722482582990019,0.016393409743604793,0.10839423790927516,0.0,0.10839423790927516,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
182,0.010665431463568215,0.008650253482592796,0.02253521033763009,0.0032195253914690802,0.0023139073343355077,0.0,0.0023139073343355077,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
183,0.013200632637719006,0.005196156360614185,0.16957391971351987,0.15117713071518668,0.015155842843225797,0.0,0.015155842843225797,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
184,0.016623708488026606,0.050187707263738196,0.12368487862967192,0.05687346287790712,0.051117086407765466,0.0,0.051117086407765466,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
185,0.0033064552332591063,0.0006235739117557981,0.0040928545217475965,0.00016282537673269204,0.003110772133511519,0.0,0.003110772133511519,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
186,0.010393291730580095,0.003128989931078796,0.1487319435986623,0.1352096619370034,0.010220660698172956,0.0,0.010220660698172956,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
187,0.007130072756068903,0.0013178806772160961,0.011633868868636807,0.0031859154353518077,0.00012446761723877708,0.0,0.00012446761723877708,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
188,0.015797546780156213,0.009066339051938599,0.024723925728010188,-0.00013996010408462434,0.05328395796197294,0.0,0.05328395796197294,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
189,0.016053920390110693,0.004034111674429075,0.1633004781793417,0.14321244611480194,0.0523736991546615,0.0,0.0523736991546615,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
190,0.003472229005544898,3.688198482038052e-07,0.0034734046077717004,8.067823785984363e-07,0.033611689858843,0.0,0.033611689858843,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
191,0.013772458120930309,0.005961601632748503,0.024692849786303803,0.004958790032624991,0.04220161134812783,0.0,0.04220161134812783,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
192,0.009090194860407498,0.00018043647307499494,0.009466283331274201,0.00019565199779170844,0.054848527896302846,0.0,0.054848527896302846,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
193,0.0016862416757726928,0.0005608403319987965,0.0025366530574170987,0.0002895710496456094,0.007124828745892375,0.0,0.007124828745892375,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
194,0.005827213804715903,0.023752057369161403,0.0820547912291548,0.05247552005527749,0.06974961996023832,0.0,0.06974961996023832,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
195,0.02027176782734541,0.007423440710449897,0.1270825407887643,0.09938733225096899,0.014609933893851457,0.0,0.014609933893851457,0.0,0.0,0.0,1.0,1.0,True,0.35,1.0,0.35,1.0
196,0.003096543551367889,0.0024806729205549966,0.0059390823410891,0.0003618658691662141,7.999219375776079e-07,0.0,7.999219375776079e-07,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
197,0.010329841885561901,0.0015054332538008003,0.014462223854258195,0.002626948714895494,0.04306204688309112,0.0,0.04306204688309112,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
198,0.011365273027205608,0.0014335878902463073,0.018394184023293597,0.005595323105841682,0.05387088988833044,0.0,0.05387088988833044,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
199,0.007675673444896794,0.0008209043260219012,0.009006229283249692,0.0005096515123309969,0.015161788204064885,0.0,0.015161788204064885,0.0,0.0,0.0,0.0,0.0,False,0.35,1.0,0.35,1.0
0,0.0019664204518980016,0.0006045763099633977,0.002679144867618305,0.00010814810575690559,0.004925694773258049,0.0,0.004925694773258049,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
1,0.0038005620719298028,0.0011408503599177056,0.005030776973482504,8.93645416349953e-05,0.037452980026334126,0.0,0.037452980026334126,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
2,0.0024190143578382006,0.0031995662049564,0.005715395908495707,9.681534570110673e-05,0.012460200984292569,0.0,0.012460200984292569,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
3,0.002588801263131907,0.0006759616741479069,0.003360326669102298,9.556373182248445e-05,0.008032978917998979,0.0,0.008032978917998979,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
4,0.001688916507825905,0.002103743720748494,0.003956569305672494,0.00016390907709809555,0.0034655241068833886,0.0,0.0034655241068833886,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
5,0.0006276779136111035,3.403340142560385e-05,0.0006701076530949007,8.396338058193342e-06,0.0015826076395807909,0.0,0.0015826076395807909,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
6,0.0011090024785436886,0.002352034790643595,0.003695025672779295,0.00023398840359201145,0.0024280571521251293,0.0,0.0024280571521251293,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
7,0.000564210930308999,5.5484864538497825e-05,0.0006256004668643983,5.90467201690148e-06,0.0037003775929519978,0.0,0.0037003775929519978,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
8,0.0007033120151394984,0.0002611124937507009,0.0010788578369329005,0.00011443332804270123,0.00668408379990959,0.0,0.00668408379990959,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
9,0.0015501785101888071,0.0007784070504383983,0.0024052248518205005,7.663929119329504e-05,0.0037606051844987776,0.0,0.0037606051844987776,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
10,0.001580902726577793,0.0026022676440086018,0.004348253933153898,0.0001650835625675029,0.0026057938264447134,0.0,0.0026057938264447134,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
11,0.004386918399920697,0.0014319356831806046,0.006041275703951909,0.00022242162085060746,0.03278308359396853,0.0,0.03278308359396853,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
12,0.004036919864998684,0.0022480008824806996,0.006438117211805899,0.000153196464326516,0.025116011174876163,0.0,0.025116011174876163,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
13,0.0031172230127229084,0.002192881235113908,0.005673330525546527,0.0003632262777097106,0.0037728296742974843,0.0,0.0037728296742974843,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
14,0.0018882795878615022,0.0006767645260307986,0.0026575334875778983,9.248937368559751e-05,0.013336969230404838,0.0,0.013336969230404838,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
15,0.002171463067063409,0.0014452405767999,0.003990873930264302,0.00037417028640099326,0.017266300584182215,0.0,0.017266300584182215,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
16,0.0037751254629384,0.0018157466144987089,0.005997757713422314,0.00040688563598520466,0.008265494307685417,0.0,0.008265494307685417,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
17,0.004834296028920399,5.562779087179767e-05,0.005345824815306998,0.0004559009955148012,0.059862801501950225,0.0,0.059862801501950225,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
18,0.005465505569654305,0.00685032355977111,0.012777871776221389,0.00046204264679597373,0.025895081320621127,0.0,0.025895081320621127,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
19,0.001029831041831901,0.0004313844438272041,0.0016421370146073033,0.0001809215289481983,0.004588620039508162,0.0,0.004588620039508162,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
20,0.0020064758822471024,0.0015714885048377994,0.0037762497547813995,0.00019828536769649768,0.006236273016719196,0.0,0.006236273016719196,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
21,0.004545487700255618,0.0019639221580607935,0.006837286407781612,0.0003278765494652003,0.028160839141600835,0.0,0.028160839141600835,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
22,0.0014877221830865983,9.198441048059725e-05,0.001596662714610897,1.6956121043701367e-05,0.0030203545291410117,0.0,0.0030203545291410117,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
23,0.00048179956704400007,0.00041194356088750106,0.0009170688630089005,2.332573507739938e-05,0.0018162440855952755,0.0,0.0018162440855952755,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
24,0.0032932782819145995,6.186172018910613e-05,0.003396086872779605,4.094687067589947e-05,0.025174402455754696,0.0,0.025174402455754696,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
25,0.003629920680468496,0.002423830438268798,0.0062988238271494,0.0002450727084121057,0.017681880323179522,0.0,0.017681880323179522,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
26,0.0025126034647585116,0.0032301859758701035,0.006060327583435193,0.0003175381428065782,0.0023191667542570293,0.0,0.0023191667542570293,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
27,0.0011147085900202053,0.0005813947172289002,0.0017732701514432056,7.716684419410008e-05,0.00743469104273109,0.0,0.00743469104273109,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
28,0.0024975149393399038,0.0016050903317366,0.004141032277089604,3.842700601310034e-05,0.007261347723587441,0.0,0.007261347723587441,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
29,0.003349586451246084,0.0036708320124904936,0.007433736910167188,0.00041331844643061055,0.019373238740979404,0.0,0.019373238740979404,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
30,0.0021057834360938,0.0009154303409110998,0.003132967242594903,0.00011175346559000321,0.009297597449491268,0.0,0.009297597449491268,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
31,0.00043940270995239394,2.061791895120041e-05,0.0004610660318773996,1.0454029738052317e-06,0.002934967191488891,0.0,0.002934967191488891,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
32,0.0029207476339972033,9.406692283829565e-05,0.003022933721432197,8.119164596698258e-06,0.005604359426929495,0.0,0.005604359426929495,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
33,0.0014253721802315045,0.0019350254780869935,0.0034359570582316035,7.555939991310545e-05,0.011412766210087133,0.0,0.011412766210087133,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
34,0.005533769294584795,0.0007440217657153914,0.0067037006787831754,0.00042590961848298914,0.024337802772127715,0.0,0.024337802772127715,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
35,0.002359000164299699,0.0009192530853981973,0.0035148907930068057,0.00023663754330890963,0.006650455945664824,0.0,0.006650455945664824,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
36,0.0020938554954603034,0.00010651722678090003,0.0022095695492940076,9.196827052804224e-06,0.007566289775195023,0.0,0.007566289775195023,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
37,0.0024944031455415017,0.0003871613270444024,0.002944908926489992,6.334445390408783e-05,0.011863959210680397,0.0,0.011863959210680397,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
38,0.006362141359171292,0.006256340689301393,0.013279941034709697,0.0006614589862370124,0.020984075371396127,0.0,0.020984075371396127,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
39,0.004169243093067682,0.00010436424326068505,0.004250614769064992,-2.299256726337462e-05,0.026001934878388644,0.0,0.026001934878388644,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
40,0.0013812432497604943,0.0020747471015729047,0.0038157192399568968,0.00035972888862349783,0.020697970025723156,0.0,0.020697970025723156,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
41,0.0035927011304891926,0.0008951728144723919,0.004605389550607797,0.00011751560564621233,0.014465399234697973,0.0,0.014465399234697973,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
42,0.0038080992868652908,0.0013923386675466914,0.005418463029932402,0.00021802507552041994,0.014571045263198412,0.0,0.014571045263198412,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
43,0.0005157937673801009,-8.864870272989878e-07,0.0005162564992930007,1.3492189401987514e-06,0.008211495235700389,0.0,0.008211495235700389,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
44,0.0031375307789403006,2.985850024797565e-05,0.0031889943376796903,2.160505849141403e-05,0.015486006587438483,0.0,0.015486006587438483,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
45,0.0009896576721684994,0.0009261936457047037,0.0020450039158405042,0.0001291525979673011,0.0023863044353077956,0.0,0.0023863044353077956,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
46,0.0015303558896877928,0.0013577605107989027,0.00303904791502789,0.00015093151454119436,0.0014651088211924401,0.0,0.0014651088211924401,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
47,0.0018106132348362988,1.9200253330201034e-05,0.0018261352728001987,-3.6782153663011963e-06,0.011357932192276154,0.0,0.011357932192276154,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
48,0.0034099105036179966,0.0004479671983479011,0.004084411666687202,0.00022653396472130383,0.013948014258787944,0.0,0.013948014258787944,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
49,0.004050486576987811,0.0025929255377525884,0.006885037252052806,0.00024162513731240676,0.01011430043533279,0.0,0.01011430043533279,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
50,0.0008158390681891961,0.0005098783172921006,0.0014091345829147991,8.34171974335024e-05,0.004961239660184136,0.0,0.004961239660184136,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
51,0.0019486938376904045,0.0007508688112686096,0.0028501032909841045,0.00015054064202509043,0.0018672708408683514,0.0,0.0018672708408683514,0.0,0.0,0.0,0.0,0.0,False,0.5,0.2,0.5,0.2
