replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored
505,0.008899505720508606,0.012104147139756001,0.018139247593207196,-0.0028644052670574113,0.04832435740518798,0.0,0.04832435740518798,0.0,0.0,540.0,520.0,-20.0,0.0,540.0,520.0,-20.0,0.0,0.0,0.0,0.0,False
506,0.00886990924247899,0.015342830427659396,0.030854949994709308,0.006642210324570921,0.04070661501530948,0.0,0.04070661501530948,0.0,0.0,520.0,580.0,60.0,0.0,520.0,580.0,60.0,0.0,0.0,0.0,0.0,False
507,0.018677313406433305,0.04761561497089778,0.07466552434287949,0.008372595965548402,0.01622820782934209,0.0,0.01622820782934209,0.0,0.0,,,,0.0,610.0,610.0,0.0,0.0,1.0,1.0,0.0,True
508,0.015801363165039703,0.012513335825779404,0.11030693764454182,0.08199223865372271,0.21766619524314867,0.0,0.21766619524314867,0.0,0.0,510.0,,,0.0,510.0,4320.0,3810.0,0.0,0.0,1.0,1.0,True
509,0.009761436015756741,0.04711026181898381,0.057743515433794135,0.0008718175990535815,0.04022300988146699,0.0,0.04022300988146699,0.0,0.0,1550.0,1330.0,-220.0,0.0,1550.0,1330.0,-220.0,0.0,0.0,0.0,0.0,False
510,0.003759653878362801,0.003983111520948199,0.008863209302057098,0.0011204439027460988,0.04138639627277457,0.0,0.04138639627277457,0.0,0.0,140.0,170.0,30.0,0.0,140.0,170.0,30.0,0.0,0.0,0.0,0.0,False
511,0.010991001780664422,0.0519061735503204,0.773360858420823,0.7104636830898383,0.06092335070252375,0.0,0.06092335070252375,0.0,0.0,640.0,,,0.0,640.0,4140.0,3500.0,0.0,0.0,1.0,1.0,True
512,0.0156514782103689,0.0180344257122923,0.018257005465276296,-0.015428898457384904,0.14030415348811398,0.0,0.14030415348811398,0.0,0.0,590.0,530.0,-60.0,0.0,590.0,530.0,-60.0,0.0,0.0,0.0,0.0,False
513,0.007553157274441599,0.02744231760162401,0.023991147985604408,-0.0110043268904612,0.04840876424651852,0.0,0.04840876424651852,0.0,0.0,880.0,780.0,-100.0,0.0,880.0,780.0,-100.0,0.0,0.0,0.0,0.0,False
514,0.011713455536338901,0.005368236968700979,0.0238852673965895,0.006803574891549619,0.03765101066692356,0.0,0.03765101066692356,0.0,0.0,860.0,960.0,100.0,0.0,860.0,960.0,100.0,0.0,0.0,0.0,0.0,False
515,0.005989776162460804,0.004868386823909804,0.0644251177668208,0.0535669547804502,0.0944945694337806,0.0,0.0944945694337806,0.0,0.0,230.0,,,0.0,230.0,5500.0,5270.0,0.0,0.0,1.0,1.0,True
516,0.009660731873752187,0.005987753145559993,0.013840572989699401,-0.0018079120296127793,0.057048674871920224,0.0,0.057048674871920224,0.0,0.0,690.0,640.0,-50.0,0.0,690.0,640.0,-50.0,0.0,0.0,0.0,0.0,False
517,0.0098879716853678,0.018502788178001203,0.05935863903437659,0.030967879171007587,0.03734805723561152,0.0,0.03734805723561152,0.0,0.0,610.0,,,0.0,610.0,4090.0,3480.0,0.0,0.0,1.0,1.0,True
518,0.012668905509056,0.023506756067145806,0.07376811255213771,0.0375924509759359,0.0546240150841914,0.0,0.0546240150841914,0.0,0.0,670.0,,,0.0,670.0,4120.0,3450.0,0.0,0.0,1.0,1.0,True
519,0.005646548246550906,0.015712634968499006,0.07313509133123991,0.05177590811619,0.02928697508419409,0.0,0.02928697508419409,0.0,0.0,630.0,,,0.0,630.0,4630.0,4000.0,0.0,0.0,1.0,1.0,True
520,0.0026638149471530995,0.0075468879972313,0.0096569357535735,-0.0005537671908108985,0.016722454578646018,0.0,0.016722454578646018,0.0,0.0,280.0,300.0,20.0,0.0,280.0,300.0,20.0,0.0,0.0,0.0,0.0,False
521,0.0021773192104651007,0.001264883805436899,0.003963241180453297,0.0005210381645512976,0.06140240249326201,0.0,0.06140240249326201,0.0,0.0,60.0,70.0,10.0,0.0,60.0,70.0,10.0,0.0,0.0,0.0,0.0,False
522,0.003453353977408001,0.0,0.003453353977408001,0.0,0.06765930746688961,0.0,0.06765930746688961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
523,0.0010092443629987,0.0002592427995971973,0.0015099063885236005,0.0002414192259277033,0.029809273530949976,0.0,0.029809273530949976,0.0,0.0,30.0,40.0,10.0,0.0,30.0,40.0,10.0,0.0,0.0,0.0,0.0,False
524,0.014502813500475109,0.06549512711293698,0.1640845233653378,0.08408658275192571,0.02348263628695313,0.0,0.02348263628695313,0.0,0.0,1410.0,,,0.0,1410.0,2670.0,1260.0,0.0,0.0,1.0,1.0,True
525,0.0033026034782083213,0.01310046437993831,0.09728306413809151,0.08087999627994488,-0.00026564171920528956,0.0,-0.00026564171920528956,0.0,0.0,880.0,,,0.0,880.0,3770.0,2890.0,0.0,0.0,1.0,1.0,True
526,0.00717280914102611,0.015982607127429105,0.024802712151725914,0.0016472958832706996,0.0153183321178878,0.0,0.0153183321178878,0.0,0.0,530.0,640.0,110.0,0.0,530.0,640.0,110.0,0.0,0.0,0.0,0.0,False
527,0.006261962899779511,0.0347569085338921,0.1947532762573219,0.15373440482365028,0.026142850555701425,0.0,0.026142850555701425,0.0,0.0,940.0,,,0.0,940.0,4170.0,3230.0,0.0,0.0,1.0,1.0,True
528,0.0030627288157396987,0.013132969723089,0.013722919344297604,-0.002472779194531094,0.04312440132608936,0.0,0.04312440132608936,0.0,0.0,360.0,340.0,-20.0,0.0,360.0,340.0,-20.0,0.0,0.0,0.0,0.0,False
529,0.01139648295166501,0.045746391826575805,0.05608436357270369,-0.001058511205537127,0.15191594416532217,0.0,0.15191594416532217,0.0,0.0,920.0,840.0,-80.0,0.0,920.0,840.0,-80.0,0.0,0.0,0.0,0.0,False
530,0.011742210261616898,0.014992598652979597,0.804001561968417,0.7772667530538204,0.11717609047194,0.0,0.11717609047194,0.0,0.0,420.0,,,0.0,420.0,4770.0,4350.0,0.0,0.0,1.0,1.0,True
531,0.013757245772158505,0.08507262963222398,0.1991002717705543,0.10027039636617183,0.036338917609547106,0.0,0.036338917609547106,0.0,0.0,1490.0,,,0.0,1490.0,2840.0,1350.0,0.0,0.0,1.0,1.0,True
532,0.004079849035556596,0.014929591554244698,0.019016795372683193,7.35478288189928e-06,0.014723949276092663,0.0,0.014723949276092663,0.0,0.0,520.0,610.0,90.0,0.0,520.0,610.0,90.0,0.0,0.0,0.0,0.0,False
533,0.014442109769093395,0.024565469138120202,0.14752887061636577,0.10852129170915219,0.07963065948880182,0.0,0.07963065948880182,0.0,0.0,970.0,,,0.0,970.0,4140.0,3170.0,0.0,0.0,1.0,1.0,True
534,0.00623668068194283,0.07660513733053281,0.15805748159283894,0.0752156635803633,0.015314670207936865,0.0,0.015314670207936865,0.0,0.0,1450.0,,,0.0,1450.0,2640.0,1190.0,0.0,0.0,1.0,1.0,True
535,0.005479682682615304,0.007903060432325998,0.060317487573153694,0.04693474445821239,0.05838921466473612,0.0,0.05838921466473612,0.0,0.0,240.0,,,0.0,240.0,5100.0,4860.0,0.0,0.0,1.0,1.0,True
536,0.0024702931103391945,0.0027927676768860904,0.006855270718754497,0.001592209931529212,0.014753221534890448,0.0,0.014753221534890448,0.0,0.0,220.0,260.0,40.0,0.0,220.0,260.0,40.0,0.0,0.0,0.0,0.0,False
537,0.01886013441187928,0.0836641236492105,0.3003423602936284,0.1978181022325386,0.028716228404778166,0.0,0.028716228404778166,0.0,0.0,1480.0,,,0.0,1480.0,1690.0,210.0,0.0,0.0,1.0,1.0,True
538,0.0028128647449918026,0.017383131611278205,0.019679982815177202,-0.0005160135410928052,0.005982214617444692,0.0,0.005982214617444692,0.0,0.0,700.0,720.0,20.0,0.0,700.0,720.0,20.0,0.0,0.0,0.0,0.0,False
539,0.0046480897978340985,0.0031773450279399956,0.0091088383139106,0.0012834034881365058,0.09761113251206988,0.0,0.09761113251206988,0.0,0.0,140.0,150.0,10.0,0.0,140.0,150.0,10.0,0.0,0.0,0.0,0.0,False
540,0.004558301454599206,0.010955897806736198,0.01802993364044231,0.0025157343791069042,0.018885383297815972,0.0,0.018885383297815972,0.0,0.0,420.0,480.0,60.0,0.0,420.0,480.0,60.0,0.0,0.0,0.0,0.0,False
541,0.004972253172928091,0.01271496375976399,0.0090421561543663,-0.008645060778325782,0.07111838493306011,0.0,0.07111838493306011,0.0,0.0,270.0,270.0,0.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,False
542,0.00147933762280969,0.01243502876791111,0.013438515482628588,-0.0004758509080922124,0.00013104411394249116,0.0,0.00013104411394249116,0.0,0.0,410.0,410.0,0.0,0.0,410.0,410.0,0.0,0.0,0.0,0.0,0.0,False
543,0.004957019337263793,0.023865768057381803,0.7999851073056704,0.7711623199110248,0.02070096420450729,0.0,0.02070096420450729,0.0,0.0,600.0,,,0.0,600.0,4760.0,4160.0,0.0,0.0,1.0,1.0,True
544,0.003916095176850709,0.028708943114712893,0.033776092082672404,0.0011510537911088026,0.015949897251696266,0.0,0.015949897251696266,0.0,0.0,1050.0,1050.0,0.0,0.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,False
545,0.007692568752341103,0.013928839364363302,0.014711891051374104,-0.006909517065330301,0.0581627132522593,0.0,0.0581627132522593,0.0,0.0,310.0,360.0,50.0,0.0,310.0,360.0,50.0,0.0,0.0,0.0,0.0,False
546,0.006759205697656798,0.005501153773062796,0.0129332160984275,0.0006728566277079059,0.11266303316329357,0.0,0.11266303316329346,-1.1102230246251565e-16,0.0,250.0,250.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,False
547,0.012273306053917882,0.032587267982988,0.6553075541443838,0.6104469801074779,0.044674069363062396,0.0,0.044674069363062396,0.0,0.0,770.0,,,0.0,770.0,3310.0,2540.0,0.0,0.0,1.0,1.0,True
548,0.00893837902321519,0.0059064853439851905,0.0901073005907042,0.07526243622350381,0.09125290753975934,0.0,0.09125290753975934,0.0,0.0,280.0,,,0.0,280.0,4680.0,4400.0,0.0,0.0,1.0,1.0,True
549,0.01054886426288651,0.015756283111887898,0.024496606859477105,-0.0018085405152973022,0.0584454015053526,0.0,0.0584454015053526,0.0,0.0,450.0,470.0,20.0,0.0,450.0,470.0,20.0,0.0,0.0,0.0,0.0,False
550,0.0007588628696685029,0.0013275826508782063,0.002086445520546709,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,False
551,0.006223166756831794,0.058011610877141295,0.036793667017587406,-0.027441110616385683,0.011576282158784146,0.0,0.011576282158784146,0.0,0.0,1020.0,950.0,-70.0,0.0,1020.0,950.0,-70.0,0.0,0.0,0.0,0.0,False
552,0.0072533102625853,0.0197703212835669,0.10301689816486899,0.07599326661871679,0.04502805336137872,0.0,0.04502805336137872,0.0,0.0,560.0,,,0.0,560.0,4430.0,3870.0,0.0,0.0,1.0,1.0,True
553,0.007276552531359892,0.009315354515798402,0.02065862909085099,0.004066722043692697,0.04613005370706935,0.0,0.04613005370706935,0.0,0.0,630.0,640.0,10.0,0.0,630.0,640.0,10.0,0.0,0.0,0.0,0.0,False
554,0.008220641407375495,0.026873167731627207,0.031430596372791,-0.0036632127662117042,0.048886705017707366,0.0,0.048886705017707255,-1.1102230246251565e-16,0.0,820.0,720.0,-100.0,0.0,820.0,720.0,-100.0,0.0,0.0,0.0,0.0,False
555,0.006968321170249203,0.009106015832560599,0.013193480117676404,-0.002880856885133398,0.07864023675404253,0.0,0.07864023675404253,0.0,0.0,290.0,280.0,-10.0,0.0,290.0,280.0,-10.0,0.0,0.0,0.0,0.0,False
556,0.00378218983331631,0.009501373638432509,0.012387297642051598,-0.0008962658296972209,0.020745215855186405,0.0,0.020745215855186405,0.0,0.0,360.0,360.0,0.0,0.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,False
557,0.004872002693749308,0.003597788355992601,0.00819477666726981,-0.00027501438247209964,0.043087258454721056,0.0,0.043087258454721056,0.0,0.0,190.0,200.0,10.0,0.0,190.0,200.0,10.0,0.0,0.0,0.0,0.0,False
558,0.0049568337572167,0.02148967605609642,0.033315802065225525,0.006869292251912407,0.027414078146110077,0.0,0.027414078146110077,0.0,0.0,900.0,980.0,80.0,0.0,900.0,980.0,80.0,0.0,0.0,0.0,0.0,False
559,0.004169142520758701,0.010888829213733117,0.17873479083694882,0.16367681910245702,0.014865998270945813,0.0,0.014865998270945813,0.0,0.0,830.0,,,0.0,830.0,4300.0,3470.0,0.0,0.0,1.0,1.0,True
560,0.019853396373659696,0.02600348048443761,0.035837372064853615,-0.010019504793243691,0.13528649617165167,0.0,0.13528649617165167,0.0,0.0,510.0,590.0,80.0,0.0,510.0,590.0,80.0,0.0,0.0,0.0,0.0,False
561,0.02200820074160198,0.04923296700172092,0.1244604990387187,0.0532193312953958,0.04586915524961632,0.0,0.04586915524961632,0.0,0.0,,,,0.0,1750.0,1750.0,0.0,0.0,1.0,1.0,0.0,True
562,0.006626070866563208,0.017535283659975198,0.0726336605090836,0.04847230598254519,0.03187260316267948,0.0,0.03187260316267948,0.0,0.0,600.0,,,0.0,600.0,4760.0,4160.0,0.0,0.0,1.0,1.0,True
563,0.00990204864600891,0.013083889465263801,0.02103210484183811,-0.0019538332694346017,0.09810941369124171,0.0,0.09810941369124171,0.0,0.0,400.0,410.0,10.0,0.0,400.0,410.0,10.0,0.0,0.0,0.0,0.0,False
564,0.006937182833657407,0.019048181058169494,0.0275120814012714,0.0015267175094444974,0.015464127072458256,0.0,0.015464127072458256,0.0,0.0,1040.0,1100.0,60.0,0.0,1040.0,1100.0,60.0,0.0,0.0,0.0,0.0,False
565,0.00930411622517513,0.0528722903566321,0.11193823317444951,0.04976182659264228,0.14375616153314863,0.0,0.14375616153314863,0.0,0.0,1290.0,,,0.0,1290.0,2490.0,1200.0,0.0,0.0,1.0,1.0,True
566,0.0036064255581641017,0.005491134721916001,0.009171826159589905,7.426587950980224e-05,0.025483390047611076,0.0,0.025483390047611076,0.0,0.0,270.0,320.0,50.0,0.0,270.0,320.0,50.0,0.0,0.0,0.0,0.0,False
567,0.0030187356012465055,0.0027727819274104004,0.006012773857939704,0.00022125632928279848,0.03435072090809288,0.0,0.03435072090809288,0.0,0.0,120.0,130.0,10.0,0.0,120.0,130.0,10.0,0.0,0.0,0.0,0.0,False
568,0.0073352226221301,0.008661282910140802,0.019791641123652295,0.0037951355913813933,0.06146303589062019,0.0,0.0614630358906203,1.1102230246251565e-16,0.0,290.0,360.0,70.0,0.0,290.0,360.0,70.0,0.0,0.0,0.0,0.0,False
569,0.004434919557014201,0.007139200577881498,0.013319984621929994,0.0017458644870342946,0.03588764042140169,0.0,0.03588764042140169,0.0,0.0,270.0,350.0,80.0,0.0,270.0,350.0,80.0,0.0,0.0,0.0,0.0,False
570,0.001975203504763809,0.00881745805518791,0.010869845307805506,7.718374785378734e-05,0.004469259205163112,0.0,0.004469259205163112,0.0,0.0,260.0,280.0,20.0,0.0,260.0,280.0,20.0,0.0,0.0,0.0,0.0,False
571,0.0,0.0017260767577602018,0.0017260767577602018,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,False
572,0.011968551086542711,0.06064997229557917,0.052638945680858695,-0.019979577701263185,0.01147916355371259,0.0,0.01147916355371259,0.0,0.0,1530.0,1370.0,-160.0,0.0,1530.0,1370.0,-160.0,0.0,0.0,0.0,0.0,False
573,0.00932051614901569,0.009855762646784089,0.0515034982444805,0.03232721944868072,0.02219866699178019,0.0,0.02219866699178019,0.0,0.0,520.0,,,0.0,520.0,3730.0,3210.0,0.0,0.0,1.0,1.0,True
574,0.014333866321720401,0.04036981382412411,0.693615605494052,0.6389119253482075,0.0748273656677454,0.0,0.0748273656677454,0.0,0.0,1070.0,,,0.0,1070.0,2900.0,1830.0,0.0,0.0,1.0,1.0,True
575,0.0031460828321326975,0.004704137825240304,0.0089978119920672,0.0011475913346941993,0.03476498211471579,0.0,0.03476498211471579,0.0,0.0,240.0,310.0,70.0,0.0,240.0,310.0,70.0,0.0,0.0,0.0,0.0,False
576,0.003229120008652303,0.005487863289745501,0.010533838890334102,0.0018168555919362978,0.053880963754779576,0.0,0.053880963754779576,0.0,0.0,190.0,210.0,20.0,0.0,190.0,210.0,20.0,0.0,0.0,0.0,0.0,False
577,0.0020090909428211873,0.009154139728675487,0.010801846412658286,-0.00036138425883838754,0.016742937582904238,0.0,0.016742937582904238,0.0,0.0,370.0,370.0,0.0,0.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,False
578,0.008493440488555298,0.003848903993171407,0.0153333489247902,0.002991004443063494,0.05985443712904115,0.0,0.05985443712904115,0.0,0.0,140.0,190.0,50.0,0.0,140.0,190.0,50.0,0.0,0.0,0.0,0.0,False
579,0.0,0.004888798958764304,0.004888798958764304,0.0,0.0,0.0,0.0,0.0,0.0,290.0,290.0,0.0,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.0,False
580,0.0217230045976623,0.0351181289832182,0.06825380786061752,0.011412674279737023,0.05297681323577674,0.0,0.05297681323577674,0.0,0.0,1840.0,,,0.0,1840.0,2630.0,790.0,0.0,0.0,1.0,1.0,True
581,0.012012819199354596,0.023540308782808383,0.0765620507158091,0.04100892273364612,0.04156075142154314,0.0,0.04156075142154314,0.0,0.0,1140.0,,,0.0,1140.0,3530.0,2390.0,0.0,0.0,1.0,1.0,True
582,0.002837142474693702,0.013680427295482495,0.01742306714321959,0.000905497373043393,0.09196812986472946,0.0,0.09196812986472946,0.0,0.0,390.0,380.0,-10.0,0.0,390.0,380.0,-10.0,0.0,0.0,0.0,0.0,False
583,0.008368002846380007,0.019626093939916406,0.038245069029044315,0.010250972242747902,0.04971661284051199,0.0,0.04971661284051199,0.0,0.0,590.0,690.0,100.0,0.0,590.0,690.0,100.0,0.0,0.0,0.0,0.0,False
584,0.0034812809969762964,0.0036956129668448967,0.008910420621855798,0.001733526658034605,0.04586339575918191,0.0,0.04586339575918191,0.0,0.0,180.0,210.0,30.0,0.0,180.0,210.0,30.0,0.0,0.0,0.0,0.0,False
585,0.004443849965656704,-5.390309427650078e-05,0.0020528816228513012,-0.0023370652485289016,0.06583308667283899,0.0,0.06583308667283899,0.0,0.0,240.0,240.0,0.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,False
586,0.0037947315362460987,0.0136850645468993,0.019341945125988497,0.0018621490428430976,0.014250936012806192,0.0,0.014250936012806192,0.0,0.0,480.0,520.0,40.0,0.0,480.0,520.0,40.0,0.0,0.0,0.0,0.0,False
587,0.012810543301115106,0.007349777293262805,0.0735609456996926,0.05340062510531469,0.15581004299147444,0.0,0.15581004299147444,0.0,0.0,400.0,,,0.0,400.0,5110.0,4710.0,0.0,0.0,1.0,1.0,True
588,0.0022030871364901033,0.0087427321245774,0.013322487854600398,0.002376668593532895,0.029537880579647124,0.0,0.029537880579647124,0.0,0.0,320.0,340.0,20.0,0.0,320.0,340.0,20.0,0.0,0.0,0.0,0.0,False
589,0.005992299476184196,0.009331531207614902,0.06295538000125359,0.04763154931745449,0.03165235886353751,0.0,0.03165235886353751,0.0,0.0,290.0,,,0.0,290.0,4720.0,4430.0,0.0,0.0,1.0,1.0,True
590,0.010638223645414585,0.025652402366821897,0.15563097999654607,0.11934035398430959,0.018256622989779703,0.0,0.018256622989779703,0.0,0.0,1170.0,,,0.0,1170.0,2980.0,1810.0,0.0,0.0,1.0,1.0,True
591,0.0022201046742657063,0.005141965290565605,0.007898873601248406,0.000536803636417095,0.024706252071707957,0.0,0.024706252071707957,0.0,0.0,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,False
592,0.0004148025336226102,0.011467292900613796,0.01818404136832691,0.006301945934090503,0.0030644711867556795,0.0,0.0030644711867556795,0.0,0.0,450.0,430.0,-20.0,0.0,450.0,430.0,-20.0,0.0,0.0,0.0,0.0,False
593,0.012539519265965415,0.05016289144908104,0.2213968040862676,0.15869439337122115,0.01506338461040424,0.0,0.01506338461040424,0.0,0.0,,,,0.0,1570.0,1570.0,0.0,0.0,1.0,1.0,0.0,True
594,0.015378876716637596,0.0515150626544795,0.22447293509214092,0.15757899572102382,0.04695639289555431,0.0,0.04695639289555431,0.0,0.0,940.0,,,0.0,940.0,3070.0,2130.0,0.0,0.0,1.0,1.0,True
595,0.0014514692844626031,0.00263666760907591,0.0040327146760821,-5.54222174564134e-05,0.08967961578255412,0.0,0.08967961578255412,0.0,0.0,210.0,210.0,0.0,0.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,False
596,0.013459914293859593,0.0175561788821976,0.1847240698271385,0.1537079766510813,0.05035497082741269,0.0,0.05035497082741269,0.0,0.0,600.0,,,0.0,600.0,3810.0,3210.0,0.0,0.0,1.0,1.0,True
597,0.008338189054276107,0.012933016838700212,0.023477860707962095,0.0022066548149857756,0.013015782660640185,0.0,0.013015782660640185,0.0,0.0,930.0,970.0,40.0,0.0,930.0,970.0,40.0,0.0,0.0,0.0,0.0,False
598,0.010235076477424304,0.0311386887422149,0.6455153971378217,0.6041416319181825,0.025394642730489747,0.0,0.025394642730489747,0.0,0.0,800.0,,,0.0,800.0,3040.0,2240.0,0.0,0.0,1.0,1.0,True
599,0.007486160425587404,0.030817195149708293,0.1235899809397385,0.0852866253644428,0.03157534202215778,0.0,0.03157534202215778,0.0,0.0,900.0,,,0.0,900.0,3980.0,3080.0,0.0,0.0,1.0,1.0,True
600,0.0015075009930502065,0.010927746503573602,0.011603250111231797,-0.000831997385392011,0.019785508613830993,0.0,0.019785508613830993,0.0,0.0,480.0,470.0,-10.0,0.0,480.0,470.0,-10.0,0.0,0.0,0.0,0.0,False
601,0.01229861885635597,0.009655160153823561,0.08712171827424697,0.06516793926406744,0.04498487225702952,0.0,0.04498487225702952,0.0,0.0,820.0,,,0.0,820.0,3090.0,2270.0,0.0,0.0,1.0,1.0,True
602,0.0015551874437157998,0.0028786718643025004,0.0060398497038258,0.0016059903958074995,0.022756087122533797,0.0,0.022756087122533797,0.0,0.0,170.0,200.0,30.0,0.0,170.0,200.0,30.0,0.0,0.0,0.0,0.0,False
603,0.002896827579691501,0.006155315654361601,0.011215466390805395,0.0021633231567522934,0.0,0.0,0.0,0.0,0.0,190.0,240.0,50.0,0.0,190.0,240.0,50.0,0.0,0.0,0.0,0.0,False
604,0.007979251347876706,0.02778354069751339,0.10935569867103649,0.0735929066256464,0.04086628613714827,0.0,0.040866286137148156,-1.1102230246251565e-16,0.0,970.0,,,0.0,970.0,4010.0,3040.0,0.0,0.0,1.0,1.0,True
605,0.0031852296992748996,0.003123261622082499,0.0961964828822497,0.0898879915608923,0.04523141810941539,0.0,0.04523141810941539,0.0,0.0,170.0,,,0.0,170.0,5450.0,5280.0,0.0,0.0,1.0,1.0,True
606,0.0071750837934621,0.06332748447282868,0.2434455724126561,0.17294300414636532,0.01021793757064482,0.0,0.01021793757064482,0.0,0.0,1320.0,,,0.0,1320.0,2770.0,1450.0,0.0,0.0,1.0,1.0,True
607,0.003652959140048609,0.012239568683168903,0.01565106248551311,-0.00024146533770440237,0.010552494778111488,0.0,0.010552494778111488,0.0,0.0,450.0,460.0,10.0,0.0,450.0,460.0,10.0,0.0,0.0,0.0,0.0,False
608,0.018743550838074996,0.06602464407401282,0.10395005885932512,0.01918186394723731,0.04838244814253856,0.0,0.04838244814253856,0.0,0.0,1440.0,950.0,-490.0,0.0,1440.0,950.0,-490.0,0.0,0.0,0.0,0.0,False
609,0.011649755841604409,0.041313384800830605,0.1728814492853965,0.11991830864296149,0.02632637155708739,0.0,0.02632637155708739,0.0,0.0,1350.0,,,0.0,1350.0,3270.0,1920.0,0.0,0.0,1.0,1.0,True
610,0.003695932820301895,0.016238113809175697,0.022837415532411087,0.0029033689029334953,0.008910716937263752,0.0,0.008910716937263752,0.0,0.0,860.0,870.0,10.0,0.0,860.0,870.0,10.0,0.0,0.0,0.0,0.0,False
611,0.0075204789230179925,0.045934943221862784,0.10475774885767777,0.051302326712797,0.008858220337469525,0.0,0.008858220337469525,0.0,0.0,1260.0,,,0.0,1260.0,3130.0,1870.0,0.0,0.0,1.0,1.0,True
612,0.0046056526045409885,0.007915571212508188,0.010644600108215996,-0.0018766237088331805,0.03733752252447564,0.0,0.03733752252447564,0.0,0.0,440.0,490.0,50.0,0.0,440.0,490.0,50.0,0.0,0.0,0.0,0.0,False
613,0.004146876450462904,0.0025315779792335,0.05806799392381041,0.051389539494114005,0.0567259326158942,0.0,0.0567259326158942,0.0,0.0,300.0,,,0.0,300.0,5510.0,5210.0,0.0,0.0,1.0,1.0,True
614,0.006301008785371293,0.005692461700339199,0.012259143892699303,0.0002656734069888117,0.07223934799352988,5.551115123125783e-17,0.07223934799352977,-1.6653345369377348e-16,0.0,200.0,210.0,10.0,0.0,200.0,210.0,10.0,0.0,0.0,0.0,0.0,False
615,0.02727726780811246,0.1016679588883867,0.19183651552032926,0.0628912888238301,0.06067217576786621,0.0,0.06067217576786621,0.0,0.0,1600.0,,,0.0,1600.0,2040.0,440.0,0.0,0.0,1.0,1.0,True
616,0.0024882991592677997,0.0011095306817439018,0.004181981246435304,0.0005841514054236024,0.03399663923342161,0.0,0.03399663923342161,0.0,0.0,60.0,70.0,10.0,0.0,60.0,70.0,10.0,0.0,0.0,0.0,0.0,False
617,0.0027817627562457016,0.002895854422015502,0.006968801543711701,0.001291184365450497,0.02091275495751499,0.0,0.02091275495751499,0.0,0.0,170.0,200.0,30.0,0.0,170.0,200.0,30.0,0.0,0.0,0.0,0.0,False
618,0.01733886445753821,0.037370825094921206,0.024813637979739483,-0.029896051572719934,0.0411465241455099,0.0,0.0411465241455099,0.0,0.0,1320.0,1190.0,-130.0,0.0,1320.0,1190.0,-130.0,0.0,0.0,0.0,0.0,False
619,0.005848936902484503,0.011466152448646502,0.014947645110791094,-0.002367444240339911,0.050892813353562494,0.0,0.050892813353562494,0.0,0.0,340.0,340.0,0.0,0.0,340.0,340.0,0.0,0.0,0.0,0.0,0.0,False
620,0.010588695957817196,0.01261189562766879,0.022755548515644597,-0.00044504306984138875,0.02710979084240428,0.0,0.02710979084240428,0.0,0.0,910.0,810.0,-100.0,0.0,910.0,810.0,-100.0,0.0,0.0,0.0,0.0,False
621,0.007122687824207996,0.0168341000530971,0.0769650491322521,0.05300826125494701,0.031192634030200006,0.0,0.031192634030200006,0.0,0.0,610.0,,,0.0,610.0,4460.0,3850.0,0.0,0.0,1.0,1.0,True
622,0.004708285719485804,0.003764295965989199,0.06414841170027161,0.055675830014796604,0.12069385691068724,0.0,0.12069385691068724,0.0,0.0,130.0,,,0.0,130.0,5420.0,5290.0,0.0,0.0,1.0,1.0,True
623,0.0159935333996028,0.0275148990296753,0.0359855389272338,-0.007522893502044298,0.07056457005552008,-5.767653021848673e-11,0.07056457001888028,2.103672791520239e-11,0.0,550.0,690.0,140.0,0.0,550.0,690.0,140.0,0.0,0.0,0.0,0.0,False
624,0.004002966699438004,0.0047734712414662095,0.012749284580035103,0.003972846639130889,0.0027720313921457684,0.0,0.0027720313921457684,0.0,0.0,520.0,540.0,20.0,0.0,520.0,540.0,20.0,0.0,0.0,0.0,0.0,False
625,0.0112843780531037,0.004603785328426313,0.016629298416100308,0.000741135034570295,0.06484907352099523,0.0,0.06484907352099523,0.0,0.0,410.0,420.0,10.0,0.0,410.0,420.0,10.0,0.0,0.0,0.0,0.0,False
