R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,arm_check,loss_T1750,loss_T3500,loss_T5250,loss_T7000,loss_T8750,loss_T10500,loss_T12250,loss_T14000
0.9727651107863552,0.0272348892136448,0.7047360928420805,0.2952639071579195,360.0,970.0,False,13760.0,0.0,0.9999999999999992,10,operational,271,10,0.2178791137091544,0.1089395568545774,0.0726263712363849,0.0544697784272889,0.0435758227418312,0.0363131856181928,0.0311255876727368,0.0272348892136448
0.97278195351761,0.02721804648239,0.628271974678617,0.3717280253213831,360.0,1080.0,False,13760.0,0.0,0.9999999999999992,01,operational,271,1,0.217744371859093,0.1088721859295582,0.0725814572863724,0.0544360929647794,0.0435488743718235,0.0362907286431865,0.031106338837017,0.02721804648239
0.8260315730323522,0.1739684269676478,0.7047360928420805,0.2952639071579195,360.0,,True,13760.0,1.0,0.8435994411819693,11,operational,271,11,0.296943504014967,0.226672031416499,0.2032482072170096,0.1915362951172649,0.1845091478574181,0.17982438301752,0.1764781224175932,0.1739684269676478
0.9573594043752672,0.0426405956247328,0.7750366746214051,0.2249633253785949,360.0,1380.0,False,13760.0,0.0,0.9999999999999992,00,operational,2,0,0.3411246365345585,0.1705623824989303,0.1137082549992871,0.0852811912494653,0.0682249529995723,0.0568541274996439,0.048732109285409,0.0426405956247328
0.9548885452306812,0.0451114547693188,0.8123674851011937,0.1876325148988063,360.0,1380.0,False,13760.0,0.0,0.9999999999999992,10,operational,2,10,0.3608915020787488,0.1804458190772735,0.1202972127181825,0.0902229095386369,0.0721783276309097,0.0601486063590914,0.0515559483077929,0.0451114547693188
0.9541957489558665,0.0458042510441336,0.7750366746214051,0.2249633253785949,360.0,1570.0,False,13760.0,0.0,0.9999999999999992,01,operational,2,1,0.3655640894653041,0.1832170041765334,0.1221446694510225,0.0916085020882668,0.0732868016706136,0.0610723347255116,0.0523477154790099,0.0458042510441336
0.951529676678716,0.0484703233212839,0.8123674851011937,0.1876325148988063,360.0,1600.0,False,13760.0,0.0,0.9999999999999992,11,operational,2,11,0.3858304028874025,0.1938812932851347,0.1292541955234233,0.0969406466425676,0.0775525173140541,0.064627097761712,0.0553946552243246,0.0484703233212839
0.9733748106994096,0.0266251893005904,0.4680845287760561,0.5319154712239439,360.0,1190.0,False,13760.0,0.0,0.9999999999999992,00,operational,32,0,0.2130015143988823,0.1065007572023597,0.0710005048015733,0.05325037860118,0.0426003028809441,0.0355002524007868,0.0304287877721033,0.0266251893005904
0.970225766449282,0.0297742335507179,0.4827936031833315,0.5172063968166685,360.0,1190.0,False,13760.0,0.0,0.9999999999999992,10,operational,32,10,0.2381938683988006,0.1190969342028703,0.079397956135247,0.0595484671014354,0.0476387736811483,0.0396989780676237,0.0340276954865348,0.0297742335507179
0.9730819179002534,0.0269180820997465,0.4680845287760561,0.5319154712239439,360.0,1210.0,False,13760.0,0.0,0.9999999999999992,01,operational,32,1,0.2153446567862623,0.1076723283989844,0.0717815522659898,0.0538361641994924,0.043068931359594,0.0358907761329951,0.0307635223997102,0.0269180820997465
0.9693784343897384,0.0306215656102615,0.4827936031833315,0.5172063968166685,360.0,1240.0,False,13760.0,0.0,0.9999999999999992,11,operational,32,11,0.2449725248058731,0.1224862624410449,0.0816575082940301,0.0612431312205227,0.0489945049764183,0.0408287541470154,0.034996074983156,0.0306215656102615
0.9897739475990268,0.0102260524009732,0.3166608651635976,0.6833391348364024,360.0,630.0,False,13760.0,0.0,0.9999999999999992,00,operational,62,0,0.0818084192077832,0.0409042096038918,0.0272694730692615,0.0204521048019461,0.0163616838415568,0.013634736534631,0.0116869170296838,0.0102260524009732
0.988725870575736,0.011274129424264,0.3301321128980564,0.6698678871019436,360.0,640.0,False,13760.0,0.0,0.9999999999999992,10,operational,62,10,0.0901930353941085,0.0450965176970544,0.0300643451313697,0.0225482588485275,0.0180386070788221,0.0150321725656852,0.012884719342016,0.011274129424264
0.9897416439257938,0.0102583560742062,0.3166608651635976,0.6833391348364024,360.0,640.0,False,13760.0,0.0,0.9999999999999992,01,operational,62,1,0.0820668485936465,0.0410334242968235,0.0273556161978825,0.0205167121484119,0.0164133697187295,0.0136778080989415,0.0117238355133785,0.0102583560742062
0.9885901346878032,0.0114098653121966,0.3301321128980564,0.6698678871019436,360.0,660.0,False,13760.0,0.0,0.9999999999999992,11,operational,62,11,0.0912789224975695,0.045639461248785,0.03042630749919,0.0228197306243927,0.0182557844995142,0.0152131537495951,0.0130398460710818,0.0114098653121966
0.990617864844042,0.0093821351559578,0.2868902158741412,0.7131097841258588,360.0,580.0,False,13760.0,0.0,0.9999999999999992,00,operational,92,0,0.0750570812476596,0.03752854062383,0.0250190270825535,0.0187642703119153,0.0150114162495322,0.012509513541277,0.0107224401782376,0.0093821351559578
0.9886045468654744,0.0113954531345255,0.3477252730110779,0.6522747269889221,360.0,590.0,False,13760.0,0.0,0.9999999999999992,10,operational,92,10,0.0911636250762005,0.0455818125381005,0.0303878750254007,0.0227909062690505,0.0182327250152404,0.0151939375127004,0.0130233750108863,0.0113954531345255
